lp;Wieś;Gmina;Powiat;Populacja;Status;P;IleNiepustych;4472
985;Głogowiec;Nowosolna;powiat łódzki wschodni;33;;;;
986;Głogowiec;Kutno;powiat kutnowski;343;;;;
987;Głogowiec;Zadzim;powiat poddębicki;1;;;;
988;Głuchów;Tuszyn;powiat łódzki wschodni;305;;;;
989;Głuchów;Bedlno;powiat kutnowski;1;;;;
990;Głuchów;Konopnica;powiat wieluński;264;;;;
991;Głuchów;Głuchów;powiat skierniewicki;1046;;;;
992;Głuchówek;Rawa Mazowiecka;powiat rawski;290;;;;
993;Głupice;Drużbice;powiat bełchatowski;288;;;;
994;Głupiejew;Góra Świętej Małgorzaty;powiat łęczycki;1;;;;
995;Głuszyna;Pajęczno;powiat pajęczański;1;;;;
996;Gnojno;Kutno;powiat kutnowski;143;;;;
997;Godaszewice;Tomaszów Mazowiecki;powiat tomaszowski;189;;;;
998;Godynice;Brąszewice;powiat sieradzki;614;;;;
999;Godzianów;Godzianów;powiat skierniewicki;842;;;;
1000;Gogolin;Sadkowice;powiat rawski;58;;;;
1001;Gojsc;Nowa Brzeźnica;powiat pajęczański;210;;;;
1002;Gola;Bolesławiec;powiat wieruszowski;149;;;;
1003;Golbice;Grabów;powiat łęczycki;127;;;;
1004;Goleńsko;Chąśno;powiat łowicki;362;;;;
1005;Golesze Duże;Wolbórz;powiat piotrkowski;259;;;;
1006;Golesze Małe;Wolbórz;powiat piotrkowski;108;;;;
1007;Golędzkie;Oporów;powiat kutnowski;130;;;;
1008;Golice;Poddębice;powiat poddębicki;149;;;;
1009;Goliszew;Krzyżanów;powiat kutnowski;56;;;;
1010;Golków;Błaszki;powiat sieradzki;92;;;;
1011;Gołaszyny;Parzęczew;powiat zgierski;1;;;;
1012;Gołębiew Nowy;Kutno;powiat kutnowski;845;;;;
1013;Gołębiew Stary;Kutno;powiat kutnowski;1;;;;
1014;Gołębiewek Nowy;Kutno;powiat kutnowski;409;;;;
1015;Gołębiewek Stary;Kutno;powiat kutnowski;166;;;;
1016;Gołocice;Witonia;powiat łęczycki;123;;;;
1017;Gołuchy;Warta;powiat sieradzki;97;;;;
1018;Gołygów;Tuszyn;powiat łódzki wschodni;1;;;;
1019;Gołyń;Biała Rawska;powiat rawski;111;;;;
1020;Gomulin-Kolonia;Wola Krzysztoporska;powiat piotrkowski;323;;;;
1021;Gomulin;Wola Krzysztoporska;powiat piotrkowski;345;;;;
1022;Gomunice;Gomunice;powiat radomszczański;2046;;;;
1023;Gorczyn;Łask;powiat łaski;500;;;;
1024;Gortatowice;Cielądz;powiat rawski;95;;;;
1025;Goryń;Widawa;powiat łaski;71;;;;
1026;Gorzałów;Błaszki;powiat sieradzki;88;;;;
1027;Gorzew;Pabianice;powiat pabianicki;113;;;;
1028;Gorzędów;Kamieńsk;powiat radomszczański;825;;;;
1029;Gorzkowice;Gorzkowice;powiat piotrkowski;3267;;;;
1030;Gorzkowiczki;Gorzkowice;powiat piotrkowski;516;;;;
1031;Gosławice;Kodrąb;powiat radomszczański;208;;;;
1032;Gosławice;Bedlno;powiat kutnowski;89;;;;
1033;Gosławice;Bielawy;powiat łowicki;64;;;;
1034;Gospodarz;Rzgów;powiat łódzki wschodni;512;;;;
1035;Goszczanów;Goszczanów;powiat sieradzki;793;;;;
1036;Goszczędza;Grabów;powiat łęczycki;135;;;;
1037;Goszczowa;Wielgomłyny;powiat radomszczański;213;;;;
1038;Goszczynno;Daszyna;powiat łęczycki;49;;;;
1039;Gościmowice Drugie;Moszczenica;powiat piotrkowski;383;;;;
1040;Gościmowice Pierwsze;Moszczenica;powiat piotrkowski;237;;;;
1041;Gościnna;Gorzkowice;powiat piotrkowski;339;;;;
1042;Gośliny;Biała Rawska;powiat rawski;102;;;;
1043;Goślub-Osada;Piątek;powiat łęczycki;136;;;;
1044;Goślub;Piątek;powiat łęczycki;131;;;;
1045;Gowarzów;Gidle;powiat radomszczański;221;;;;
1046;Gozdków;Witonia;powiat łęczycki;97;;;;
1047;Gozdów;Stryków;powiat zgierski;192;;;;
1048;Gozdy;Brzeźnio;powiat sieradzki;197;;;;
1049;Góra Bałdrzychowska-Kolonia;Poddębice;powiat poddębicki;194;;;;
1050;Góra Bałdrzychowska;Poddębice;powiat poddębicki;266;;;;
1051;Góra Świętej Małgorzaty;Góra Świętej Małgorzaty;powiat łęczycki;316;;;;
1052;Góra;Warta;powiat sieradzki;101;;;;
1053;Góra;Jeżów;powiat brzeziński;107;;;;
1054;Górka Klonowska-Kolonia;Klonowa;powiat sieradzki;1;;;;
1055;Górka Klonowska;Klonowa;powiat sieradzki;1;;;;
1056;Górka Pabianicka;Pabianice;powiat pabianicki;418;;;;
1057;Górka Wieruszowska;Wieruszów;powiat wieruszowski;1;;;;
1058;Górka;Gidle;powiat radomszczański;183;;;;
1059;Górki Duże;Tuszyn;powiat łódzki wschodni;206;;;;
1060;Górki Grabińskie;Widawa;powiat łaski;183;;;;
1061;Górki Łubnickie;Piątek;powiat łęczycki;35;;;;
1062;Górki Małe;Tuszyn;powiat łódzki wschodni;299;;;;
1063;Górki Pęcławskie;Piątek;powiat łęczycki;114;;;;
1064;Górki Stanisławskie;Bedlno;powiat kutnowski;1;;;;
1065;Górki Zadzimskie;Zadzim;powiat poddębicki;60;;;;
1066;Górki;Strzelce Wielkie;powiat pajęczański;123;;;;
1067;Górna Wola;Szadek;powiat zduńskowolski;92;;;;
1068;Górne;Ostrówek;powiat wieluński;1;;;;
1069;Góry Młyńskie;Biała;powiat wieluński;1;;;;
1070;Góry Mokre;Przedbórz;powiat radomszczański;459;;;;
1071;Góry Prusinowskie;Szadek;powiat zduńskowolski;74;;;;
1072;Góry Suche;Przedbórz;powiat radomszczański;44;;;;
1073;Góry Świątkowskie;Biała;powiat wieluński;1;;;;
1074;Góry Trzebiatowskie;Mniszków;powiat opoczyński;52;;;;
1075;Góry;Sokolniki;powiat wieruszowski;1;;;;
1076;Góry;Uniejów;powiat poddębicki;119;;;;
1077;Grabek;Szczerców;powiat bełchatowski;1;;;;
1078;Grabia Trzecia;Sędziejowice;powiat łaski;1;;;;
1079;Grabia;Sędziejowice;powiat łaski;144;;;;
1080;Grabica;Grabica;powiat piotrkowski;322;;;;
1081;Grabica;Sędziejowice;powiat łaski;168;;;;
1082;Grabice;Cielądz;powiat rawski;227;;;;
1083;Grabie;Żychlin;powiat kutnowski;79;;;;
1084;Grabina Wola;Czarnocin;powiat piotrkowski;207;;;;
1085;Grabina;Nowosolna;powiat łódzki wschodni;535;;;;
1086;Grabina;Łask;powiat łaski;1;;;;
1087;Grabina;Zadzim;powiat poddębicki;153;;;;
1088;Grabiszew;Zgierz;powiat zgierski;79;;;;
1089;Grabiszew;Wartkowice;powiat poddębicki;85;;;;
1090;Grabków;Kutno;powiat kutnowski;172;;;;
1091;Grabno;Sędziejowice;powiat łaski;172;;;;
1092;Grabostaw;Brąszewice;powiat sieradzki;1;;;;
1093;Grabostów;Gorzkowice;powiat piotrkowski;217;;;;
1094;Grabostów;Zelów;powiat bełchatowski;235;;;;
1095;Grabowa;Mniszków;powiat opoczyński;155;;;;
1096;Grabowa;Pątnów;powiat wieluński;73;;;;
1097;Grabowiec;Gorzkowice;powiat piotrkowski;1;;;;
1098;Grabowiec;Sieradz;powiat sieradzki;748;;;;
1099;Grabów;Grabów;powiat łęczycki;998;;;;
1100;Grabów;Żychlin;powiat kutnowski;311;;;;
1101;Grabówie;Widawa;powiat łaski;159;;;;
1102;Grabówka;Burzenin;powiat sieradzki;143;;;;
1103;Graby;Gidle;powiat radomszczański;97;;;;
1104;Granice;Masłowice;powiat radomszczański;236;;;;
1105;Grądy-Łazy;Działoszyn;powiat pajęczański;58;;;;
1106;Grądy;Galewice;powiat wieruszowski;1;;;;
1107;Grądy;Sieradz;powiat sieradzki;106;;;;
1108;Grążowice;Sławno;powiat opoczyński;261;;;;
1109;Grębenice;Żarnów;powiat opoczyński;96;;;;
1110;Grębień;Pątnów;powiat wieluński;527;;;;
1111;Grębociny;Zelów;powiat bełchatowski;151;;;;
1112;Gręboszów;Drużbice;powiat bełchatowski;227;;;;
1113;Grobla;Przedbórz;powiat radomszczański;86;;;;
1114;Grocholice;Poddębice;powiat poddębicki;54;;;;
1115;Grochów;Nowe Ostrowy;powiat kutnowski;286;;;;
1116;Grochówek;Nowe Ostrowy;powiat kutnowski;1;;;;
1117;Grodno;Nowe Ostrowy;powiat kutnowski;141;;;;
1118;Grodzisk;Dmosin;powiat brzeziński;103;;;;
1119;Grodzisko;Żytno;powiat radomszczański;213;;;;
1120;Grodzisko;Świnice Warckie;powiat łęczycki;54;;;;
1121;Grodzisko;Rzgów;powiat łódzki wschodni;709;;;;
1122;Gromadzice;Czarnożyły;powiat wieluński;291;;;;
1123;Gronów;Burzenin;powiat sieradzki;177;;;;
1124;Gronówek;Złoczew;powiat sieradzki;126;;;;
1125;Groszki;Bedlno;powiat kutnowski;76;;;;
1126;Grotniki;Zgierz;powiat zgierski;611;;;;
1127;Grotowice;Rzeczyca;powiat tomaszowski;181;;;;
1128;Grotowice;Oporów;powiat kutnowski;1;;;;
1129;Grójec Mały;Złoczew;powiat sieradzki;90;;;;
1130;Grójec Wielki;Złoczew;powiat sieradzki;330;;;;
1131;Grudna;Szczerców;powiat bełchatowski;248;;;;
1132;Grudzeń-Kolonia;Sławno;powiat opoczyński;93;;;;
1133;Grudzeń-Las;Sławno;powiat opoczyński;192;;;;
1134;Grunwald;Aleksandrów Łódzki;powiat zgierski;1;;;;
1135;Gruszczyce;Błaszki;powiat sieradzki;427;;;;
1136;Grzebień;Radomsko;powiat radomszczański;196;;;;
1137;Grzeszyn;Buczek;powiat łaski;122;;;;
1138;Grzmiąca;Brzeziny;powiat brzeziński;312;;;;
1139;Grzyb;Klonowa;powiat sieradzki;83;;;;
1140;Grzybki;Warta;powiat sieradzki;193;;;;
1141;Grzybów Dolny;Żychlin;powiat kutnowski;95;;;;
1142;Grzybów Hornowski;Żychlin;powiat kutnowski;51;;;;
1143;Grzybów;Szadek;powiat zduńskowolski;183;;;;
1144;Grzymaczew;Błaszki;powiat sieradzki;155;;;;
1145;Grzymałów;Paradyż;powiat opoczyński;156;;;;
1146;Grzymkowice;Biała Rawska;powiat rawski;250;;;;
1147;Gucin;Buczek;powiat łaski;250;;;;
1148;Gułki;Cielądz;powiat rawski;95;;;;
1149;Gumnisko;Sokolniki;powiat wieruszowski;1;;;;
1150;Gumnisko;Kiełczygłów;powiat pajęczański;104;;;;
1151;Gusin;Świnice Warckie;powiat łęczycki;131;;;;
1152;Gustawów;Rzeczyca;powiat tomaszowski;68;;;;
1153;Gutkowice-Nowiny;Żelechlinek;powiat tomaszowski;19;;;;
1154;Gutkowice;Żelechlinek;powiat tomaszowski;115;;;;
1155;Gutków;Będków;powiat tomaszowski;94;;;;
1156;Gutów Duży;Grabica;powiat piotrkowski;114;;;;
1157;Gutów Mały;Grabica;powiat piotrkowski;70;;;;
1158;Guzew;Rzgów;powiat łódzki wschodni;414;;;;
1159;Guźnia;Łowicz;powiat łowicki;141;;;;
1160;Gwizdałki;Ostrówek;powiat wieluński;1;;;;
1161;Gzików;Błaszki;powiat sieradzki;238;;;;
1162;Gzinka;Łyszkowice;powiat łowicki;201;;;;
1163;Gzów;Słupia;powiat skierniewicki;328;;;;
1164;Hamentów;Szadek;powiat zduńskowolski;1;;;;
1165;Helenków;Nowy Kawęczyn;powiat skierniewicki;18;;;;
1166;Helenów;Głowno;powiat zgierski;26;;;;
1167;Helenów;Ozorków;powiat zgierski;288;;;;
1168;Helenów;Bełchatów;powiat bełchatowski;209;;;;
1169;Helenów;Budziszewice;powiat tomaszowski;1;;;;
1170;Helenów;Drużbice;powiat bełchatowski;1;;;;
1171;Helenów;Ujazd;powiat tomaszowski;70;;;;
1172;Helenów;Brzeziny;powiat brzeziński;124;;;;
1173;Helenów;Rawa Mazowiecka;powiat rawski;41;;;;
1174;Helenówka;Brzeziny;powiat brzeziński;1;;;;
1175;Helin;Bielawy;powiat łowicki;53;;;;
1176;Henryków;Lubochnia;powiat tomaszowski;141;;;;
1177;Henryków;Zduńska Wola;powiat zduńskowolski;319;;;;
1178;Henryków;Brzeziny;powiat brzeziński;1;;;;
1179;Hermanów;Pabianice;powiat pabianicki;594;;;;
1180;Hilarów;Zadzim;powiat poddębicki;1;;;;
1181;Hipolitów;Uniejów;powiat poddębicki;46;;;;
1182;Hipolitów;Wodzierady;powiat łaski;123;;;;
1183;Holendry Grabowskie;Mniszków;powiat opoczyński;1;;;;
1184;Holendry Strzeleckie;Strzelce;powiat kutnowski;1;;;;
1185;Holendry;Zapolice;powiat zduńskowolski;273;;;;
1186;Honoratów;Paradyż;powiat opoczyński;103;;;;
1187;Huby Kotfińskie;Gidle;powiat radomszczański;9;;;;
1188;Huby;Biała;powiat wieluński;320;;;;
1189;Hucisko;Drużbice;powiat bełchatowski;163;;;;
1190;Hucisko;Gomunice;powiat radomszczański;1;;;;
1191;Humin-Dobra Ziemskie;Bolimów;powiat skierniewicki;108;;;;
1192;Humin;Bolimów;powiat skierniewicki;316;;;;
1193;Huta Bardzyńska;Dalików;powiat poddębicki;34;;;;
1194;Huta Brudzka;Dobryszyce;powiat radomszczański;40;;;;
1195;Huta Czernicka;Osjaków;powiat wieluński;13;;;;
1196;Huta Dłutowska;Dłutów;powiat pabianicki;553;;;;
1197;Huta Drewniana;Kobiele Wielkie;powiat radomszczański;213;;;;
1198;Huta Janowska;Pabianice;powiat pabianicki;1;;;;
1199;Huta Porajska;Kamieńsk;powiat radomszczański;38;;;;
1200;Huta Przerębska;Masłowice;powiat radomszczański;64;;;;
1201;Huta Wałowska;Rawa Mazowiecka;powiat rawski;1;;;;
1202;Huta Wiskicka;Rzgów;powiat łódzki wschodni;222;;;;
1203;Huta Zawadzka;Kowiesy;powiat skierniewicki;1;;;;
1204;Huta;Bełchatów;powiat bełchatowski;158;;;;
1205;Huta;Łęki Szlacheckie;powiat piotrkowski;102;;;;
1206;Huta;Kiełczygłów;powiat pajęczański;60;;;;
1207;Huta;Lututów;powiat wieruszowski;255;;;;
1208;Idzikowice;Drzewica;powiat opoczyński;446;;;;
1209;Idzikowice;Dalików;powiat poddębicki;108;;;;
1210;Ignacew Folwarczny;Parzęczew;powiat zgierski;147;;;;
1211;Ignacew Parzęczewski;Parzęczew;powiat zgierski;1;;;;
1212;Ignacew Podleśny;Parzęczew;powiat zgierski;1;;;;
1213;Ignacew Rozlazły;Parzęczew;powiat zgierski;87;;;;
1214;Ignaców Szlachecki;Łęki Szlacheckie;powiat piotrkowski;1;;;;
1215;Ignaców;Rozprza;powiat piotrkowski;570;;;;
1216;Ignaców;Zelów;powiat bełchatowski;243;;;;
1217;Ignaców;Siemkowice;powiat pajęczański;132;;;;
1218;Ignaców;Brzeziny;powiat brzeziński;149;;;;
1219;Ignatów;Żelechlinek;powiat tomaszowski;27;;;;
1220;Imielinek;Nowe Ostrowy;powiat kutnowski;136;;;;
1221;Imielnia;Kluki;powiat bełchatowski;37;;;;
1222;Imielnia;Moszczenica;powiat piotrkowski;1;;;;
1223;Imielno;Nowe Ostrowy;powiat kutnowski;170;;;;
1224;Inczew;Wróblew;powiat sieradzki;245;;;;
1225;Inowłódz;Inowłódz;powiat tomaszowski;826;;;;
1226;Irenów;Paradyż;powiat opoczyński;92;;;;
1227;Iwiczna;Krośniewice;powiat kutnowski;1;;;;
1228;Iwiny;Dąbrowice;powiat kutnowski;1;;;;
1229;Iwonie;Zadzim;powiat poddębicki;144;;;;
1230;Izabela;Poddębice;powiat poddębicki;1;;;;
1231;Izabelin;Aleksandrów Łódzki;powiat zgierski;1;;;;
1232;Izabelów Mały;Zduńska Wola;powiat zduńskowolski;1;;;;
1233;Izabelów;Zduńska Wola;powiat zduńskowolski;1039;;;;
1234;Izydorów;Widawa;powiat łaski;35;;;;
1235;Jabłonka;Poddębice;powiat poddębicki;1;;;;
1236;Jabłonki;Łask;powiat łaski;1;;;;
1237;Jabłonna;Przedbórz;powiat radomszczański;97;;;;
1238;Jabłonna;Daszyna;powiat łęczycki;80;;;;
1239;Jabłonów;Brzeziny;powiat brzeziński;31;;;;
1240;Jackowice;Zduny;powiat łowicki;384;;;;
1241;Jackowskie;Ostrówek;powiat wieluński;1;;;;
1242;Jacków;Żytno;powiat radomszczański;1;;;;
1243;Jacków;Daszyna;powiat łęczycki;96;;;;
1244;Jacochów;Maków;powiat skierniewicki;209;;;;
1245;Jadwichna;Pęczniew;powiat poddębicki;115;;;;
1246;Jadwigów;Tomaszów Mazowiecki;powiat tomaszowski;217;;;;
1247;Jadwinin;Pabianice;powiat pabianicki;514;;;;
1248;Jadzień;Kiernozia;powiat łowicki;85;;;;
1249;Jajczaki;Wierzchlas;powiat wieluński;338;;;;
1250;Jajkowice;Sadkowice;powiat rawski;231;;;;
1251;Jaksonek;Aleksandrów;powiat piotrkowski;197;;;;
1252;Jakubice;Warta;powiat sieradzki;459;;;;
1253;Jakubów;Lubochnia;powiat tomaszowski;136;;;;
1254;Jakubów;Kowiesy;powiat skierniewicki;48;;;;
1255;Jakubów;Rawa Mazowiecka;powiat rawski;50;;;;
1256;Jamborek;Zelów;powiat bełchatowski;123;;;;
1257;Jamno;Łowicz;powiat łowicki;452;;;;
1258;Jamno;Szadek;powiat zduńskowolski;1;;;;
1259;Jamy;Grabów;powiat łęczycki;25;;;;
1260;Janice;Daszyna;powiat łęczycki;28;;;;
1261;Janikowice;Aleksandrów;powiat piotrkowski;150;;;;
1262;Janina;Bełchatów;powiat bełchatowski;32;;;;
1263;Janinów;Bielawy;powiat łowicki;138;;;;
1264;Janinów;Brzeziny;powiat brzeziński;1;;;;
1265;Janisławice;Głuchów;powiat skierniewicki;250;;;;
1266;Janiszew;Strzelce;powiat kutnowski;1;;;;
1267;Janiszewice;Zduńska Wola;powiat zduńskowolski;603;;;;
1268;Janki;Pajęczno;powiat pajęczański;234;;;;
1269;Jankowice;Ładzice;powiat radomszczański;131;;;;
1270;Jankowice;Krośniewice;powiat kutnowski;93;;;;
1271;Jankowice;Poddębice;powiat poddębicki;1;;;;
1272;Jankowice;Jeżów;powiat brzeziński;195;;;;
1273;Janków Trzeci;Rokiciny;powiat tomaszowski;1;;;;
1274;Janków;Rokiciny;powiat tomaszowski;108;;;;
1275;Janków;Łęczyca;powiat łęczycki;124;;;;
1276;Janków;Piątek;powiat łęczycki;29;;;;
1277;Jankówek;Rokiciny;powiat tomaszowski;52;;;;
1278;Janolin;Rawa Mazowiecka;powiat rawski;143;;;;
1279;Janowice;Pabianice;powiat pabianicki;250;;;;
1280;Janowice;Piątek;powiat łęczycki;132;;;;
1281;Janowice;Nieborów;powiat łowicki;167;;;;
1282;Janowiec;Biała;powiat wieluński;171;;;;
1283;Janów Karwicki;Opoczno;powiat opoczyński;307;;;;
1284;Janów;Grabów;powiat łęczycki;5;;;;
1285;Janów;Nowosolna;powiat łódzki wschodni;1;;;;
1286;Janów;Parzęczew;powiat zgierski;1;;;;
1287;Janów;Zgierz;powiat zgierski;1;;;;
1288;Janów;Bełchatów;powiat bełchatowski;234;;;;
1289;Janów;Łęki Szlacheckie;powiat piotrkowski;56;;;;
1290;Janów;Wolbórz;powiat piotrkowski;1;;;;
1291;Janów;Zelów;powiat bełchatowski;90;;;;
1292;Janów;Bedlno;powiat kutnowski;193;;;;
1293;Janów;Góra Świętej Małgorzaty;powiat łęczycki;1;;;;
1294;Janów;Oporów;powiat kutnowski;115;;;;
1295;Janów;Dalików;powiat poddębicki;1;;;;
1296;Janów;Ostrówek;powiat wieluński;323;;;;
1297;Janów;Szadek;powiat zduńskowolski;1;;;;
1298;Janów;Biała Rawska;powiat rawski;50;;;;
1299;Janów;Dmosin;powiat brzeziński;1;;;;
1300;Janów;Kowiesy;powiat skierniewicki;24;;;;
1301;Janówek;Piątek;powiat łęczycki;1;;;;
1302;Janówka;Andrespol;powiat łódzki wschodni;1163;;;;
1303;Janówka;Rozprza;powiat piotrkowski;180;;;;
1304;Janówka;Szczerców;powiat bełchatowski;150;;;;
1305;Januszewice;Opoczno;powiat opoczyński;408;;;;
1306;Jarochów;Daszyna;powiat łęczycki;121;;;;
1307;Jarocice;Burzenin;powiat sieradzki;126;;;;
1308;Jarosty;Moszczenica;powiat piotrkowski;586;;;;
1309;Jaroszki;Brzeziny;powiat brzeziński;147;;;;
1310;Jaroszówka;Bedlno;powiat kutnowski;42;;;;
1311;Jasienin Duży;Jeżów;powiat brzeziński;144;;;;
1312;Jasienin Mały;Jeżów;powiat brzeziński;69;;;;
1313;Jasień;Lubochnia;powiat tomaszowski;221;;;;
1314;Jasień;Osjaków;powiat wieluński;50;;;;
1315;Jasień;Głuchów;powiat skierniewicki;292;;;;
1316;Jasień;Rogów;powiat brzeziński;86;;;;
1317;Jasion;Żarnów;powiat opoczyński;19;;;;
1318;Jasionka;Zgierz;powiat zgierski;143;;;;
1319;Jasionna;Głowno;powiat zgierski;52;;;;
1320;Jasionna;Piątek;powiat łęczycki;71;;;;
1321;Jasionna;Błaszki;powiat sieradzki;192;;;;
1322;Jasionna;Bolimów;powiat skierniewicki;303;;;;
1323;Jasna Góra;Mokrsko;powiat wieluński;258;;;;
1324;Jastrzębia;Grabów;powiat łęczycki;110;;;;
1325;Jastrzębia;Oporów;powiat kutnowski;82;;;;
1326;Jastrzębia;Łowicz;powiat łowicki;460;;;;
1327;Jastrzębice;Rusiec;powiat bełchatowski;265;;;;
1328;Jastrzębie Górne;Aleksandrów Łódzki;powiat zgierski;203;;;;
1329;Jastrzębieniec;Dłutów;powiat pabianicki;1;;;;
1330;Jatno;Żytno;powiat radomszczański;1;;;;
1331;Jawor-Kolonia;Mniszków;powiat opoczyński;130;;;;
1332;Jawor;Mniszków;powiat opoczyński;130;;;;
1333;Jawor;Zelów;powiat bełchatowski;173;;;;
1334;Jawora;Łęki Szlacheckie;powiat piotrkowski;1;;;;
1335;Jaworek;Czastary;powiat wieruszowski;140;;;;
1336;Jaworów;Grabów;powiat łęczycki;81;;;;
1337;Jaworzyna;Oporów;powiat kutnowski;82;;;;
1338;Jedlicze A;Zgierz;powiat zgierski;507;;;;
1339;Jedlicze B;Zgierz;powiat zgierski;420;;;;
1340;Jedlno Drugie;Ładzice;powiat radomszczański;351;;;;
1341;Jedlno Pierwsze;Ładzice;powiat radomszczański;354;;;;
1342;Jelica;Łęki Szlacheckie;powiat piotrkowski;1;;;;
1343;Jelitów;Biała Rawska;powiat rawski;134;;;;
1344;Jelnia;Drzewica;powiat opoczyński;556;;;;
1345;Jelno;Zapolice;powiat zduńskowolski;110;;;;
1346;Jeruzal;Kowiesy;powiat skierniewicki;196;;;;
1347;Jerwonice;Lutomiersk;powiat pabianicki;223;;;;
1348;Jerzewo;Kiernozia;powiat łowicki;86;;;;
1349;Jesionna;Wodzierady;powiat łaski;54;;;;
1350;Jeziorko;Koluszki;powiat łódzki wschodni;156;;;;
1351;Jeziorko;Lutomiersk;powiat pabianicki;1;;;;
1352;Jeziorko;Mokrsko;powiat wieluński;1;;;;
1353;Jeziorko;Zapolice;powiat zduńskowolski;47;;;;
1354;Jeziorko;Kocierzew Południowy;powiat łowicki;233;;;;
1355;Jeziorna;Galewice;powiat wieruszowski;122;;;;
1356;Jeziorsko;Warta;powiat sieradzki;288;;;;
1357;Jeziory;Sieradz;powiat sieradzki;243;;;;
1358;Jeziorzec;Rzeczyca;powiat tomaszowski;91;;;;
1359;Jeżew;Zadzim;powiat poddębicki;161;;;;
1360;Jeżewo;Zgierz;powiat zgierski;1;;;;
1361;Jeżów;Wola Krzysztoporska;powiat piotrkowski;327;;;;
1362;Joachimów-Mogiły;Bolimów;powiat skierniewicki;100;;;;
1363;Joaniów;Paradyż;powiat opoczyński;58;;;;
1364;Jodłowiec;Wieluń;powiat wieluński;275;;;;
1365;Jordanów;Brzeziny;powiat brzeziński;421;;;;
1366;Józefatów;Buczek;powiat łaski;208;;;;
1367;Józefatów;Skierniewice;powiat skierniewicki;119;;;;
1368;Józefin;Ujazd;powiat tomaszowski;215;;;;
1369;Józefin;Żelechlinek;powiat tomaszowski;107;;;;
1370;Józefina;Szczerców;powiat bełchatowski;1;;;;
1371;Józefina;Lututów;powiat wieruszowski;1;;;;
1372;Józefina;Osjaków;powiat wieluński;107;;;;
1373;Józefka;Poddębice;powiat poddębicki;1;;;;
1374;Józefów Stary;Budziszewice;powiat tomaszowski;71;;;;
1375;Józefów Stary;Przedbórz;powiat radomszczański;115;;;;
1376;Józefów Widawski;Widawa;powiat łaski;1;;;;
1377;Józefów-Kolonia;Poddębice;powiat poddębicki;54;;;;
1378;Józefów-Wiktorów;Warta;powiat sieradzki;1;;;;
1379;Józefów;Czastary;powiat wieruszowski;175;;;;
1380;Józefów;Zgierz;powiat zgierski;485;;;;
1381;Józefów;Bełchatów;powiat bełchatowski;188;;;;
1382;Józefów;Czerniewice;powiat tomaszowski;48;;;;
1383;Józefów;Drużbice;powiat bełchatowski;113;;;;
1384;Józefów;Kodrąb;powiat radomszczański;89;;;;
1385;Józefów;Ładzice;powiat radomszczański;179;;;;
1386;Józefów;Przedbórz;powiat radomszczański;12;;;;
1387;Józefów;Sławno;powiat opoczyński;80;;;;
1388;Józefów;Bedlno;powiat kutnowski;65;;;;
1389;Józefów;Witonia;powiat łęczycki;40;;;;
1390;Józefów;Pątnów;powiat wieluński;119;;;;
1391;Józefów;Poddębice;powiat poddębicki;73;;;;
1392;Józefów;Widawa;powiat łaski;93;;;;
1393;Józefów;Wodzierady;powiat łaski;130;;;;
1394;Józefów;Wróblew;powiat sieradzki;130;;;;
1395;Józefów;Zadzim;powiat poddębicki;1;;;;
1396;Józefów;Biała Rawska;powiat rawski;103;;;;
1397;Józefów;Bolimów;powiat skierniewicki;59;;;;
1398;Józefów;Rogów;powiat brzeziński;391;;;;
1399;Juków;Łanięta;powiat kutnowski;128;;;;
1400;Julianki;Parzęczew;powiat zgierski;1;;;;
1401;Julianów Raducki;Rawa Mazowiecka;powiat rawski;21;;;;
1402;Julianów;Mniszków;powiat opoczyński;83;;;;
1403;Julianów;Żelechlinek;powiat tomaszowski;13;;;;
1404;Julianów;Krzyżanów;powiat kutnowski;66;;;;
1405;Julianów;Dalików;powiat poddębicki;1;;;;
1406;Julianów;Wodzierady;powiat łaski;1;;;;
1407;Julianów;Nieborów;powiat łowicki;79;;;;
1408;Julianów;Rawa Mazowiecka;powiat rawski;178;;;;
1409;Julinki;Kutno;powiat kutnowski;92;;;;
1410;Juliopol;Wola Krzysztoporska;powiat piotrkowski;1;;;;
1411;Julków;Skierniewice;powiat skierniewicki;1;;;;
1412;Jurków Drugi;Oporów;powiat kutnowski;54;;;;
1413;Jurków Pierwszy;Oporów;powiat kutnowski;62;;;;
1414;Justynów;Andrespol;powiat łódzki wschodni;2762;;;;
1415;Justynów;Aleksandrów;powiat piotrkowski;53;;;;
1416;Jutrków;Wieruszów;powiat wieruszowski;305;;;;
1417;Jutroszew;Tuszyn;powiat łódzki wschodni;258;;;;
1418;Kabały;Działoszyn;powiat pajęczański;1;;;;
1419;Kacprów;Wola Krzysztoporska;powiat piotrkowski;269;;;;
1420;Kaczkowizna;Żychlin;powiat kutnowski;72;;;;
1421;Kaczorów;Nowy Kawęczyn;powiat skierniewicki;117;;;;
1422;Kadłub;Wieluń;powiat wieluński;509;;;;
1423;Kadzidłowa;Grabów;powiat łęczycki;197;;;;
1424;Kadzielin;Głowno;powiat zgierski;154;;;;
1425;Kafar;Grabica;powiat piotrkowski;155;;;;
1426;Kajetanowice;Gidle;powiat radomszczański;93;;;;
1427;Kajetanów;Przedbórz;powiat radomszczański;135;;;;
1428;Kajew;Krośniewice;powiat kutnowski;415;;;;
1429;Kalenice;Łyszkowice;powiat łowicki;407;;;;
