lp;Wieś;Gmina;Powiat;Populacja;Status;P;IleNiepustych;2272
2217;Zbludowice;Busko-Zdrój;powiat buski;1157;;;;
2218;Zborów;Solec-Zdrój;powiat buski;716;;;;
2219;Zborówek Nowy;Pacanów;powiat buski;1;;;;
2220;Zborówek;Pacanów;powiat buski;302;;;;
2221;Zbójno;Fałków;powiat konecki;123;;;;
2222;Zbrodzice;Busko-Zdrój;powiat buski;161;;;;
2223;Zbrojów;Bliżyn;powiat skarżyski;173;;;;
2224;Zbrza;Morawica;powiat kielecki;419;;;;
2225;Zbrza;Pawłów;powiat starachowicki;72;;;;
2226;Zdanowice;Nagłowice;powiat jędrzejowski;215;;;;
2227;Zdanów;Obrazów;powiat sandomierski;227;;;;
2228;Zdzieci Stare;Połaniec;powiat staszowski;173;;;;
2229;Zegartowice;Imielno;powiat jędrzejowski;103;;;;
2230;Zemborzyn Pierwszy;Tarłów;powiat opatowski;1;;;;
2231;Zielonki;Sędziszów;powiat jędrzejowski;269;;;;
2232;Zielonki;Solec-Zdrój;powiat buski;150;;;;
2233;Ziemblice;Staszów;powiat staszowski;122;;;;
2234;Zięblice;Kazimierza Wielka;powiat kazimierski;185;;;;
2235;Zimnowoda;Bogoria;powiat staszowski;244;;;;
2236;Złota Woda;Łagów;powiat kielecki;252;;;;
2237;Złota;Złota;powiat pińczowski;831;;;;
2238;Złota;Samborzec;powiat sandomierski;636;;;;
2239;Złotniki;Małogoszcz;powiat jędrzejowski;819;;;;
2240;Zochcin;Sadowie;powiat opatowski;207;;;;
2241;Zochcinek;Opatów;powiat opatowski;351;;;;
2242;Zofiówka;Bieliny;powiat kielecki;1;;;;
2243;Zofiówka;Gnojno;powiat buski;62;;;;
2244;Zofiówka;Łubnice;powiat staszowski;102;;;;
2245;Zołcza-Ugory;Pacanów;powiat buski;90;;;;
2246;Zrecze Chałupczańskie;Chmielnik;powiat kielecki;152;;;;
2247;Zrecze Duże;Chmielnik;powiat kielecki;229;;;;
2248;Zrecze Małe;Chmielnik;powiat kielecki;260;;;;
2249;Zrębin;Połaniec;powiat staszowski;381;;;;
2250;Zwierzyniec;Busko-Zdrój;powiat buski;131;;;;
2251;Zwlecza;Secemin;powiat włoszczowski;66;;;;
2252;Zwola;Sadowie;powiat opatowski;127;;;;
2253;Zychy;Radoszyce;powiat konecki;66;;;;
2254;Zysławice;Kazimierza Wielka;powiat kazimierski;135;;;;
2255;Żabiec;Pacanów;powiat buski;371;;;;
2256;Żarczyce Duże;Małogoszcz;powiat jędrzejowski;527;;;;
2257;Żarczyce Małe;Małogoszcz;powiat jędrzejowski;393;;;;
2258;Żeleźnica;Krasocin;powiat włoszczowski;1;;;;
2259;Żelisławice;Secemin;powiat włoszczowski;422;;;;
2260;Żelisławiczki;Secemin;powiat włoszczowski;336;;;;
2261;Żerniki Dolne;Stopnica;powiat buski;208;;;;
2262;Żerniki Górne;Busko-Zdrój;powiat buski;334;;;;
2263;Żerniki;Sobków;powiat jędrzejowski;283;;;;
2264;Żerniki;Baćkowice;powiat opatowski;210;;;;
2265;Żukowice;Nowy Korczyn;powiat buski;81;;;;
2266;Żuków;Solec-Zdrój;powiat buski;166;;;;
2267;Żuków;Samborzec;powiat sandomierski;163;;;;
2268;Żurawica;Obrazów;powiat sandomierski;396;;;;
2269;Żurawniki;Złota;powiat pińczowski;179;;;;
2270;Żurawniki;Lipnik;powiat opatowski;54;;;;
2271;Życiny;Raków;powiat kielecki;276;;;;
2272;Żydówek;Kije;powiat pińczowski;83;;;;
