lp;Wieś;Gmina;Powiat;Populacja;Status;P;IleNiepustych;2812
452;Drożdzienica;Kęsowo;powiat tucholski;375;;;;
453;Drużyny;Bobrowo;powiat brodnicki;303;;;;
454;Drzewce;Białe Błota;powiat bydgoski;291;;;;
455;Drzewianowo;Mrocza;powiat nakielski;313;;;;
456;Drzonowo;Lisewo;powiat chełmiński;119;;;;
457;Drzonówko;Chełmża;powiat toruński;92;;;;
458;Drzycim;Drzycim;powiat świecki;1247;;;;
459;Dubielno;Jeżewo;powiat świecki;167;;;;
460;Dubielno;Papowo Biskupie;powiat chełmiński;428;;;;
461;Dulsk;Inowrocław;powiat inowrocławski;173;;;;
462;Dulsk;Radomin;powiat golubsko-dobrzyński;516;;;;
463;Dusocin;Grudziądz;powiat grudziądzki;341;;;;
464;Duszoty;Brzuze;powiat rypiński;1;;;;
465;Duża Cerkwica;Kamień Krajeński;powiat sępoleński;350;;;;
466;Dworzysko;Świecie;powiat świecki;293;;;;
467;Dyblin;Dobrzyń nad Wisłą;powiat lipnowski;312;;;;
468;Dylewo;Kowalewo Pomorskie;powiat golubsko-dobrzyński;1;;;;
469;Dylewo;Rypin;powiat rypiński;164;;;;
470;Działyń;Zbójno;powiat golubsko-dobrzyński;772;;;;
471;Dziankowo;Lubień Kujawski;powiat włocławski;50;;;;
472;Dziankówek;Lubień Kujawski;powiat włocławski;85;;;;
473;Dziardonice;Kowal;powiat włocławski;106;;;;
474;Dziechowo;Sępólno Krajeńskie;powiat sępoleński;141;;;;
475;Dziedno;Sośno;powiat sępoleński;269;;;;
476;Dziedzinek;Koronowo;powiat bydgoski;155;;;;
477;Dziemionna;Nowa Wielka;powiat bydgoski;704;;;;
478;Dziemiony;Chełmża;powiat toruński;217;;;;
479;Dziennice;Inowrocław;powiat inowrocławski;162;;;;
480;Dzierzążno;Mogilno;powiat mogileński;351;;;;
481;Dzierzenek;Osiek;powiat brodnicki;1;;;;
482;Dzierzno;Świedziebnia;powiat brodnicki;219;;;;
483;Dzierżno;Brodnica;powiat brodnicki;143;;;;
484;Dziewa;Dąbrowa Biskupia;powiat inowrocławski;50;;;;
485;Dziewczopole;Izbica Kujawska;powiat włocławski;1;;;;
486;Dziewierzewo;Kcynia;powiat nakielski;635;;;;
487;Dziki;Świecie;powiat świecki;207;;;;
488;Dzikowo;Obrowo;powiat toruński;643;;;;
489;Dźwierzchno;Złotniki Kujawskie;powiat inowrocławski;95;;;;
490;Dźwierzno;Chełmża;powiat toruński;369;;;;
491;Elgiszewo;Ciechocin;powiat golubsko-dobrzyński;742;;;;
492;Elizewo;Kcynia;powiat nakielski;63;;;;
493;Elzanowo;Kowalewo Pomorskie;powiat golubsko-dobrzyński;285;;;;
494;Ernestowo;Świecie;powiat świecki;140;;;;
495;Fabianki;Fabianki;powiat włocławski;901;;;;
496;Falborek;Brześć Kujawski;powiat włocławski;44;;;;
497;Falborz-Kolonia;Brześć Kujawski;powiat włocławski;150;;;;
498;Falborz;Brześć Kujawski;powiat włocławski;236;;;;
499;Falęcin;Papowo Biskupie;powiat chełmiński;334;;;;
500;Faliszewo;Bytoń;powiat radziejowski;1;;;;
501;Fiałki;Górzno;powiat brodnicki;118;;;;
502;Fijewo;Radzyń Chełmiński;powiat grudziądzki;1;;;;
503;Filipki;Choceń;powiat włocławski;1;;;;
504;Firlus;Papowo Biskupie;powiat chełmiński;185;;;;
505;Flantrowo;Janowiec Wielkopolski;powiat żniński;222;;;;
506;Fletnowo;Dragacz;powiat świecki;336;;;;
507;Florianowo;Lubraniec;powiat włocławski;1;;;;
508;Florkowizna;Chodecz;powiat włocławski;1;;;;
509;Folgowo;Papowo Biskupie;powiat chełmiński;136;;;;
510;Franciszkowo;Bukowiec;powiat świecki;167;;;;
511;Franciszkowo;Skępe;powiat lipnowski;58;;;;
512;Frydrychowo;Kowalewo Pomorskie;powiat golubsko-dobrzyński;448;;;;
513;Frydrychowo;Wąbrzeźno;powiat wąbrzeski;1;;;;
514;Gacki;Drzycim;powiat świecki;275;;;;
515;Gać;Grudziądz;powiat grudziądzki;485;;;;
516;Gaj Stolarski;Izbica Kujawska;powiat włocławski;1;;;;
517;Gaj-Grzmięca;Zbiczno;powiat brodnicki;190;;;;
518;Gaj;Jeziora Wielkie;powiat mogileński;312;;;;
519;Gaj;Radomin;powiat golubsko-dobrzyński;113;;;;
520;Gajewo;Nowe;powiat świecki;198;;;;
521;Gajewo;Golub-Dobrzyń;powiat golubsko-dobrzyński;271;;;;
522;Galonki-Kolonia;Topólka;powiat radziejowski;1;;;;
523;Galonki;Topólka;powiat radziejowski;136;;;;
524;Gałczewko;Golub-Dobrzyń;powiat golubsko-dobrzyński;366;;;;
525;Gałczewo;Golub-Dobrzyń;powiat golubsko-dobrzyński;1;;;;
526;Gałęzewko;Rogowo;powiat żniński;1;;;;
527;Gałęzewo;Rogowo;powiat żniński;250;;;;
528;Gapa;Łysomice;powiat toruński;1;;;;
529;Gawin;Chodecz;powiat włocławski;96;;;;
530;Gawroniec;Bukowiec;powiat świecki;479;;;;
531;Gawroniec;Topólka;powiat radziejowski;1;;;;
532;Gąbin;Szubin;powiat nakielski;237;;;;
533;Gąbinek;Lubanie;powiat włocławski;184;;;;
534;Gącz;Janowiec Wielkopolski;powiat żniński;213;;;;
535;Gądecz;Dobrcz;powiat bydgoski;248;;;;
536;Gąsawa;Gąsawa;powiat żniński;1402;;;;
537;Gąsiorowo;Izbica Kujawska;powiat włocławski;141;;;;
538;Gąski;Gniewkowo;powiat inowrocławski;341;;;;
539;Gębice;Mogilno;powiat mogileński;840;;;;
540;Gęsin;Zakrzewo;powiat aleksandrowski;165;;;;
541;Giebnia;Pakość;powiat inowrocławski;65;;;;
542;Giżewo;Kruszwica;powiat inowrocławski;144;;;;
543;Giżynek;Brzuze;powiat rypiński;302;;;;
544;Glewo;Dobrzyń nad Wisłą;powiat lipnowski;211;;;;
545;Glinki;Koronowo;powiat bydgoski;191;;;;
546;Glinki;Rojewo;powiat inowrocławski;47;;;;
547;Glinno Wielkie;Rojewo;powiat inowrocławski;143;;;;
548;Gliszcz;Sicienko;powiat bydgoski;349;;;;
549;Gliznowo;Lubień Kujawski;powiat włocławski;283;;;;
550;Głażewo;Unisław;powiat chełmiński;146;;;;
551;Głęboczek;Szubin;powiat nakielski;1;;;;
552;Głęboczek;Chrostkowo;powiat lipnowski;138;;;;
553;Głodowo;Nowe;powiat świecki;49;;;;
554;Głodowo;Lipno;powiat lipnowski;285;;;;
555;Głogowiniec;Kcynia;powiat nakielski;115;;;;
556;Głogowo;Obrowo;powiat toruński;3232;;;;
557;Głogówiec;Janikowo;powiat inowrocławski;200;;;;
558;Głogówko Królewskie;Świecie;powiat świecki;364;;;;
559;Głowińsk;Rypin;powiat rypiński;383;;;;
560;Głowy;Gąsawa;powiat żniński;34;;;;
561;Główczyn;Dobrzyń nad Wisłą;powiat lipnowski;78;;;;
562;Główka;Śliwice;powiat tucholski;1;;;;
563;Głuchowo;Chełmża;powiat toruński;577;;;;
564;Głuszyn;Bytoń;powiat radziejowski;1;;;;
565;Głuszynek;Topólka;powiat radziejowski;130;;;;
566;Gniewkówiec;Złotniki Kujawskie;powiat inowrocławski;382;;;;
567;Gnojno;Bobrowniki;powiat lipnowski;339;;;;
568;Gocanowo;Kruszwica;powiat inowrocławski;218;;;;
569;Gocanówko;Kruszwica;powiat inowrocławski;172;;;;
570;Gocław;Lubień Kujawski;powiat włocławski;1;;;;
571;Goczałki;Łasin;powiat grudziądzki;130;;;;
572;Godawy;Gąsawa;powiat żniński;258;;;;
573;Godzięba;Gniewkowo;powiat inowrocławski;97;;;;
574;Godzimierz;Szubin;powiat nakielski;155;;;;
575;Godziszewy;Rypin;powiat rypiński;427;;;;
576;Godziszka;Zbiczno;powiat brodnicki;1;;;;
577;Gogolin;Koronowo;powiat bydgoski;224;;;;
578;Gogolin;Grudziądz;powiat grudziądzki;135;;;;
579;Gogolinek;Koronowo;powiat bydgoski;166;;;;
580;Gogoły;Izbica Kujawska;powiat włocławski;1;;;;
581;Gogółkowo;Gąsawa;powiat żniński;353;;;;
582;Gole;Lubień Kujawski;powiat włocławski;201;;;;
583;Golejewo;Jeziora Wielkie;powiat mogileński;165;;;;
584;Golska Huta;Lubień Kujawski;powiat włocławski;80;;;;
585;Gołaszewo;Kowal;powiat włocławski;357;;;;
586;Gołębiewko;Gruta;powiat grudziądzki;173;;;;
587;Gołębiewo;Radzyń Chełmiński;powiat grudziądzki;180;;;;
588;Gołębin-Parcele;Lubraniec;powiat włocławski;86;;;;
589;Gołębin;Lubraniec;powiat włocławski;1;;;;
590;Gołkowo;Górzno;powiat brodnicki;305;;;;
591;Gołoty;Unisław;powiat chełmiński;206;;;;
592;Gołuchowo;Chrostkowo;powiat lipnowski;34;;;;
593;Gołuszyce;Pruszcz;powiat świecki;371;;;;
594;Gorczenica;Brodnica;powiat brodnicki;747;;;;
595;Gorczeniczka;Brodnica;powiat brodnicki;90;;;;
596;Goreń Duży;Baruchowo;powiat włocławski;260;;;;
597;Goreń Nowy;Baruchowo;powiat włocławski;71;;;;
598;Gortatowo;Brodnica;powiat brodnicki;236;;;;
599;Goryszewo;Mogilno;powiat mogileński;299;;;;
600;Gorzany;Pakość;powiat inowrocławski;146;;;;
601;Gorzechówko;Jabłonowo Pomorskie;powiat brodnicki;132;;;;
602;Gorzeń;Nakło nad Notecią;powiat nakielski;485;;;;
603;Gorzeszyn;Skępe;powiat lipnowski;1;;;;
604;Gorzuchowo;Stolno;powiat chełmiński;185;;;;
605;Gorzyce;Żnin;powiat żniński;297;;;;
606;Gosławice;Zakrzewo;powiat aleksandrowski;35;;;;
607;Gostkowo;Łysomice;powiat toruński;600;;;;
608;Gostycyn;Gostycyn;powiat tucholski;2394;;;;
609;Goszczewo;Aleksandrów Kujawski;powiat aleksandrowski;134;;;;
610;Gościeradz;Koronowo;powiat bydgoski;449;;;;
611;Gościeszyn;Rogowo;powiat żniński;224;;;;
612;Gościeszynek;Rogowo;powiat żniński;89;;;;
613;Gozdanin;Mogilno;powiat mogileński;261;;;;
614;Gozdawa;Mogilno;powiat mogileński;100;;;;
615;Góra;Inowrocław;powiat inowrocławski;179;;;;
616;Górale;Jabłonowo Pomorskie;powiat brodnicki;359;;;;
617;Górki Zagajne;Kcynia;powiat nakielski;240;;;;
618;Górki;Strzelno;powiat mogileński;187;;;;
619;Górna Grupa;Dragacz;powiat świecki;416;;;;
620;Górne Wymiary;Chełmno;powiat chełmiński;302;;;;
621;Górowatki;Więcbork;powiat sępoleński;124;;;;
622;Górsk;ZłaWielka;powiat toruński;2144;;;;
623;Góry Witowskie;Bytoń;powiat radziejowski;1;;;;
624;Góry;Janikowo;powiat inowrocławski;108;;;;
625;Grabie;Aleksandrów Kujawski;powiat aleksandrowski;257;;;;
626;Grabiny;Lipno;powiat lipnowski;207;;;;
627;Grabkowo;Kowal;powiat włocławski;265;;;;
628;Grabowiec;Grudziądz;powiat grudziądzki;114;;;;
629;Grabowiec;Lubicz;powiat toruński;805;;;;
630;Grabówiec;Bobrowo;powiat brodnicki;163;;;;
631;Grabówka;Choceń;powiat włocławski;112;;;;
632;Grabówko;Pruszcz;powiat świecki;104;;;;
633;Gradowo;Piotrków Kujawski;powiat radziejowski;283;;;;
634;Granaty;Świedziebnia;powiat brodnicki;108;;;;
635;Grążawy;Bartniczka;powiat brodnicki;512;;;;
636;Grębocin;Lubicz;powiat toruński;2975;;;;
637;Grocholin;Kcynia;powiat nakielski;384;;;;
638;Grochowalsk;Dobrzyń nad Wisłą;powiat lipnowski;362;;;;
639;Grochowiska Księże;Rogowo;powiat żniński;257;;;;
640;Grochowiska Szlacheckie;Rogowo;powiat żniński;214;;;;
641;Grochowiska;Izbica Kujawska;powiat włocławski;298;;;;
642;Grodno;Baruchowo;powiat włocławski;139;;;;
643;Grodzeń;Kikół;powiat lipnowski;237;;;;
644;Grodziska;Bytoń;powiat radziejowski;1;;;;
645;Grodztwo;Kruszwica;powiat inowrocławski;285;;;;
646;Grodztwo;Kowal;powiat włocławski;373;;;;
647;Gromadno;Kcynia;powiat nakielski;214;;;;
648;Gronowo;Lubicz;powiat toruński;760;;;;
649;Gronówko;Lubicz;powiat toruński;129;;;;
650;Gróbce;Włocławek;powiat włocławski;108;;;;
651;Gródek;Drzycim;powiat świecki;1157;;;;
652;Grójczyk;Boniewo;powiat włocławski;75;;;;
653;Grójec;Boniewo;powiat włocławski;119;;;;
654;Grubno;Stolno;powiat chełmiński;632;;;;
655;Gruczno;Świecie;powiat świecki;1465;;;;
656;Gruta;Gruta;powiat grudziądzki;1153;;;;
657;Grzeczna Panna;Szubin;powiat nakielski;91;;;;
658;Grzegorz;Chełmża;powiat toruński;133;;;;
659;Grzęby;Świedziebnia;powiat brodnicki;175;;;;
660;Grzybno;Bobrowo;powiat brodnicki;338;;;;
661;Grzybno;Unisław;powiat chełmiński;621;;;;
662;Grzywna;Chełmża;powiat toruński;1153;;;;
663;Gubiny;Rogóźno;powiat grudziądzki;395;;;;
664;Gulbiny;Brzuze;powiat rypiński;241;;;;
665;Gulczewo;Barcin;powiat żniński;1;;;;
666;Gumnowice;Nakło nad Notecią;powiat nakielski;75;;;;
667;Gustorzyn;Brześć Kujawski;powiat włocławski;232;;;;
668;Gutowo;Bartniczka;powiat brodnicki;324;;;;
669;Gutowo;ZłaWielka;powiat toruński;302;;;;
670;Guźlin;Brześć Kujawski;powiat włocławski;374;;;;
671;Gziki;Radzyń Chełmiński;powiat grudziądzki;1;;;;
672;Gzin Dolny;Dąbrowa Chełmińska;powiat bydgoski;1;;;;
673;Gzin;Dąbrowa Chełmińska;powiat bydgoski;668;;;;
674;Hanowo;Grudziądz;powiat grudziądzki;1;;;;
675;Helenowo;Złotniki Kujawskie;powiat inowrocławski;118;;;;
676;Helenowo;Izbica Kujawska;powiat włocławski;152;;;;
677;Higieniewo;Piotrków Kujawski;powiat radziejowski;46;;;;
678;Holendry Bytońskie;Bytoń;powiat radziejowski;1;;;;
679;Hornówek;Kikół;powiat lipnowski;198;;;;
680;Huta Chodecka;Chodecz;powiat włocławski;103;;;;
681;Huta Głodowska;Lipno;powiat lipnowski;116;;;;
682;Huta Padniewska;Mogilno;powiat mogileński;20;;;;
683;Huta Palędzka;Mogilno;powiat mogileński;228;;;;
684;Huta-Chojno;Rogowo;powiat rypiński;130;;;;
685;Huta-Strzelce;Łasin;powiat grudziądzki;138;;;;
686;Huta;Koronowo;powiat bydgoski;161;;;;
687;Huta;Rogowo;powiat rypiński;110;;;;
688;Huta;Skępe;powiat lipnowski;155;;;;
689;Hutna Wieś;Dobrcz;powiat bydgoski;1;;;;
690;Igliczyzna;Bartniczka;powiat brodnicki;113;;;;
691;Ignacewo;Złotniki Kujawskie;powiat inowrocławski;1;;;;
692;Ignackowo;Lipno;powiat lipnowski;211;;;;
693;Ignalin;Chodecz;powiat włocławski;1;;;;
694;Iłowo;Sępólno Krajeńskie;powiat sępoleński;235;;;;
695;Iłowo;Topólka;powiat radziejowski;1;;;;
696;Iwany;Rypin;powiat rypiński;1;;;;
697;Iwiec;Cekcyn;powiat tucholski;540;;;;
698;Iwno;Kcynia;powiat nakielski;228;;;;
699;Izdby;Mogilno;powiat mogileński;59;;;;
700;Izdebno;Rogowo;powiat żniński;166;;;;
701;Jabłonka;Śliwice;powiat tucholski;1;;;;
702;Jabłonowo-Zamek;Jabłonowo Pomorskie;powiat brodnicki;365;;;;
703;Jabłowo Pałuckie;Łabiszyn;powiat żniński;245;;;;
704;Jabłówko;Łabiszyn;powiat żniński;212;;;;
705;Jacewo;Inowrocław;powiat inowrocławski;700;;;;
706;Jackowo;Czernikowo;powiat toruński;165;;;;
707;Jadowniki Bielskie;Żnin;powiat żniński;142;;;;
708;Jadowniki Rycerskie;Żnin;powiat żniński;383;;;;
709;Jadwiżyn;Sadki;powiat nakielski;185;;;;
710;Jaguszewice;Jabłonowo Pomorskie;powiat brodnicki;167;;;;
711;Jajkowo;Brzozie;powiat brodnicki;556;;;;
712;Jaksice;Inowrocław;powiat inowrocławski;1125;;;;
713;Jaksiczki;Inowrocław;powiat inowrocławski;136;;;;
714;Jakubkowo;Łasin;powiat grudziądzki;204;;;;
715;Jakubkowo;Radomin;powiat golubsko-dobrzyński;67;;;;
716;Jakubowo;Lniano;powiat świecki;1;;;;
717;Jakubowo;Nowa Wielka;powiat bydgoski;78;;;;
718;Jania Góra;Świekatowo;powiat świecki;407;;;;
719;Janikowo;Kruszwica;powiat inowrocławski;1;;;;
720;Janiszewo;Chrostkowo;powiat lipnowski;244;;;;
721;Janiszewo;Lubraniec;powiat włocławski;109;;;;
722;Jankowice;Łasin;powiat grudziądzki;124;;;;
723;Jankowo;Pakość;powiat inowrocławski;292;;;;
724;Jankowo;Lipno;powiat lipnowski;268;;;;
725;Janocin;Kruszwica;powiat inowrocławski;286;;;;
726;Janowice;Kruszwica;powiat inowrocławski;128;;;;
727;Janowice;Lubanie;powiat włocławski;280;;;;
728;Janowiec;Janowiec Wielkopolski;powiat żniński;108;;;;
729;Janowo;Dąbrowa Chełmińska;powiat bydgoski;321;;;;
730;Janowo;Radzyń Chełmiński;powiat grudziądzki;1;;;;
731;Janowo;Świedziebnia;powiat brodnicki;635;;;;
732;Janowo;Boniewo;powiat włocławski;1;;;;
733;Janowo;Choceń;powiat włocławski;162;;;;
734;Janowo;Kikół;powiat lipnowski;164;;;;
735;Janowo;Waganiec;powiat aleksandrowski;1;;;;
736;Janówko;Brzozie;powiat brodnicki;219;;;;
737;Januszewo;Chełmża;powiat toruński;54;;;;
738;Januszkowo;Nowa Wielka;powiat bydgoski;217;;;;
739;Januszkowo;Żnin;powiat żniński;225;;;;
740;Jaranowo Duże;Bądkowo;powiat aleksandrowski;209;;;;
741;Jaranowo;Bądkowo;powiat aleksandrowski;111;;;;
742;Jaranówek;Brześć Kujawski;powiat włocławski;119;;;;
743;Jarantowice;Wąbrzeźno;powiat wąbrzeski;607;;;;
744;Jarantowice;Choceń;powiat włocławski;36;;;;
745;Jarantowice;Osięciny;powiat radziejowski;206;;;;
746;Jarantowiczki;Wąbrzeźno;powiat wąbrzeski;1;;;;
747;Jarczechowo;Kikół;powiat lipnowski;138;;;;
748;Jarczewo;Skępe;powiat lipnowski;256;;;;
749;Jarki;Rojewo;powiat inowrocławski;1;;;;
750;Jaronty;Inowrocław;powiat inowrocławski;126;;;;
751;Jaroszewo;Żnin;powiat żniński;406;;;;
752;Jarużyn;Osielsko;powiat bydgoski;750;;;;
753;Jasień;Tłuchowo;powiat lipnowski;316;;;;
754;Jasiewo;Gruta;powiat grudziądzki;176;;;;
755;Jasin;Rypin;powiat rypiński;80;;;;
756;Jastrzębie;Drzycim;powiat świecki;401;;;;
757;Jastrzębie;Osielsko;powiat bydgoski;1;;;;
758;Jastrzębie;Bartniczka;powiat brodnicki;624;;;;
759;Jastrzębie;Lipno;powiat lipnowski;415;;;;
760;Jastrzębiec;Więcbork;powiat sępoleński;196;;;;
761;Jaszcz;Osie;powiat świecki;194;;;;
762;Jaszczółtowo;Rojewo;powiat inowrocławski;131;;;;
763;Jaszkowo;Sośno;powiat sępoleński;103;;;;
764;Jaworze;Wąbrzeźno;powiat wąbrzeski;308;;;;
765;Jazdrowo;Sępólno Krajeńskie;powiat sępoleński;41;;;;
766;Jądrowice;Brześć Kujawski;powiat włocławski;138;;;;
767;Jedwabno;Lubicz;powiat toruński;435;;;;
768;Jeleniec;Papowo Biskupie;powiat chełmiński;446;;;;
769;Jeleń;Więcbork;powiat sępoleński;173;;;;
770;Jeleńcz;Kęsowo;powiat tucholski;267;;;;
771;Jerzewo;Choceń;powiat włocławski;1;;;;
772;Jerzmanowo;Boniewo;powiat włocławski;264;;;;
773;Jerzmionki;Kamień Krajeński;powiat sępoleński;118;;;;
774;Jerzyce;Piotrków Kujawski;powiat radziejowski;223;;;;
775;Jeziora Wielkie;Jeziora Wielkie;powiat mogileński;608;;;;
776;Jeziorki Zabartowskie;Mrocza;powiat nakielski;56;;;;
777;Jeziorki;Lniano;powiat świecki;256;;;;
778;Jeziorki;Strzelno;powiat mogileński;193;;;;
779;Jeziorki;Osiek;powiat brodnicki;116;;;;
780;Jeziorno;Koneck;powiat aleksandrowski;97;;;;
781;Jeziorowo;Szubin;powiat nakielski;1;;;;
782;Jezuicka Struga;Rojewo;powiat inowrocławski;302;;;;
783;Jeżewice;Łabiszyn;powiat żniński;138;;;;
784;Jeżewo;Jeżewo;powiat świecki;1847;;;;
785;Jeżewo;Łabiszyn;powiat żniński;235;;;;
786;Jędrzejewo;Lniano;powiat świecki;298;;;;
787;Joasin;Izbica Kujawska;powiat włocławski;1;;;;
788;Jordanowo;Złotniki Kujawskie;powiat inowrocławski;338;;;;
789;Józefinka;Barcin;powiat żniński;147;;;;
790;Józefkowo;Kcynia;powiat nakielski;1;;;;
791;Józefkowo;Płużnica;powiat wąbrzeski;221;;;;
792;Józefkowo;Skępe;powiat lipnowski;1;;;;
793;Józefowo;Mogilno;powiat mogileński;121;;;;
794;Józefowo;Lubicz;powiat toruński;76;;;;
795;Józefowo;Izbica Kujawska;powiat włocławski;281;;;;
796;Józefowo;Piotrków Kujawski;powiat radziejowski;1;;;;
797;Józefowo;Waganiec;powiat aleksandrowski;180;;;;
798;Józefowo;Włocławek;powiat włocławski;409;;;;
799;Julianowo;Barcin;powiat żniński;1;;;;
800;Julianowo;Brzuze;powiat rypiński;1;;;;
801;Julkowo;Tłuchowo;powiat lipnowski;177;;;;
802;Juncewo;Janowiec Wielkopolski;powiat żniński;355;;;;
803;Jurancice;Rojewo;powiat inowrocławski;33;;;;
804;Jurkowo;Topólka;powiat radziejowski;1;;;;
805;Kaczawka;Lubień Kujawski;powiat włocławski;1;;;;
806;Kaczewo;Piotrków Kujawski;powiat radziejowski;50;;;;
807;Kaczkowo;Żnin;powiat żniński;104;;;;
808;Kajetanowo;Koneck;powiat aleksandrowski;83;;;;
809;Kalinowiec;Bądkowo;powiat aleksandrowski;102;;;;
810;Kaliska;Lubień Kujawski;powiat włocławski;583;;;;
811;Kałdus;Chełmno;powiat chełmiński;316;;;;
812;Kałęczynek;Lubanie;powiat włocławski;74;;;;
813;Kamienica;Gostycyn;powiat tucholski;1;;;;
814;Kamienica;Dobrzyń nad Wisłą;powiat lipnowski;178;;;;
815;Kamieniec;Koneck;powiat aleksandrowski;94;;;;
816;Kamieniec;Topólka;powiat radziejowski;124;;;;
817;Kamienna;Lubień Kujawski;powiat włocławski;140;;;;
818;Kamienne Brody;Wielgie;powiat lipnowski;93;;;;
819;Kamień Kmiecy;Tłuchowo;powiat lipnowski;149;;;;
820;Kamień Kotowy;Tłuchowo;powiat lipnowski;259;;;;
821;Kamień;Jabłonowo Pomorskie;powiat brodnicki;228;;;;
822;Kamieńczyk;Topólka;powiat radziejowski;64;;;;
823;Kamionek;Mogilno;powiat mogileński;128;;;;
824;Kamionka;Śliwice;powiat tucholski;1;;;;
825;Kamionka;Radomin;powiat golubsko-dobrzyński;110;;;;
826;Kamionki Duże;Łysomice;powiat toruński;465;;;;
827;Kamionki Małe;Łysomice;powiat toruński;390;;;;
828;Kamlarki;Lisewo;powiat chełmiński;188;;;;
829;Kania;Barcin;powiat żniński;509;;;;
830;Kanibród;Lubień Kujawski;powiat włocławski;147;;;;
831;Kaniewo;Bądkowo;powiat aleksandrowski;112;;;;
832;Kaniewo;Boniewo;powiat włocławski;1;;;;
833;Karbowizna;Rogowo;powiat rypiński;73;;;;
834;Karbowo;Brodnica;powiat brodnicki;2286;;;;
835;Karczewo;Golub-Dobrzyń;powiat golubsko-dobrzyński;189;;;;
836;Karczówek;Topólka;powiat radziejowski;1;;;;
837;Karczyn;Inowrocław;powiat inowrocławski;42;;;;
838;Karmelita;Kcynia;powiat nakielski;200;;;;
839;Karnkowo;Lipno;powiat lipnowski;689;;;;
840;Karnkowskie Rumunki;Lipno;powiat lipnowski;127;;;;
841;Karnowo;Nakło nad Notecią;powiat nakielski;466;;;;
842;Karnówko;Nakło nad Notecią;powiat nakielski;234;;;;
843;Karolewo;Lniano;powiat świecki;1;;;;
844;Karolewo;Świecie nad Osą;powiat grudziądzki;1;;;;
845;Karolinowo;Kcynia;powiat nakielski;1;;;;
846;Karsk;Kruszwica;powiat inowrocławski;224;;;;
847;Karw;Górzno;powiat brodnicki;1;;;;
848;Kaspral;Piotrków Kujawski;powiat radziejowski;141;;;;
849;Katarzyna;Piotrków Kujawski;powiat radziejowski;60;;;;
850;Katarzyniec;Więcbork;powiat sępoleński;1;;;;
851;Katarzynki;Wąbrzeźno;powiat wąbrzeski;1;;;;
852;Kawęczyn;Gniewkowo;powiat inowrocławski;229;;;;
853;Kawęczyn;Obrowo;powiat toruński;890;;;;
854;Kawki;Bobrowo;powiat brodnicki;358;;;;
855;Kawle;Sępólno Krajeńskie;powiat sępoleński;252;;;;
856;Kawno;Chrostkowo;powiat lipnowski;104;;;;
857;Kazanie;Lubraniec;powiat włocławski;335;;;;
858;Kazanki;Izbica Kujawska;powiat włocławski;220;;;;
859;Kazimierowo;Izbica Kujawska;powiat włocławski;256;;;;
860;Kazimierzewo;Kcynia;powiat nakielski;87;;;;
861;Kazimierzewo;Obrowo;powiat toruński;74;;;;
862;Kazimierzewo;Zbójno;powiat golubsko-dobrzyński;1;;;;
863;Kazin;Nakło nad Notecią;powiat nakielski;1;;;;
864;Kazin;Aleksandrów Kujawski;powiat aleksandrowski;1;;;;
865;Kaźmierzewo;Mrocza;powiat nakielski;158;;;;
866;Kaźmierzewo;Lubanie;powiat włocławski;137;;;;
867;Kaźmierzyn;Waganiec;powiat aleksandrowski;1;;;;
868;Kąkowa Wola-Parcele;Brześć Kujawski;powiat włocławski;156;;;;
869;Kąkowa Wola;Brześć Kujawski;powiat włocławski;139;;;;
870;Kątno;Mogilno;powiat mogileński;48;;;;
871;Kąty;Brześć Kujawski;powiat włocławski;135;;;;
872;Kąty;Lubień Kujawski;powiat włocławski;56;;;;
873;Kępa Kujawska;Gniewkowo;powiat inowrocławski;57;;;;
874;Kępka Szlachecka;Kowal;powiat włocławski;157;;;;
875;Kęsowo;Kęsowo;powiat tucholski;900;;;;
876;Kicko;Kruszwica;powiat inowrocławski;15;;;;
877;Kiełbasin;Chełmża;powiat toruński;106;;;;
878;Kiełbasinek;Chełmża;powiat toruński;1;;;;
879;Kiełp;Kijewo Królewskie;powiat chełmiński;223;;;;
880;Kiełpin;Tuchola;powiat tucholski;911;;;;
881;Kiełpiny;Kowalewo Pomorskie;powiat golubsko-dobrzyński;176;;;;
882;Kiełpiny;Wąpielsk;powiat rypiński;343;;;;
883;Kiełpiny;Czernikowo;powiat toruński;323;;;;
884;Kierz Półwieski;Wąpielsk;powiat rypiński;115;;;;
885;Kierz Radzikowski;Wąpielsk;powiat rypiński;1;;;;
886;Kierzkowo;Żnin;powiat żniński;95;;;;
887;Kijaszkowo;Czernikowo;powiat toruński;342;;;;
888;Kijaszkówiec;Czernikowo;powiat toruński;1;;;;
889;Kijewo Królewskie;Kijewo Królewskie;powiat chełmiński;679;;;;
890;Kijewo Szlacheckie;Kijewo Królewskie;powiat chełmiński;257;;;;
891;Kijewo;Gniewkowo;powiat inowrocławski;249;;;;
892;Kikół;Kikół;powiat lipnowski;296;;;;
893;Kikół;Kikół;powiat lipnowski;1991;;;;
894;Kisielewo;Dobrzyń nad Wisłą;powiat lipnowski;117;;;;
895;Kitnowo;Gruta;powiat grudziądzki;188;;;;
896;Kitnówko;Świecie nad Osą;powiat grudziądzki;180;;;;
897;Klamry;Chełmno;powiat chełmiński;885;;;;
898;Klementynowo;Brześć Kujawski;powiat włocławski;1;;;;
899;Klepary;Gniewkowo;powiat inowrocławski;107;;;;
