lp;Wieś;Gmina;Powiat;Populacja;Status;P;IleNiepustych;7843
4687;Ostrówek;Baranowo;powiat ostrołęcki;37;;;;
4688;Ostrówek;Dąbrówka;powiat wołomiński;201;;;;
4689;Ostrówek;Klembów;powiat wołomiński;2346;;;;
4690;Ostrówek;Rząśnik;powiat wyszkowski;88;;;;
4691;Ostrówek;Warka;powiat grójecki;146;;;;
4692;Ostrówek;Łochów;powiat węgrowski;1590;;;;
4693;Ostrówek;Repki;powiat sokołowski;51;;;;
4694;Ostrówek;Siedlce;powiat siedlecki;60;;;;
4695;Ostrówiec;Karczew;powiat otwocki;356;;;;
4696;Ostrówik;Góra Kalwaria;powiat piaseczyński;147;;;;
4697;Ostrówka;Kazanów;powiat zwoleński;112;;;;
4698;Ostrybór;Wilga;powiat garwoliński;231;;;;
4699;Ostrykół Dworski;Długosiodło;powiat wyszkowski;61;;;;
4700;Ostrykół Włościański;Długosiodło;powiat wyszkowski;67;;;;
4701;Ostrzeniewo;Świercze;powiat pułtuski;90;;;;
4702;Ostrzykowo;Staroźreby;powiat płocki;1;;;;
4703;Ostrzykówek;Staroźreby;powiat płocki;47;;;;
4704;Osuchów;Kazanów;powiat zwoleński;336;;;;
4705;Osuchów;Promna;powiat białobrzeski;182;;;;
4706;Osuchów;Mszczonów;powiat żyrardowski;336;;;;
4707;Oszczerze;Grębków;powiat węgrowski;85;;;;
4708;Ościsłowo;Glinojeck;powiat ciechanowski;268;;;;
4709;Ośnica;Karniewo;powiat makowski;71;;;;
4710;Ośniki;Leoncin;powiat nowodworski;69;;;;
4711;Otaląż;Mogielnica;powiat grójecki;269;;;;
4712;Otalążka;Mogielnica;powiat grójecki;146;;;;
4713;Otrębusy;Brwinów;powiat pruszkowski;2938;;;;
4714;Otwock Mały;Karczew;powiat otwocki;847;;;;
4715;Otwock Wielki;Karczew;powiat otwocki;759;;;;
4716;Owadów;Jastrzębia;powiat radomski;569;;;;
4717;Owczarnia;Brwinów;powiat pruszkowski;1780;;;;
4718;Oziemkówka;Miastków Kościelny;powiat garwoliński;230;;;;
4719;Ozorów;Skórzec;powiat siedlecki;318;;;;
4720;Ożumiech;Krzynowłoga Mała;powiat przasnyski;74;;;;
4721;Pabierowice;Grójec;powiat grójecki;223;;;;
4722;Pacew;Promna;powiat białobrzeski;221;;;;
4723;Pach;Krasnosielc;powiat makowski;16;;;;
4724;Paciorkowa Wola Nowa;Zwoleń;powiat zwoleński;133;;;;
4725;Paciorkowa Wola Stara;Zwoleń;powiat zwoleński;90;;;;
4726;Pacyna;Pacyna;powiat gostyniński;349;;;;
4727;Paczuski Duże;Bielany;powiat sokołowski;110;;;;
4728;Paderewek;Sterdyń;powiat sokołowski;83;;;;
4729;Pająków;Przyłęk;powiat zwoleński;143;;;;
4730;Pajewo Wielkie;Gołymin-Ośrodek;powiat ciechanowski;84;;;;
4731;Pajewo-Króle;Opinogóra Górna;powiat ciechanowski;54;;;;
4732;Pajewo-Szwelice;Gołymin-Ośrodek;powiat ciechanowski;59;;;;
4733;Pakosław;Iłża;powiat radomski;973;;;;
4734;Palczew-Parcela;Warka;powiat grójecki;197;;;;
4735;Palczew;Warka;powiat grójecki;142;;;;
4736;Palmiry;Czosnów;powiat nowodworski;461;;;;
4737;Pałapus;Ostrów Mazowiecka;powiat ostrowski;183;;;;
4738;Pałki;Zwoleń;powiat zwoleński;1;;;;
4739;Pałuki;Opinogóra Górna;powiat ciechanowski;261;;;;
4740;Papiernia;Stanisławów;powiat miński;195;;;;
4741;Papierny Borek;Krasnosielc;powiat makowski;95;;;;
4742;Paplin;Korytnica;powiat węgrowski;168;;;;
4743;Paprotnia;Grabów nad Pilicą;powiat kozienicki;48;;;;
4744;Paprotnia;Paprotnia;powiat siedlecki;164;;;;
4745;Paprotnia;Teresin;powiat sochaczewski;1638;;;;
4746;Paprotno;Wyśmierzyce;powiat białobrzeski;127;;;;
4747;Parcela-Obory;Konstancin-Jeziorna;powiat piaseczyński;534;;;;
4748;Parcele-Rębków;Garwolin;powiat garwoliński;262;;;;
4749;Parciaki;Jednorożec;powiat przasnyski;614;;;;
4750;Parkoczewo;Bodzanów;powiat płocki;25;;;;
4751;Parlin;Lutocin;powiat żuromiński;71;;;;
4752;Parlin;Czerwińsk nad Wisłą;powiat płoński;94;;;;
4753;Parole;Nadarzyn;powiat pruszkowski;213;;;;
4754;Parysów;Parysów;powiat garwoliński;1083;;;;
4755;Parzeń-Janówek;Brudzeń Duży;powiat płocki;84;;;;
4756;Parzeń;Brudzeń Duży;powiat płocki;401;;;;
4757;Parznice;Kowala;powiat radomski;880;;;;
4758;Parzniew;Brwinów;powiat pruszkowski;2973;;;;
4759;Pasek;Klembów;powiat wołomiński;598;;;;
4760;Pasieki;Goworowo;powiat ostrołęcki;231;;;;
4761;Pasieki;Ciepielów;powiat lipski;60;;;;
4762;Pasikonie;Kampinos;powiat warszawski zachodni;260;;;;
4763;Pasternik;Maciejowice;powiat garwoliński;63;;;;
4764;Pastwiska;Iłża;powiat radomski;1;;;;
4765;Pasztowa Wola-Kolonia;Rzeczniów;powiat lipski;149;;;;
4766;Pasztowa Wola;Rzeczniów;powiat lipski;82;;;;
4767;Patków;Łosice;powiat łosicki;217;;;;
4768;Patków;Policzna;powiat zwoleński;286;;;;
4769;Patok;Kałuszyn;powiat miński;162;;;;
4770;Patory;Opinogóra Górna;powiat ciechanowski;49;;;;
4771;Patrykozy;Bielany;powiat sokołowski;186;;;;
4772;Paulinka;Iłów;powiat sochaczewski;158;;;;
4773;Paulinowo;Nasielsk;powiat nowodworski;227;;;;
4774;Paulinów;Sterdyń;powiat sokołowski;42;;;;
4775;Pawliczka;Rzeczniów;powiat lipski;303;;;;
4776;Pawłowice;Tarczyn;powiat piaseczyński;253;;;;
4777;Pawłowice;Mogielnica;powiat grójecki;100;;;;
4778;Pawłowice;Solec nad Wisłą;powiat lipski;408;;;;
4779;Pawłowice;Mszczonów;powiat żyrardowski;38;;;;
4780;Pawłowice;Teresin;powiat sochaczewski;429;;;;
4781;Pawłowo Kościelne;Czernice Borowe;powiat przasnyski;214;;;;
4782;Pawłowo;Baboszewo;powiat płoński;110;;;;
4783;Pawłowo;Regimin;powiat ciechanowski;310;;;;
4784;Pawłowo;Szydłowo;powiat mławski;126;;;;
4785;Pawłowo;Winnica;powiat pułtuski;49;;;;
4786;Pawłowo;Sierpc;powiat sierpecki;62;;;;
4787;Pawłów;Tłuszcz;powiat wołomiński;75;;;;
4788;Pawłów;Chlewiska;powiat szydłowiecki;730;;;;
4789;Pawłówek;Pułtusk;powiat pułtuski;11;;;;
4790;Pawłówek;Teresin;powiat sochaczewski;73;;;;
4791;Pawłówka;Chynów;powiat grójecki;91;;;;
4792;Pawłówko;Czernice Borowe;powiat przasnyski;104;;;;
4793;Pawłówko;Regimin;powiat ciechanowski;90;;;;
4794;Pączew;Mogielnica;powiat grójecki;72;;;;
4795;Pączkowo;Szreńsk;powiat mławski;92;;;;
4796;Pągowiec;Stara Błotnica;powiat białobrzeski;118;;;;
4797;Pątki;Lubowidz;powiat żuromiński;69;;;;
4798;Pcin;Ciepielów;powiat lipski;250;;;;
4799;Pelagiów;Kowala;powiat radomski;1;;;;
4800;Pelinów;Błędów;powiat grójecki;62;;;;
4801;Pelinów;Promna;powiat białobrzeski;55;;;;
4802;Pełczanka;Cegłów;powiat miński;244;;;;
4803;Pełki;Bieżuń;powiat żuromiński;1;;;;
4804;Pełty;Myszyniec;powiat ostrołęcki;412;;;;
4805;Pepłowo;Wieczfnia Kościelna;powiat mławski;178;;;;
4806;Pepłowo;Bodzanów;powiat płocki;223;;;;
4807;Perki;Mała Wieś;powiat płocki;144;;;;
4808;Perzanki-Borek;Krasnosielc;powiat makowski;63;;;;
4809;Perzanowo;Czerwonka;powiat makowski;202;;;;
4810;Petrykozy;Zawidz;powiat sierpecki;96;;;;
4811;Petrykozy;Żabia Wola;powiat grodziski;200;;;;
4812;Pęchcin;Ciechanów;powiat ciechanowski;265;;;;
4813;Pęchery;Piaseczno;powiat piaseczyński;224;;;;
4814;Pęcherze;Dzierzgowo;powiat mławski;8;;;;
4815;Pęchratka Mała;Andrzejewo;powiat ostrowski;165;;;;
4816;Pęcice Małe;Michałowice;powiat pruszkowski;1;;;;
4817;Pęcice;Michałowice;powiat pruszkowski;1125;;;;
4818;Pęclin;Wiązowna;powiat otwocki;576;;;;
4819;Pęcław;Góra Kalwaria;powiat piaseczyński;367;;;;
4820;Pęczki-Kozłowo;Krasne;powiat przasnyski;212;;;;
4821;Pękawka;Sońsk;powiat ciechanowski;23;;;;
4822;Pękowo;Gzy;powiat pułtuski;305;;;;
4823;Pęsy;Raciąż;powiat płoński;26;;;;
4824;Pęszyno;Bielsk;powiat płocki;85;;;;
4825;Pętkowo Wielkie;Zaręby Kościelne;powiat ostrowski;112;;;;
4826;Pianki;Rościszewo;powiat sierpecki;53;;;;
4827;Pianowo-Bargły;Nasielsk;powiat nowodworski;19;;;;
4828;Pianowo-Daczki;Nasielsk;powiat nowodworski;166;;;;
4829;Piasecznia;Kadzidło;powiat ostrołęcki;306;;;;
4830;Piaseczno;Jedlińsk;powiat radomski;322;;;;
4831;Piaseczno;Warka;powiat grójecki;403;;;;
4832;Piaseczno;Cegłów;powiat miński;295;;;;
4833;Piaski Duchowne;Brochów;powiat sochaczewski;60;;;;
4834;Piaski Królewskie;Brochów;powiat sochaczewski;1;;;;
4835;Piaski;Konstancin-Jeziorna;powiat piaseczyński;114;;;;
4836;Piaski;Gąbin;powiat płocki;35;;;;
4837;Piaski;Sierpc;powiat sierpecki;268;;;;
4838;Piaski;Odrzywół;powiat przysuski;1;;;;
4839;Piaski;Górzno;powiat garwoliński;310;;;;
4840;Piaski;Strachówka;powiat wołomiński;39;;;;
4841;Piasków;Sienno;powiat lipski;38;;;;
4842;Piastowo;Krzynowłoga Mała;powiat przasnyski;60;;;;
4843;Piastów;Jedlińsk;powiat radomski;868;;;;
4844;Piastów;Żelechów;powiat garwoliński;425;;;;
4845;Piączyn;Staroźreby;powiat płocki;1;;;;
4846;Piątkowizna;Łyse;powiat ostrołęcki;402;;;;
4847;Piątków;Policzna;powiat zwoleński;134;;;;
4848;Pieczyska Iłowskie;Iłów;powiat sochaczewski;25;;;;
4849;Pieczyska Łowickie;Iłów;powiat sochaczewski;46;;;;
4850;Pieczyska;Krasnosielc;powiat makowski;34;;;;
4851;Pieczyska;Chynów;powiat grójecki;118;;;;
4852;Piegłowo-Kolonia;Szydłowo;powiat mławski;38;;;;
4853;Piegłowo;Szydłowo;powiat mławski;77;;;;
4854;Piekarowo;Mszczonów;powiat żyrardowski;70;;;;
4855;Piekarty;Promna;powiat białobrzeski;148;;;;
4856;Piekary;Mszczonów;powiat żyrardowski;143;;;;
4857;Piekiełko;Grójec;powiat grójecki;36;;;;
4858;Piekut;Chynów;powiat grójecki;113;;;;
4859;Pienice;Krasnosielc;powiat makowski;276;;;;
4860;Pieńki Osuchowskie;Mszczonów;powiat żyrardowski;14;;;;
4861;Pieńki Rzewińskie;Baboszewo;powiat płoński;87;;;;
4862;Pieńki Słubickie;Żabia Wola;powiat grodziski;28;;;;
4863;Pieńki Suchodolskie;Sabnie;powiat sokołowski;4;;;;
4864;Pieńki Wielkie;Andrzejewo;powiat ostrowski;81;;;;
4865;Pieńki Zarębskie;Żabia Wola;powiat grodziski;27;;;;
4866;Pieńki-Sobótki;Andrzejewo;powiat ostrowski;68;;;;
4867;Pieńki-Strzyże;Mszczonów;powiat żyrardowski;63;;;;
4868;Pieńki-Towarzystwo;Radziejowice;powiat żyrardowski;26;;;;
4869;Pieńki-Żaki;Andrzejewo;powiat ostrowski;68;;;;
4870;Pieńki;Klembów;powiat wołomiński;55;;;;
4871;Pieńki;Iłża;powiat radomski;60;;;;
4872;Pieńki;Domanice;powiat siedlecki;59;;;;
4873;Pieńki;Kotuń;powiat siedlecki;120;;;;
4874;Pieńki;Mokobody;powiat siedlecki;34;;;;
4875;Pieńki;Mordy;powiat siedlecki;65;;;;
4876;Pieńków;Czosnów;powiat nowodworski;580;;;;
4877;Pieńpole;Stupsk;powiat mławski;5;;;;
4878;Pieróg;Kotuń;powiat siedlecki;187;;;;
4879;Pieryszew;Szczawin Kościelny;powiat gostyniński;88;;;;
4880;Pierzchały;Czernice Borowe;powiat przasnyski;76;;;;
4881;Pierzchały;Liw;powiat węgrowski;215;;;;
4882;Pierzchnia;Stara Błotnica;powiat białobrzeski;237;;;;
4883;Pieścidła;Naruszewo;powiat płoński;164;;;;
4884;Pietrusin;Stromiec;powiat białobrzeski;34;;;;
4885;Pietrusy;Olszanka;powiat łosicki;132;;;;
4886;Pietrzyk;Lutocin;powiat żuromiński;212;;;;
4887;Pijawnia;Siemiątkowo;powiat żuromiński;104;;;;
4888;Pilaszków;Ożarów Mazowiecki;powiat warszawski zachodni;195;;;;
4889;Pilawa;Piaseczno;powiat piaseczyński;364;;;;
4890;Pilawice;Sochaczew;powiat sochaczewski;87;;;;
4891;Pilica;Warka;powiat grójecki;245;;;;
4892;Pilichowo;Bulkowo;powiat płocki;246;;;;
4893;Pilichówko;Bulkowo;powiat płocki;74;;;;
4894;Pilitowo;Płońsk;powiat płoński;171;;;;
4895;Piłatka;Iłża;powiat radomski;192;;;;
4896;Pindal;Kampinos;powiat warszawski zachodni;1;;;;
4897;Piorunów;Błonie;powiat warszawski zachodni;83;;;;
4898;Piotrkowice;Kozienice;powiat kozienicki;161;;;;
4899;Piotrkowice;Żabia Wola;powiat grodziski;158;;;;
4900;Piotrkówek Duży;Ożarów Mazowiecki;powiat warszawski zachodni;66;;;;
4901;Piotrkówek Mały;Ożarów Mazowiecki;powiat warszawski zachodni;126;;;;
4902;Piotrkówek;Słubice;powiat płocki;369;;;;
4903;Piotrowe Pole;Iłża;powiat radomski;1;;;;
4904;Piotrowice;Karczew;powiat otwocki;380;;;;
4905;Piotrowice;Jedlnia-Letnisko;powiat radomski;250;;;;
4906;Piotrowina;Kałuszyn;powiat miński;83;;;;
4907;Piotrowo;Czerwin;powiat ostrołęcki;53;;;;
4908;Piotrowo;Słupno;powiat płocki;1;;;;
4909;Piotrów;Gostynin;powiat gostyniński;1;;;;
4910;Piotrów;Iłów;powiat sochaczewski;114;;;;
4911;Piotrów;Promna;powiat białobrzeski;1;;;;
4912;Piotrówek;Trojanów;powiat garwoliński;130;;;;
4913;Pióry Wielkie;Mordy;powiat siedlecki;127;;;;
4914;Pióry-Pytki;Mordy;powiat siedlecki;67;;;;
4915;Piróg;Stromiec;powiat białobrzeski;156;;;;
4916;Piski;Czerwin;powiat ostrołęcki;187;;;;
4917;Piskornia;Pokrzywnica;powiat pułtuski;235;;;;
4918;Piskornica;Gózd;powiat radomski;344;;;;
4919;Piskorzec;Iłów;powiat sochaczewski;86;;;;
4920;Piskórka;Prażmów;powiat piaseczyński;392;;;;
4921;Piwonin;Sobienie-Jeziory;powiat otwocki;139;;;;
4922;Platerów;Platerów;powiat łosicki;756;;;;
4923;Plebanka;Gąbin;powiat płocki;118;;;;
4924;Plec;Wieniawa;powiat przysuski;110;;;;
4925;Plecewice;Brochów;powiat sochaczewski;528;;;;
4926;Plewica;Rząśnik;powiat wyszkowski;131;;;;
4927;Plewki;Długosiodło;powiat wyszkowski;68;;;;
4928;Plewki;Łyse;powiat ostrołęcki;83;;;;
4929;Plewniak;Leszno;powiat warszawski zachodni;35;;;;
4930;Plewnik;Krzynowłoga Mała;powiat przasnyski;58;;;;
4931;Pliszki;Paprotnia;powiat siedlecki;40;;;;
4932;Pluskocin;Dzierzążnia;powiat płoński;65;;;;
4933;Pluty;Paprotnia;powiat siedlecki;90;;;;
4934;Pluty;Wiśniew;powiat siedlecki;112;;;;
4935;Płachty;Pionki;powiat radomski;250;;;;
4936;Płaciszewo;Glinojeck;powiat ciechanowski;125;;;;
4937;Płasków;Jedlińsk;powiat radomski;267;;;;
4938;Płatkownica;Sadowne;powiat węgrowski;219;;;;
4939;Płatków;Zabrodzie;powiat wyszkowski;120;;;;
4940;Płochocin;Ożarów Mazowiecki;powiat warszawski zachodni;2496;;;;
4941;Płociczno;Lubowidz;powiat żuromiński;220;;;;
4942;Płocochowo;Pułtusk;powiat pułtuski;549;;;;
4943;Płomieniec;Mrozy;powiat miński;100;;;;
4944;Płoniawy-Bramura;Płoniawy-Bramura;powiat makowski;388;;;;
4945;Płoniawy-Kolonia;Płoniawy-Bramura;powiat makowski;86;;;;
4946;Płonna;Staroźreby;powiat płocki;89;;;;
4947;Płosków-Kolonia;Sarnaki;powiat łosicki;17;;;;
4948;Płosków;Sarnaki;powiat łosicki;45;;;;
4949;Płosodrza;Mordy;powiat siedlecki;59;;;;
4950;Płoszyce;Lelis;powiat ostrołęcki;286;;;;
4951;Płósy;Rzeczniów;powiat lipski;115;;;;
4952;Płudnica;Iłża;powiat radomski;105;;;;
4953;Płusy;Obryte;powiat pułtuski;91;;;;
4954;Pnie;Promna;powiat białobrzeski;242;;;;
4955;Pniewiski;Przesmyki;powiat siedlecki;131;;;;
4956;Pniewnik;Korytnica;powiat węgrowski;191;;;;
4957;Pniewo Wielkie;Regimin;powiat ciechanowski;88;;;;
4958;Pniewo-Czeruchy;Regimin;powiat ciechanowski;224;;;;
4959;Pniewo-Kolonia;Zatory;powiat pułtuski;136;;;;
4960;Pniewo;Nasielsk;powiat nowodworski;96;;;;
4961;Pniewo;Zatory;powiat pułtuski;490;;;;
4962;Pniewy;Pniewy;powiat grójecki;172;;;;
4963;Pniowe;Puszcza Mariańska;powiat żyrardowski;114;;;;
4964;Pobiedna;Nowe Miasto nad Pilicą;powiat grójecki;266;;;;
4965;Pobratymy;Grębków;powiat węgrowski;138;;;;
4966;Pobyłkowo Duże;Pokrzywnica;powiat pułtuski;138;;;;
4967;Pobyłkowo Małe;Pokrzywnica;powiat pułtuski;411;;;;
4968;Pociecha;Chlewiska;powiat szydłowiecki;1;;;;
4969;Poczernin;Płońsk;powiat płoński;127;;;;
4970;Podatkówek;Pacyna;powiat gostyniński;123;;;;
4971;Podawce;Paprotnia;powiat siedlecki;110;;;;
4972;Podbale;Jadów;powiat wołomiński;99;;;;
4973;Podbiel;Celestynów;powiat otwocki;443;;;;
4974;Podbiele;Stary Lubotyń;powiat ostrowski;125;;;;
4975;Podbielko;Stary Lubotyń;powiat ostrowski;68;;;;
4976;Podborze;Ostrów Mazowiecka;powiat ostrowski;523;;;;
4977;Podborze;Różan;powiat makowski;96;;;;
4978;Podbuszyce;Wiskitki;powiat żyrardowski;14;;;;
4979;Podciernie;Cegłów;powiat miński;274;;;;
4980;Podczachy;Pacyna;powiat gostyniński;161;;;;
4981;Podczasza Wola;Klwów;powiat przysuski;216;;;;
4982;Poddębie;Wieliszew;powiat legionowski;244;;;;
4983;Podebłocie;Trojanów;powiat garwoliński;1093;;;;
4984;Podgać;Zabrodzie;powiat wyszkowski;94;;;;
4985;Podgaje;Stromiec;powiat białobrzeski;1;;;;
4986;Podgajek;Przytyk;powiat radomski;735;;;;
4987;Podgóra;Góra Kalwaria;powiat piaseczyński;125;;;;
4988;Podgóra;Gózd;powiat radomski;232;;;;
4989;Podgórki;Wierzbica;powiat radomski;129;;;;
4990;Podgórze-Gazdy;Małkinia Górna;powiat ostrowski;38;;;;
4991;Podgórze-Parcele;Mała Wieś;powiat płocki;178;;;;
4992;Podgórze;Kadzidło;powiat ostrołęcki;1;;;;
4993;Podgórze;Gostynin;powiat gostyniński;188;;;;
4994;Podgórze;Mała Wieś;powiat płocki;169;;;;
4995;Podgórze;Ciepielów;powiat lipski;77;;;;
4996;Podgórze;Radzanów;powiat białobrzeski;1;;;;
4997;Podgórzno;Kołbiel;powiat otwocki;114;;;;
4998;Podgórzyce;Warka;powiat grójecki;132;;;;
4999;Podkampinos;Kampinos;powiat warszawski zachodni;219;;;;
5000;Podkońce;Rzeczniów;powiat lipski;221;;;;
5001;Podkrajewo;Wiśniewo;powiat mławski;388;;;;
5002;Podlasie;Łąck;powiat płocki;175;;;;
5003;Podlasie;Radziejowice;powiat żyrardowski;63;;;;
5004;Podlesie Duże;Stromiec;powiat białobrzeski;713;;;;
5005;Podlesie Małe;Stromiec;powiat białobrzeski;1;;;;
5006;Podlesie Mleczkowskie;Zakrzew;powiat radomski;255;;;;
5007;Podlesie;Szczutowo;powiat sierpecki;240;;;;
5008;Podlesie;Radzanów;powiat białobrzeski;140;;;;
5009;Podlesie;Wolanów;powiat radomski;221;;;;
5010;Podlindowo;Mszczonów;powiat żyrardowski;32;;;;
5011;Podlinówek;Zwoleń;powiat zwoleński;1;;;;
5012;Podłęcze;Góra Kalwaria;powiat piaseczyński;306;;;;
5013;Podłęż;Maciejowice;powiat garwoliński;358;;;;
5014;Podmarszczyn;Dzierzążnia;powiat płoński;138;;;;
5015;Podmieście;Głowaczów;powiat kozienicki;116;;;;
5016;Podmieście;Gniewoszów;powiat kozienicki;80;;;;
5017;Podmyszadła;Jadów;powiat wołomiński;74;;;;
5018;Podnieśno;Suchożebry;powiat siedlecki;427;;;;
5019;Podoblin;Maciejowice;powiat garwoliński;123;;;;
5020;Podolany;Ciepielów;powiat lipski;16;;;;
5021;Podole;Grójec;powiat grójecki;318;;;;
5022;Podolszyn Nowy;Raszyn;powiat pruszkowski;414;;;;
5023;Podolszyn;Lesznowola;powiat piaseczyński;248;;;;
5024;Podoryszew;Wiskitki;powiat żyrardowski;60;;;;
5025;Podosowa;Góra Kalwaria;powiat piaseczyński;56;;;;
5026;Podrochale;Leszno;powiat warszawski zachodni;39;;;;
5027;Podrudzie;Mińsk Mazowiecki;powiat miński;412;;;;
5028;Podskwarne;Cegłów;powiat miński;164;;;;
5029;Podsmardzewo;Sochocin;powiat płoński;70;;;;
5030;Podstolice;Maciejowice;powiat garwoliński;59;;;;
5031;Podsuliszka;Skaryszew;powiat radomski;263;;;;
5032;Podsusze;Grębków;powiat węgrowski;253;;;;
5033;Podwierzbie;Sierpc;powiat sierpecki;74;;;;
5034;Podwierzbie;Maciejowice;powiat garwoliński;270;;;;
5035;Podzagajnik;Zwoleń;powiat zwoleński;340;;;;
5036;Podzakrzówek;Tczów;powiat zwoleński;359;;;;
5037;Podzdrój;Domanice;powiat siedlecki;55;;;;
5038;Pogonów;Zbuczyn;powiat siedlecki;144;;;;
5039;Pogorzałki;Mszczonów;powiat żyrardowski;1;;;;
5040;Pogorzel;Celestynów;powiat otwocki;778;;;;
5041;Pogorzel;Wieczfnia Kościelna;powiat mławski;81;;;;
5042;Pogorzel;Osieck;powiat otwocki;411;;;;
5043;Pogorzel;Siennica;powiat miński;420;;;;
5044;Pogorzel;Sokołów Podlaski;powiat sokołowski;126;;;;
5045;Pogorzelec;Pokrzywnica;powiat pułtuski;286;;;;
5046;Pogorzelec;Łochów;powiat węgrowski;278;;;;
5047;Pogorzelec;Maciejowice;powiat garwoliński;147;;;;
5048;Pogroszew-Kolonia;Ożarów Mazowiecki;powiat warszawski zachodni;233;;;;
5049;Pogroszew;Ożarów Mazowiecki;powiat warszawski zachodni;144;;;;
5050;Pogroszyn;Wieniawa;powiat przysuski;248;;;;
5051;Pohulanka;Białobrzegi;powiat białobrzeski;71;;;;
5052;Pokojewo;Opinogóra Górna;powiat ciechanowski;59;;;;
5053;Pokrytki;Strzegowo;powiat mławski;153;;;;
5054;Pokrzywna;Stromiec;powiat białobrzeski;112;;;;
5055;Pokrzywnica;Pokrzywnica;powiat pułtuski;475;;;;
5056;Pokrzywnica;Goworowo;powiat ostrołęcki;345;;;;
5057;Pokrzywnik;Dobre;powiat miński;48;;;;
5058;Polaki;Kotuń;powiat siedlecki;405;;;;
5059;Polany-Kolonia;Wierzbica;powiat radomski;250;;;;
5060;Polany;Wierzbica;powiat radomski;433;;;;
5061;Polesie;Baboszewo;powiat płoński;63;;;;
5062;Polesie;Gostynin;powiat gostyniński;81;;;;
5063;Polewicz;Wilga;powiat garwoliński;1;;;;
5064;Policzna;Policzna;powiat zwoleński;1318;;;;
5065;Polik;Rościszewo;powiat sierpecki;287;;;;
5066;Polik;Maciejowice;powiat garwoliński;126;;;;
5067;Politów;Borkowice;powiat przysuski;192;;;;
5068;Polkowo;Stoczek;powiat węgrowski;102;;;;
5069;Polków-Daćbogi;Grębków;powiat węgrowski;116;;;;
5070;Polków-Sagały;Grębków;powiat węgrowski;223;;;;
5071;Polny Młyn;Przasnysz;powiat przasnyski;46;;;;
5072;Połazie Świętochowskie;Korytnica;powiat węgrowski;265;;;;
5073;Połazie;Liw;powiat węgrowski;173;;;;
5074;Połoń;Jednorożec;powiat przasnyski;305;;;;
5075;Pomarzanki;Gostynin;powiat gostyniński;64;;;;
5076;Pomaski Małe;Szelków;powiat makowski;44;;;;
5077;Pomaski Wielkie;Szelków;powiat makowski;86;;;;
5078;Pomian;Czerwin;powiat ostrołęcki;55;;;;
5079;Pomianowo-Dzierki;Dzierzążnia;powiat płoński;1;;;;
5080;Pomianowo;Dzierzążnia;powiat płoński;102;;;;
5081;Pomiechowo;Pomiechówek;powiat nowodworski;325;;;;
5082;Pomiechówek;Pomiechówek;powiat nowodworski;3494;;;;
5083;Pomocnia;Pomiechówek;powiat nowodworski;46;;;;
5084;Pomocnia;Pokrzywnica;powiat pułtuski;47;;;;
5085;Pomorzany-Kolonia;Wierzbica;powiat radomski;1;;;;
5086;Pomorzany;Wierzbica;powiat radomski;460;;;;
5087;Pomorze;Opinogóra Górna;powiat ciechanowski;204;;;;
5088;Pomyków;Przysucha;powiat przysuski;361;;;;
5089;Poniatowo;Żuromin;powiat żuromiński;810;;;;
5090;Poniatowo;Małkinia Górna;powiat ostrowski;129;;;;
5091;Poniaty Wielkie;Winnica;powiat pułtuski;33;;;;
5092;Poniaty-Cibory;Winnica;powiat pułtuski;40;;;;
5093;Ponikiew Duża;Goworowo;powiat ostrołęcki;292;;;;
5094;Ponikiew Mała;Goworowo;powiat ostrołęcki;383;;;;
5095;Ponikiew Wielka;Czerwonka;powiat makowski;34;;;;
5096;Ponikiew;Pułtusk;powiat pułtuski;114;;;;
5097;Ponikwa;Garbatka-Letnisko;powiat kozienicki;333;;;;
5098;Ponurzyca;Celestynów;powiat otwocki;202;;;;
5099;Popielarka;Płoniawy-Bramura;powiat makowski;50;;;;
5100;Popielarnia;Ostrów Mazowiecka;powiat ostrowski;134;;;;
5101;Popielarnia;Wiskitki;powiat żyrardowski;67;;;;
5102;Popielarze;Tarczyn;powiat piaseczyński;1;;;;
5103;Popielów;Liw;powiat węgrowski;262;;;;
5104;Popielżyn Dolny;Nowe Miasto;powiat płoński;30;;;;
5105;Popielżyn Górny;Joniec;powiat płoński;74;;;;
5106;Popielżyn-Zawady;Joniec;powiat płoński;206;;;;
5107;Popłacin;Nowy Duninów;powiat płocki;391;;;;
5108;Popławy;Stara Kornica;powiat łosicki;87;;;;
5109;Popowice;Mogielnica;powiat grójecki;122;;;;
5110;Popowo Borowe;Nasielsk;powiat nowodworski;321;;;;
5111;Popowo Kościelne;Somianka;powiat wyszkowski;142;;;;
5112;Popowo-Parcele;Somianka;powiat wyszkowski;291;;;;
5113;Popowo-Północ;Nasielsk;powiat nowodworski;83;;;;
5114;Porąb;Stanisławów;powiat miński;64;;;;
5115;Poręba Średnia;Brańszczyk;powiat wyszkowski;387;;;;
5116;Poręba-Kocęby;Brańszczyk;powiat wyszkowski;334;;;;
5117;Poręba;Lipsko;powiat lipski;199;;;;
5118;Poręby Nowe;Dobre;powiat miński;303;;;;
5119;Poręby Stare;Dobre;powiat miński;87;;;;
5120;Poręby;Wiązowna;powiat otwocki;76;;;;
5121;Poręby;Dębe Wielkie;powiat miński;111;;;;
5122;Porządzie;Rząśnik;powiat wyszkowski;798;;;;
5123;Porzewnica;Mrozy;powiat miński;21;;;;
