lp;Wieś;Gmina;Powiat;Populacja;Status;P;IleNiepustych;1053
454;Ledno;Trzebiechów;powiat zielonogórski;86;;;;
455;Lelechów;Nowa Sól;powiat nowosolski;75;;;;
456;Lemierzyce;Słońsk;powiat sulęciński;597;;;;
457;Lemierzycko;Słońsk;powiat sulęciński;42;;;;
458;Leszno Dolne;Szprotawa;powiat żagański;300;;;;
459;Leszno Górne;Szprotawa;powiat żagański;1177;;;;
460;Leśna Góra;Sulechów;powiat zielonogórski;56;;;;
461;Leśniów Mały;Czerwieńsk;powiat zielonogórski;253;;;;
462;Leśniów Wielki;Czerwieńsk;powiat zielonogórski;656;;;;
463;Letnica;Świdnica;powiat zielonogórski;628;;;;
464;Lgiń;Wschowa;powiat wschowski;508;;;;
465;Licheń;Strzelce Krajeńskie;powiat strzelecko-drezdenecki;341;;;;
466;Lipie Góry;Strzelce Krajeńskie;powiat strzelecko-drezdenecki;385;;;;
467;Lipinka;Dobiegniew;powiat strzelecko-drezdenecki;29;;;;
468;Lipinki Łużyckie;Lipinki Łużyckie;powiat żarski;1554;;;;
469;Lipinki;Sława;powiat wschowski;579;;;;
470;Lipiny;Nowa Sól;powiat nowosolski;441;;;;
471;Lipka;Kolsko;powiat nowosolski;156;;;;
472;Lipki Małe;Santok;powiat gorzowski;47;;;;
473;Lipki Wielkie;Santok;powiat gorzowski;1138;;;;
474;Lipna;Przewóz;powiat żarski;465;;;;
475;Lipno;Drezdenko;powiat strzelecko-drezdenecki;329;;;;
476;Lipno;Świdnica;powiat zielonogórski;175;;;;
477;Lipsk Żarski;Jasień;powiat żarski;47;;;;
478;Lisia Góra;Jasień;powiat żarski;137;;;;
479;Lisów;Słubice;powiat słubicki;169;;;;
480;Lubanice;Żary;powiat żarski;594;;;;
481;Lubartów;Wymiarki;powiat żagański;37;;;;
482;Lubczyno;Bogdaniec;powiat gorzowski;301;;;;
483;Lubiatów;Drezdenko;powiat strzelecko-drezdenecki;156;;;;
484;Lubiatów;Dąbie;powiat krośnieński;192;;;;
485;Lubiatów;Sława;powiat wschowski;135;;;;
486;Lubicz;Strzelce Krajeńskie;powiat strzelecko-drezdenecki;294;;;;
487;Lubiechnia Mała;Rzepin;powiat słubicki;72;;;;
488;Lubiechnia Wielka;Rzepin;powiat słubicki;319;;;;
489;Lubiechów;Małomice;powiat żagański;215;;;;
490;Lubień;Ośno Lubuskie;powiat słubicki;230;;;;
491;Lubieszów;Nowa Sól;powiat nowosolski;959;;;;
492;Lubieszów;Wymiarki;powiat żagański;79;;;;
493;Lubiewko;Dobiegniew;powiat strzelecko-drezdenecki;61;;;;
494;Lubiewo;Drezdenko;powiat strzelecko-drezdenecki;81;;;;
495;Lubięcin;Nowa Sól;powiat nowosolski;810;;;;
496;Lubikowo;Przytoczna;powiat międzyrzecki;317;;;;
497;Lubin;Torzym;powiat sulęciński;249;;;;
498;Lubinicko;Świebodzin;powiat świebodziński;569;;;;
499;Lubiszyn;Lubiszyn;powiat gorzowski;767;;;;
500;Lubno;Lubiszyn;powiat gorzowski;767;;;;
501;Lubogoszcz;Maszewo;powiat krośnieński;197;;;;
502;Lubogoszcz;Sława;powiat wschowski;399;;;;
503;Lubogóra;Świebodzin;powiat świebodziński;313;;;;
504;Lubomyśl;Żary;powiat żarski;466;;;;
505;Luboszyce;Gubin;powiat krośnieński;111;;;;
506;Lubów;Torzym;powiat sulęciński;199;;;;
507;Lubrza;Lubrza;powiat świebodziński;1161;;;;
508;Ludzisławice;Santok;powiat gorzowski;244;;;;
509;Lutol Mokry;Trzciel;powiat międzyrzecki;224;;;;
510;Lutol Suchy;Trzciel;powiat międzyrzecki;411;;;;
511;Lutol;Lubsko;powiat żarski;293;;;;
512;Lutynka;Wymiarki;powiat żagański;183;;;;
513;Łagoda;Nowogród Bobrzański;powiat zielonogórski;52;;;;
514;Łagodzin;Deszczno;powiat gorzowski;513;;;;
515;Łagowiec;Trzciel;powiat międzyrzecki;203;;;;
516;Łagów;Dąbie;powiat krośnieński;426;;;;
517;Łagów;Łagów;powiat świebodziński;1422;;;;
518;Łagówek;Łagów;powiat świebodziński;391;;;;
519;Łaz;Zabór;powiat zielonogórski;400;;;;
520;Łaz;Żary;powiat żarski;489;;;;
521;Łazy;Gubin;powiat krośnieński;60;;;;
522;Łazy;Tuplice;powiat żarski;126;;;;
523;Łącznica;Stare Kurowo;powiat strzelecko-drezdenecki;369;;;;
524;Łąkie;Skąpe;powiat świebodziński;202;;;;
525;Łąkomin;Lubiszyn;powiat gorzowski;10;;;;
526;Łąków;Krzeszyce;powiat sulęciński;19;;;;
527;Łęczyn;Dobiegniew;powiat strzelecko-drezdenecki;54;;;;
528;Łęgoń;Wschowa;powiat wschowski;182;;;;
529;Łęgowo;Stare Kurowo;powiat strzelecko-drezdenecki;316;;;;
530;Łęgowo;Sulechów;powiat zielonogórski;275;;;;
531;Łochowice;Krosno Odrzańskie;powiat krośnieński;398;;;;
532;Łomy;Gubin;powiat krośnieński;172;;;;
533;Łośno;Kłodawa;powiat gorzowski;466;;;;
534;Łozy;Żagań;powiat żagański;236;;;;
535;Ługi;Dobiegniew;powiat strzelecko-drezdenecki;220;;;;
536;Ługi;Otyń;powiat nowosolski;400;;;;
537;Ługów;Świebodzin;powiat świebodziński;319;;;;
538;Łukawy;Żary;powiat żarski;128;;;;
539;Łukomin;Krzeszyce;powiat sulęciński;80;;;;
540;Łuków;Trzebiel;powiat żarski;92;;;;
541;Łupice;Sława;powiat wschowski;700;;;;
542;Łupowo;Bogdaniec;powiat gorzowski;849;;;;
543;Łysiny;Wschowa;powiat wschowski;352;;;;
544;Machary;Strzelce Krajeńskie;powiat strzelecko-drezdenecki;75;;;;
545;Maczków;Cybinka;powiat słubicki;134;;;;
546;Malta;Krzeszyce;powiat sulęciński;152;;;;
547;Mała Lipna;Przewóz;powiat żarski;1;;;;
548;Małaszowice;Bytom Odrzański;powiat nowosolski;109;;;;
549;Małe Drzewce;Szlichtyngowa;powiat wschowski;1;;;;
550;Małuszów;Sulęcin;powiat sulęciński;92;;;;
551;Marcinowice;Krosno Odrzańskie;powiat krośnieński;696;;;;
552;Marcinów;Brzeźnica;powiat żagański;97;;;;
553;Marcinów;Trzebiel;powiat żarski;62;;;;
554;Marianki;Krzeszyce;powiat sulęciński;57;;;;
555;Markosice;Gubin;powiat krośnieński;154;;;;
556;Marszów;Żary;powiat żarski;447;;;;
557;Marwice;Lubiszyn;powiat gorzowski;560;;;;
558;Marysin;Żagań;powiat żagański;50;;;;
559;Marzenin;Drezdenko;powiat strzelecko-drezdenecki;202;;;;
560;Maszewo;Deszczno;powiat gorzowski;397;;;;
561;Maszewo;Maszewo;powiat krośnieński;458;;;;
562;Maszków;Krzeszyce;powiat sulęciński;100;;;;
563;Matuszowice;Tuplice;powiat żarski;36;;;;
564;Mąkoszyce;Santok;powiat gorzowski;40;;;;
565;Mesze;Kolsko;powiat nowosolski;64;;;;
566;Miechów;Sulęcin;powiat sulęciński;194;;;;
567;Mielesznica;Cybinka;powiat słubicki;24;;;;
568;Mielno;Gubin;powiat krośnieński;78;;;;
569;Mielno;Przewóz;powiat żarski;209;;;;
570;Mierczany;Torzym;powiat sulęciński;85;;;;
571;Mierków;Lubsko;powiat żarski;310;;;;
572;Mierzęcin;Dobiegniew;powiat strzelecko-drezdenecki;306;;;;
573;Mieszkowo;Trzebiechów;powiat zielonogórski;59;;;;
574;Mieszków;Trzebiel;powiat żarski;112;;;;
575;Międzylesie;Skąpe;powiat świebodziński;1276;;;;
576;Milsko;Zabór;powiat zielonogórski;343;;;;
577;Miłaków;Nowe Miasteczko;powiat nowosolski;297;;;;
578;Miłowice;Żary;powiat żarski;289;;;;
579;Miłów;Maszewo;powiat krośnieński;129;;;;
580;Miodnica;Żagań;powiat żagański;509;;;;
581;Mirkowice;Jasień;powiat żarski;170;;;;
582;Mirocin Dolny;Kożuchów;powiat nowosolski;362;;;;
583;Mirocin Górny;Kożuchów;powiat nowosolski;603;;;;
584;Mirocin Średni;Kożuchów;powiat nowosolski;220;;;;
585;Mironice;Kłodawa;powiat gorzowski;66;;;;
586;Mirostowice Dolne;Żary;powiat żarski;1132;;;;
587;Mirostowice Górne;Żary;powiat żarski;460;;;;
588;Młynkowo;Bojadła;powiat zielonogórski;91;;;;
589;Modropole;Drezdenko;powiat strzelecko-drezdenecki;52;;;;
590;Modrzyca;Otyń;powiat nowosolski;1941;;;;
591;Mokra;Lubsko;powiat żarski;148;;;;
592;Mosina;Witnica;powiat gorzowski;179;;;;
593;Mostki;Lubrza;powiat świebodziński;495;;;;
594;Mościce;Witnica;powiat gorzowski;358;;;;
595;Mościczki;Witnica;powiat gorzowski;152;;;;
596;Motylewo;Bogdaniec;powiat gorzowski;200;;;;
597;Mozów;Sulechów;powiat zielonogórski;367;;;;
598;Murzynowo;Skwierzyna;powiat międzyrzecki;834;;;;
599;Muszkowo;Krzeszyce;powiat sulęciński;267;;;;
600;Mycielin;Niegosławice;powiat żagański;365;;;;
601;Mystki;Lubiszyn;powiat gorzowski;137;;;;
602;Myszęcin;Szczaniec;powiat świebodziński;604;;;;
603;Nabłoto;Brody;powiat żarski;135;;;;
604;Nieciecz;Nowe Miasteczko;powiat nowosolski;146;;;;
605;Niedoradz;Otyń;powiat nowosolski;1381;;;;
606;Niedźwiedź;Łagów;powiat świebodziński;238;;;;
607;Niegosław;Drezdenko;powiat strzelecko-drezdenecki;955;;;;
608;Niegosławice;Niegosławice;powiat żagański;893;;;;
609;Niekarzyn;Skąpe;powiat świebodziński;356;;;;
610;Niesulice;Skąpe;powiat świebodziński;258;;;;
611;Nietkowice;Czerwieńsk;powiat zielonogórski;575;;;;
612;Nietków;Czerwieńsk;powiat zielonogórski;1314;;;;
613;Nietoperek;Międzyrzecz;powiat międzyrzecki;266;;;;
614;Niwica;Deszczno;powiat gorzowski;46;;;;
615;Niwica;Trzebiel;powiat żarski;358;;;;
616;Niwiska;Nowogród Bobrzański;powiat zielonogórski;453;;;;
617;Nowa Jabłona;Niegosławice;powiat żagański;346;;;;
618;Nowa Kopernia;Szprotawa;powiat żagański;427;;;;
619;Nowa Niedrzwica;Przytoczna;powiat międzyrzecki;258;;;;
620;Nowa Rola;Tuplice;powiat żarski;125;;;;
621;Nowa Wieś;Bledzew;powiat międzyrzecki;465;;;;
622;Nowa Wieś;Wschowa;powiat wschowski;328;;;;
623;Nowa Wioska;Gubin;powiat krośnieński;98;;;;
624;Nowa Wioska;Lubrza;powiat świebodziński;387;;;;
625;Nowe Biskupice;Słubice;powiat słubicki;184;;;;
626;Nowe Czaple;Trzebiel;powiat żarski;482;;;;
627;Nowe Drzewce;Szlichtyngowa;powiat wschowski;274;;;;
628;Nowe Dzieduszyce;Witnica;powiat gorzowski;66;;;;
629;Nowe Gorzycko;Pszczew;powiat międzyrzecki;307;;;;
630;Nowe Kramsko;Babimost;powiat zielonogórski;769;;;;
631;Nowe Kurowo;Stare Kurowo;powiat strzelecko-drezdenecki;164;;;;
632;Nowe Polichno;Santok;powiat gorzowski;119;;;;
633;Nowe Strącze;Sława;powiat wschowski;102;;;;
634;Nowe Żabno;Nowa Sól;powiat nowosolski;323;;;;
635;Nowiny Wielkie;Witnica;powiat gorzowski;1142;;;;
636;Nowy Dworek;Świebodzin;powiat świebodziński;228;;;;
637;Nowy Dwór;Skwierzyna;powiat międzyrzecki;26;;;;
638;Nowy Jaromierz;Kargowa;powiat zielonogórski;67;;;;
639;Nowy Lubusz;Słubice;powiat słubicki;231;;;;
640;Nowy Raduszec;Krosno Odrzańskie;powiat krośnieński;159;;;;
641;Nowy Świat;Sulechów;powiat zielonogórski;129;;;;
642;Nowy Zagór;Dąbie;powiat krośnieński;307;;;;
643;Obłotne;Sulechów;powiat zielonogórski;290;;;;
644;Obra Dolna;Kargowa;powiat zielonogórski;126;;;;
645;Ogardy;Strzelce Krajeńskie;powiat strzelecko-drezdenecki;414;;;;
646;Ojerzyce;Szczaniec;powiat świebodziński;204;;;;
647;Oksza;Witnica;powiat gorzowski;62;;;;
648;Okunin;Sulechów;powiat zielonogórski;146;;;;
649;Olbrachcice;Wschowa;powiat wschowski;272;;;;
650;Olbrachtów;Żary;powiat żarski;1225;;;;
651;Olszyna;Trzebiel;powiat żarski;48;;;;
652;Olszyniec;Żary;powiat żarski;324;;;;
653;Ołobok;Skąpe;powiat świebodziński;801;;;;
654;Opalewo;Szczaniec;powiat świebodziński;138;;;;
655;Orłowce;Przytoczna;powiat międzyrzecki;11;;;;
656;Orzelec;Deszczno;powiat gorzowski;109;;;;
657;Osiecko;Bledzew;powiat międzyrzecki;389;;;;
658;Osiecznica;Krosno Odrzańskie;powiat krośnieński;882;;;;
659;Osiedle Poznańskie;Deszczno;powiat gorzowski;1472;;;;
660;Osiek;Dobiegniew;powiat strzelecko-drezdenecki;353;;;;
661;Osiek;Lubsko;powiat żarski;129;;;;
662;Osowa Sień;Wschowa;powiat wschowski;1045;;;;
663;Osów;Drezdenko;powiat strzelecko-drezdenecki;317;;;;
664;Ostrowiec;Dobiegniew;powiat strzelecko-drezdenecki;92;;;;
665;Ostrów;Sulęcin;powiat sulęciński;478;;;;
666;Ostrzyce;Trzebiechów;powiat zielonogórski;252;;;;
667;Otyń;Otyń;powiat nowosolski;1666;;;;
668;Ownice;Słońsk;powiat sulęciński;320;;;;
669;Pałck;Skąpe;powiat świebodziński;279;;;;
670;Pamięcin;Górzyca;powiat słubicki;460;;;;
671;Panowice;Trzciel;powiat międzyrzecki;143;;;;
672;Pasterzowice;Szprotawa;powiat żagański;451;;;;
673;Piaski;Świdnica;powiat zielonogórski;201;;;;
674;Piastowo;Strzelce Krajeńskie;powiat strzelecko-drezdenecki;98;;;;
675;Pielice;Strzelce Krajeńskie;powiat strzelecko-drezdenecki;124;;;;
676;Pierzwin;Nowogród Bobrzański;powiat zielonogórski;268;;;;
677;Pieski;Międzyrzecz;powiat międzyrzecki;220;;;;
678;Pietrzyków;Lipinki Łużyckie;powiat żarski;274;;;;
679;Piękne Kąty;Siedlisko;powiat nowosolski;117;;;;
680;Piotrowice;Lipinki Łużyckie;powiat żarski;26;;;;
681;Piotrów;Przewóz;powiat żarski;457;;;;
682;Piskorzno;Krzeszyce;powiat sulęciński;42;;;;
683;Pleśno;Gubin;powiat krośnieński;141;;;;
684;Pław;Dąbie;powiat krośnieński;278;;;;
685;Pławidło;Słubice;powiat słubicki;202;;;;
686;Pławin;Stare Kurowo;powiat strzelecko-drezdenecki;211;;;;
687;Płomykowo;Santok;powiat gorzowski;194;;;;
688;Płonica;Deszczno;powiat gorzowski;180;;;;
689;Płoty;Czerwieńsk;powiat zielonogórski;1675;;;;
690;Pniewo;Bledzew;powiat międzyrzecki;44;;;;
691;Pniów;Torzym;powiat sulęciński;165;;;;
692;Podbrzezie Dolne;Kożuchów;powiat nowosolski;742;;;;
693;Podbrzezie Górne;Kożuchów;powiat nowosolski;210;;;;
694;Podgórzyce;Nowogród Bobrzański;powiat zielonogórski;85;;;;
695;Podjenin;Bogdaniec;powiat gorzowski;128;;;;
696;Podlegórz;Trzebiechów;powiat zielonogórski;284;;;;
697;Podlesie;Lubiszyn;powiat gorzowski;80;;;;
698;Podlesiec;Dobiegniew;powiat strzelecko-drezdenecki;73;;;;
699;Podła Góra;Skąpe;powiat świebodziński;160;;;;
700;Podmokle Małe;Babimost;powiat zielonogórski;528;;;;
701;Podmokle Wielkie;Babimost;powiat zielonogórski;324;;;;
702;Polanowice;Gubin;powiat krośnieński;78;;;;
703;Pole;Gubin;powiat krośnieński;147;;;;
704;Policko;Pszczew;powiat międzyrzecki;298;;;;
705;Polne;Słońsk;powiat sulęciński;72;;;;
706;Połęcko;Ośno Lubuskie;powiat słubicki;268;;;;
707;Połęcko;Maszewo;powiat krośnieński;301;;;;
708;Połupin;Dąbie;powiat krośnieński;753;;;;
709;Pomorsko;Sulechów;powiat zielonogórski;559;;;;
710;Popęszyce;Nowe Miasteczko;powiat nowosolski;326;;;;
711;Popowo;Bledzew;powiat międzyrzecki;311;;;;
712;Popowo;Bytom Odrzański;powiat nowosolski;40;;;;
713;Poręba;Przytoczna;powiat międzyrzecki;7;;;;
714;Potok;Przewóz;powiat żarski;160;;;;
715;Poźrzadło;Łagów;powiat świebodziński;169;;;;
716;Pożarów;Żagań;powiat żagański;193;;;;
717;Późna;Gubin;powiat krośnieński;106;;;;
718;Prądocin;Deszczno;powiat gorzowski;441;;;;
719;Pruszków;Żagań;powiat żagański;60;;;;
720;Przeborowo;Drezdenko;powiat strzelecko-drezdenecki;103;;;;
721;Przecław;Niegosławice;powiat żagański;580;;;;
722;Przełazy;Lubrza;powiat świebodziński;271;;;;
723;Przemysław;Krzeszyce;powiat sulęciński;264;;;;
724;Prześlice;Torzym;powiat sulęciński;264;;;;
725;Przetocznica;Skąpe;powiat świebodziński;25;;;;
726;Przewoźniki;Trzebiel;powiat żarski;89;;;;
727;Przewóz;Bojadła;powiat zielonogórski;77;;;;
728;Przewóz;Przewóz;powiat żarski;794;;;;
729;Przyborowice;Gubin;powiat krośnieński;49;;;;
730;Przyborów;Słońsk;powiat sulęciński;193;;;;
731;Przyborów;Nowa Sól;powiat nowosolski;1309;;;;
732;Przybymierz;Nowogród Bobrzański;powiat zielonogórski;331;;;;
733;Przybyszów;Sława;powiat wschowski;409;;;;
734;Przychów;Bobrowice;powiat krośnieński;114;;;;
735;Przyczyna Dolna;Wschowa;powiat wschowski;386;;;;
736;Przyczyna Górna;Wschowa;powiat wschowski;578;;;;
737;Przylaski;Brzeźnica;powiat żagański;208;;;;
738;Przyłęg;Strzelce Krajeńskie;powiat strzelecko-drezdenecki;172;;;;
739;Przynotecko;Stare Kurowo;powiat strzelecko-drezdenecki;442;;;;
740;Przysieka;Zwierzyn;powiat strzelecko-drezdenecki;164;;;;
741;Przytoczna;Przytoczna;powiat międzyrzecki;2220;;;;
742;Przytok;Zabór;powiat zielonogórski;888;;;;
743;Pszczew;Pszczew;powiat międzyrzecki;1972;;;;
744;Pyrnik;Bojadła;powiat zielonogórski;300;;;;
745;Pyrzany;Witnica;powiat gorzowski;259;;;;
746;Racław;Bogdaniec;powiat gorzowski;354;;;;
747;Radachowo;Dobiegniew;powiat strzelecko-drezdenecki;38;;;;
748;Radachów;Ośno Lubuskie;powiat słubicki;331;;;;
749;Radęcin;Dobiegniew;powiat strzelecko-drezdenecki;423;;;;
750;Radnica;Krosno Odrzańskie;powiat krośnieński;529;;;;
751;Radomia;Świdnica;powiat zielonogórski;364;;;;
752;Radomicko;Maszewo;powiat krośnieński;161;;;;
753;Radoszyn;Skąpe;powiat świebodziński;480;;;;
754;Radowice;Trzebiechów;powiat zielonogórski;239;;;;
755;Radów;Rzepin;powiat słubicki;208;;;;
756;Radówek;Górzyca;powiat słubicki;181;;;;
757;Radwanów;Kożuchów;powiat nowosolski;411;;;;
758;Radzików;Cybinka;powiat słubicki;219;;;;
759;Radzyń;Sława;powiat wschowski;567;;;;
760;Raków;Świebodzin;powiat świebodziński;285;;;;
761;Rańsko;Pszczew;powiat międzyrzecki;45;;;;
762;Raszyn;Lubsko;powiat żarski;200;;;;
763;Rąpice;Cybinka;powiat słubicki;475;;;;
764;Rąpin;Drezdenko;powiat strzelecko-drezdenecki;493;;;;
765;Rejów;Nowe Miasteczko;powiat nowosolski;212;;;;
766;Retno;Krosno Odrzańskie;powiat krośnieński;122;;;;
767;Rogi;Lubniewice;powiat sulęciński;31;;;;
768;Rogoziniec;Zbąszynek;powiat świebodziński;420;;;;
769;Rojewo;Międzyrzecz;powiat międzyrzecki;76;;;;
770;Rokitnica;Skąpe;powiat świebodziński;246;;;;
771;Rokitno;Przytoczna;powiat międzyrzecki;712;;;;
772;Rokitno;Stare Kurowo;powiat strzelecko-drezdenecki;56;;;;
773;Rolewice;Dobiegniew;powiat strzelecko-drezdenecki;179;;;;
774;Rosin;Świebodzin;powiat świebodziński;224;;;;
775;Roszkowice;Bogdaniec;powiat gorzowski;25;;;;
776;Rościce;Żary;powiat żarski;104;;;;
777;Rozłogi;Świebodzin;powiat świebodziński;401;;;;
778;Roztoki;Jasień;powiat żarski;72;;;;
779;Różanki;Kłodawa;powiat gorzowski;1377;;;;
780;Różanówka;Siedlisko;powiat nowosolski;176;;;;
781;Rudawica;Żagań;powiat żagański;312;;;;
782;Rudgerzowice;Świebodzin;powiat świebodziński;228;;;;
783;Rudna;Krzeszyce;powiat sulęciński;57;;;;
784;Rudnica;Krzeszyce;powiat sulęciński;380;;;;
785;Rudno;Nowa Sól;powiat nowosolski;672;;;;
786;Rudziny;Niegosławice;powiat żagański;189;;;;
787;Rusinów;Świebodzin;powiat świebodziński;473;;;;
788;Rusocice;Żary;powiat żarski;1;;;;
789;Rybaki;Maszewo;powiat krośnieński;400;;;;
790;Rybakowo;Kłodawa;powiat gorzowski;278;;;;
791;Rybocice;Słubice;powiat słubicki;222;;;;
792;Rybojady;Trzciel;powiat międzyrzecki;148;;;;
793;Rychlik;Sulęcin;powiat sulęciński;180;;;;
794;Rytwiny;Trzebiel;powiat żarski;83;;;;
795;Rzeczyca;Maszewo;powiat krośnieński;53;;;;
796;Rzeczyca;Świebodzin;powiat świebodziński;492;;;;
797;Rzekcin;Zwierzyn;powiat strzelecko-drezdenecki;48;;;;
798;Sadzarzewice;Gubin;powiat krośnieński;93;;;;
799;Sanice;Przewóz;powiat żarski;202;;;;
800;Santocko;Kłodawa;powiat gorzowski;956;;;;
801;Santoczno;Kłodawa;powiat gorzowski;214;;;;
802;Santok;Santok;powiat gorzowski;821;;;;
803;Sarbia;Krosno Odrzańskie;powiat krośnieński;138;;;;
804;Sarbiewo;Zwierzyn;powiat strzelecko-drezdenecki;295;;;;
805;Sarbinowo;Dobiegniew;powiat strzelecko-drezdenecki;102;;;;
806;Sądów;Cybinka;powiat słubicki;333;;;;
807;Serbów;Rzepin;powiat słubicki;224;;;;
808;Sękowice;Gubin;powiat krośnieński;272;;;;
809;Siadcza;Bojadła;powiat zielonogórski;101;;;;
810;Sidłów;Strzelce Krajeńskie;powiat strzelecko-drezdenecki;197;;;;
811;Siecieborzyce;Szprotawa;powiat żagański;839;;;;
812;Sieciejów;Lipinki Łużyckie;powiat żarski;111;;;;
813;Siedlec;Trzebiel;powiat żarski;90;;;;
814;Siedlisko;Maszewo;powiat krośnieński;20;;;;
815;Siedlisko;Siedlisko;powiat nowosolski;1842;;;;
816;Siedlnica;Wschowa;powiat wschowski;795;;;;
817;Siemiradz;Trzebiel;powiat żarski;1;;;;
818;Sieniawa Żarska;Żary;powiat żarski;1127;;;;
819;Sieniawa;Łagów;powiat świebodziński;861;;;;
820;Sienno;Ośno Lubuskie;powiat słubicki;171;;;;
821;Sieraków;Szprotawa;powiat żagański;146;;;;
822;Siercz;Trzciel;powiat międzyrzecki;246;;;;
823;Sierczynek;Trzciel;powiat międzyrzecki;235;;;;
824;Sierosławice;Zwierzyn;powiat strzelecko-drezdenecki;101;;;;
825;Silna;Pszczew;powiat międzyrzecki;325;;;;
826;Silno Małe;Wymiarki;powiat żagański;80;;;;
827;Siodło;Żary;powiat żarski;290;;;;
828;Skarbona;Maszewo;powiat krośnieński;50;;;;
829;Skąpe;Skąpe;powiat świebodziński;400;;;;
830;Skibice;Nowogród Bobrzański;powiat zielonogórski;87;;;;
831;Skórzyn;Maszewo;powiat krośnieński;276;;;;
832;Skrzynica;Skwierzyna;powiat międzyrzecki;18;;;;
833;Sławica;Dobiegniew;powiat strzelecko-drezdenecki;24;;;;
834;Sławno;Strzelce Krajeńskie;powiat strzelecko-drezdenecki;195;;;;
835;Sławocin;Kolsko;powiat nowosolski;104;;;;
836;Słocina;Kożuchów;powiat nowosolski;146;;;;
837;Słone;Świdnica;powiat zielonogórski;697;;;;
838;Słonów;Dobiegniew;powiat strzelecko-drezdenecki;351;;;;
839;Słońsk;Słońsk;powiat sulęciński;2972;;;;
840;Słowin;Dobiegniew;powiat strzelecko-drezdenecki;161;;;;
841;Smardzewo;Szczaniec;powiat świebodziński;559;;;;
842;Smogóry;Ośno Lubuskie;powiat słubicki;629;;;;
843;Smolno Wielkie;Kargowa;powiat zielonogórski;659;;;;
844;Sobolice;Nowogród Bobrzański;powiat zielonogórski;33;;;;
845;Sobolice;Przewóz;powiat żarski;77;;;;
846;Sokola Dąbrowa;Bledzew;powiat międzyrzecki;196;;;;
847;Sokołów;Kożuchów;powiat nowosolski;158;;;;
848;Sokólsko;Strzelce Krajeńskie;powiat strzelecko-drezdenecki;159;;;;
849;Solniki;Kożuchów;powiat nowosolski;234;;;;
850;Spokojna;Sława;powiat wschowski;151;;;;
851;Spudłów;Górzyca;powiat słubicki;62;;;;
852;Stanowice;Bogdaniec;powiat gorzowski;360;;;;
853;Stanów;Brzeźnica;powiat żagański;212;;;;
854;Stany;Nowa Sól;powiat nowosolski;308;;;;
855;Stańsk;Górzyca;powiat słubicki;229;;;;
856;Stara Jabłona;Niegosławice;powiat żagański;223;;;;
857;Stara Kopernia;Żagań;powiat żagański;402;;;;
858;Stara Wieś;Nowa Sól;powiat nowosolski;149;;;;
859;Stara Woda;Lubsko;powiat żarski;187;;;;
860;Starczewo;Dobiegniew;powiat strzelecko-drezdenecki;62;;;;
861;Stare Bielice;Drezdenko;powiat strzelecko-drezdenecki;368;;;;
862;Stare Biskupice;Słubice;powiat słubicki;123;;;;
863;Stare Czaple;Trzebiel;powiat żarski;100;;;;
864;Stare Drzewce;Szlichtyngowa;powiat wschowski;720;;;;
865;Stare Dzieduszyce;Witnica;powiat gorzowski;200;;;;
866;Stare Kramsko;Babimost;powiat zielonogórski;282;;;;
867;Stare Kurowo;Stare Kurowo;powiat strzelecko-drezdenecki;2010;;;;
868;Stare Osieczno;Dobiegniew;powiat strzelecko-drezdenecki;99;;;;
869;Stare Polichno;Santok;powiat gorzowski;723;;;;
870;Stare Strącze;Sława;powiat wschowski;1364;;;;
871;Stargard Gubiński;Gubin;powiat krośnieński;245;;;;
872;Starków;Rzepin;powiat słubicki;177;;;;
873;Staropole;Lubrza;powiat świebodziński;397;;;;
874;Starosiedle;Gubin;powiat krośnieński;384;;;;
875;Stary Dworek;Bledzew;powiat międzyrzecki;222;;;;
876;Stary Dwór;Trzciel;powiat międzyrzecki;304;;;;
877;Stary Jaromierz;Kargowa;powiat zielonogórski;212;;;;
878;Stary Raduszec;Krosno Odrzańskie;powiat krośnieński;445;;;;
879;Stary Staw;Nowa Sól;powiat nowosolski;98;;;;
880;Stary Zagór;Dąbie;powiat krośnieński;214;;;;
881;Stary Żagań;Żagań;powiat żagański;332;;;;
882;Staw;Lubiszyn;powiat gorzowski;497;;;;
883;Stawnik;Żary;powiat żarski;212;;;;
884;Sterków;Nowogród Bobrzański;powiat zielonogórski;71;;;;
885;Stoki;Pszczew;powiat międzyrzecki;195;;;;
886;Stołuń;Pszczew;powiat międzyrzecki;323;;;;
887;Straszów;Przewóz;powiat żarski;255;;;;
888;Struga;Bytnica;powiat krośnieński;101;;;;
889;Strumienno;Krosno Odrzańskie;powiat krośnieński;207;;;;
890;Strużka;Bobrowice;powiat krośnieński;123;;;;
891;Strychy;Przytoczna;powiat międzyrzecki;158;;;;
892;Stryszewo;Przytoczna;powiat międzyrzecki;63;;;;
893;Strzegów;Gubin;powiat krośnieński;282;;;;
894;Strzelce Klasztorne;Strzelce Krajeńskie;powiat strzelecko-drezdenecki;148;;;;
895;Strzeszowice;Trzebiel;powiat żarski;159;;;;
896;Studzieniec;Kożuchów;powiat nowosolski;672;;;;
897;Studzionka;Krzeszyce;powiat sulęciński;116;;;;
898;Stypułów;Kożuchów;powiat nowosolski;907;;;;
899;Sucha Dolna;Niegosławice;powiat żagański;287;;;;
900;Suchleb;Lipinki Łużyckie;powiat żarski;196;;;;
