lp;Wieś;Gmina;Powiat;Populacja;Status;P;IleNiepustych;1835
900;Miroszów;Racławice;powiat miechowski;154;;;;
901;Mirów;Alwernia;powiat chrzanowski;312;;;;
902;Mizerna;Czorsztyn;powiat nowotarski;569;;;;
903;Młodów;Piwniczna-Zdrój;powiat nowosądecki;506;;;;
904;Młodziejowice;Michałowice;powiat krakowski;563;;;;
905;Młoszowa;Trzebinia;powiat chrzanowski;2640;;;;
906;Młynka;Zabierzów;powiat krakowski;280;;;;
907;Młynne;Limanowa;powiat limanowski;1348;;;;
908;Młyńczyska;Łukowica;powiat limanowski;1019;;;;
909;Mników;Liszki;powiat krakowski;1554;;;;
910;Mniszów-Kolonia;Nowe Brzesko;powiat proszowicki;158;;;;
911;Mniszów;Nowe Brzesko;powiat proszowicki;260;;;;
912;Mochnaczka Niżna;Krynica-Zdrój;powiat nowosądecki;786;;;;
913;Mochnaczka Wyżna;Krynica-Zdrój;powiat nowosądecki;708;;;;
914;Moczydło;Książ Wielki;powiat miechowski;299;;;;
915;Modlnica;Wielka Wieś;powiat krakowski;2912;;;;
916;Modlniczka;Wielka Wieś;powiat krakowski;2428;;;;
917;Modrzany;Koszyce;powiat proszowicki;90;;;;
918;Mogilany;Mogilany;powiat krakowski;3797;;;;
919;Mogilno;Korzenna;powiat nowosądecki;1072;;;;
920;Mokra Wieś;Podegrodzie;powiat nowosądecki;601;;;;
921;Mokrzyska;Brzesko;powiat brzeski;3286;;;;
922;Morawczyna;Nowy Targ;powiat nowotarski;708;;;;
923;Morawica;Liszki;powiat krakowski;1081;;;;
924;Mordarka;Limanowa;powiat limanowski;2833;;;;
925;Morsko;Koszyce;powiat proszowicki;191;;;;
926;Morzychna;Dąbrowa Tarnowska;powiat dąbrowski;406;;;;
927;Mostek;Gołcza;powiat miechowski;342;;;;
928;Mostki;Stary Sącz;powiat nowosądecki;723;;;;
929;Moszczenica Niżna;Stary Sącz;powiat nowosądecki;1149;;;;
930;Moszczenica Wyżna;Stary Sącz;powiat nowosądecki;697;;;;
931;Moszczenica;Moszczenica;powiat gorlicki;3393;;;;
932;Moszczenica;Bochnia;powiat bocheński;337;;;;
933;Mstów;Jodłownik;powiat limanowski;442;;;;
934;Mszalnica;Kamionka Wielka;powiat nowosądecki;1591;;;;
935;Mszana Górna;Mszana Dolna;powiat limanowski;2797;;;;
936;Mszanka;Łużna;powiat gorlicki;915;;;;
937;Mucharz;Mucharz;powiat wadowicki;1128;;;;
938;Muchówka;Nowy Wiśnicz;powiat bocheński;1049;;;;
939;Muniaczkowice;Koniusza;powiat proszowicki;260;;;;
940;Muniakowice;Słomniki;powiat krakowski;247;;;;
941;Murzasichle;Poronin;powiat tatrzański;1571;;;;
942;Muszynka;Krynica-Zdrój;powiat nowosądecki;424;;;;
943;Mysławczyce;Proszowice;powiat proszowicki;110;;;;
944;Mystków;Kamionka Wielka;powiat nowosądecki;2065;;;;
945;Myślachowice;Trzebinia;powiat chrzanowski;2018;;;;
946;Myślec;Stary Sącz;powiat nowosądecki;393;;;;
947;Nadzów;Pałecznica;powiat proszowicki;447;;;;
948;Naprawa;Jordanów;powiat suski;2071;;;;
949;Narama;Iwanowice;powiat krakowski;1168;;;;
950;Nasiechowice;Miechów;powiat miechowski;343;;;;
951;Naszacowice;Podegrodzie;powiat nowosądecki;847;;;;
952;Naściszowa;Chełmiec;powiat nowosądecki;193;;;;
953;Nawojowa Góra;Krzeszowice;powiat krakowski;1949;;;;
954;Nawojowa;Nawojowa;powiat nowosądecki;3905;;;;
955;Nidek;Wieprz;powiat wadowicki;1411;;;;
956;Niebyła;Skała;powiat krakowski;321;;;;
957;Niecew;Korzenna;powiat nowosądecki;281;;;;
958;Nieciecza;Żabno;powiat tarnowski;682;;;;
959;Nieczajna Dolna;Dąbrowa Tarnowska;powiat dąbrowski;622;;;;
960;Nieczajna Górna;Dąbrowa Tarnowska;powiat dąbrowski;1385;;;;
961;Niedary;Drwinia;powiat bocheński;291;;;;
962;Niedomice;Żabno;powiat tarnowski;1879;;;;
963;Niedzica-Zamek;Łapsze Niżne;powiat nowotarski;1;;;;
964;Niedzica;Łapsze Niżne;powiat nowotarski;2153;;;;
965;Niedzieliska;Szczurowa;powiat brzeski;768;;;;
966;Niedźwiedza;Dębno;powiat brzeski;587;;;;
967;Niedźwiedź;Słomniki;powiat krakowski;715;;;;
968;Niedźwiedź;Niedźwiedź;powiat limanowski;1349;;;;
969;Niegardów-Kolonia;Koniusza;powiat proszowicki;187;;;;
970;Niegardów;Koniusza;powiat proszowicki;362;;;;
971;Niegoszowice;Zabierzów;powiat krakowski;570;;;;
972;Niegowić;Gdów;powiat wielicki;555;;;;
973;Nielepice;Zabierzów;powiat krakowski;841;;;;
974;Nieporaz;Alwernia;powiat chrzanowski;455;;;;
975;Nieprześnia;Bochnia;powiat bocheński;286;;;;
976;Niesułowice;Olkusz;powiat olkuski;517;;;;
977;Nieszkowice Małe;Bochnia;powiat bocheński;569;;;;
978;Nieszkowice Wielkie;Bochnia;powiat bocheński;508;;;;
979;Nieszków;Słaboszów;powiat miechowski;190;;;;
980;Niewiarów;Gdów;powiat wielicki;621;;;;
981;Niezdów;Dobczyce;powiat myślenicki;251;;;;
982;Nieznajowa;Sękowa;powiat gorlicki;1;;;;
983;Nieznanowice;Gdów;powiat wielicki;592;;;;
984;Niezwojowice;Pałecznica;powiat proszowicki;152;;;;
985;Niskowa;Chełmiec;powiat nowosądecki;793;;;;
986;Niwka;Radłów;powiat tarnowski;942;;;;
987;Niwki;Olesno;powiat dąbrowski;204;;;;
988;Niżowa;Gdów;powiat wielicki;225;;;;
989;Nowa Biała;Nowy Targ;powiat nowotarski;1536;;;;
990;Nowa Góra;Krzeszowice;powiat krakowski;1567;;;;
991;Nowa Jastrząbka;Lisia Góra;powiat tarnowski;1232;;;;
992;Nowa Szlachecka;Czernichów;powiat krakowski;824;;;;
993;Nowa Wieś;Kęty;powiat oświęcimski;3371;;;;
994;Nowa Wieś;Dobczyce;powiat myślenicki;513;;;;
995;Nowa Wieś;Skała;powiat krakowski;300;;;;
996;Nowa Wieś;Łabowa;powiat nowosądecki;1071;;;;
997;Nowe Bystre;Poronin;powiat tatrzański;1315;;;;
998;Nowe Dwory;Brzeźnica;powiat wadowicki;482;;;;
999;Nowe Rybie;Limanowa;powiat limanowski;776;;;;
1000;Nowe Żukowice;Lisia Góra;powiat tarnowski;986;;;;
1001;Nowica;Uście Gorlickie;powiat gorlicki;136;;;;
1002;Nowodworze;Tarnów;powiat tarnowski;892;;;;
1003;Nowopole;Wietrzychowice;powiat tarnowski;116;;;;
1004;Obidowa;Nowy Targ;powiat nowotarski;785;;;;
1005;Obidza;Łącko;powiat nowosądecki;1386;;;;
1006;Obłazy Ryterskie;Rytro;powiat nowosądecki;237;;;;
1007;Obrażejowice;Radziemice;powiat proszowicki;169;;;;
1008;Ochmanów;Niepołomice;powiat wielicki;728;;;;
1009;Ochodza;Skawina;powiat krakowski;958;;;;
1010;Ochojno;Świątniki Górne;powiat krakowski;1829;;;;
1011;Ochotnica Dolna;Ochotnica Dolna;powiat nowotarski;3197;;;;
1012;Ochotnica Górna;Ochotnica Dolna;powiat nowotarski;2114;;;;
1013;Odmęt;Mędrzechów;powiat dąbrowski;158;;;;
1014;Odporyszów;Żabno;powiat tarnowski;900;;;;
1015;Odrowąż;Czarny Dunajec;powiat nowotarski;959;;;;
1016;Odwiśle;Igołomia-Wawrzeńczyce;powiat krakowski;435;;;;
1017;Ojców;Skała;powiat krakowski;219;;;;
1018;Okleśna;Alwernia;powiat chrzanowski;845;;;;
1019;Okocim;Brzesko;powiat brzeski;1951;;;;
1020;Okręg;Gręboszów;powiat dąbrowski;62;;;;
1021;Okulice;Rzezawa;powiat bocheński;297;;;;
1022;Olchawa;Nowy Wiśnicz;powiat bocheński;664;;;;
1023;Olesno;Olesno;powiat dąbrowski;1784;;;;
1024;Oleśnica;Olesno;powiat dąbrowski;784;;;;
1025;Olewin;Olkusz;powiat olkuski;435;;;;
1026;Olszana;Podegrodzie;powiat nowosądecki;1272;;;;
1027;Olszanka;Podegrodzie;powiat nowosądecki;746;;;;
1028;Olszowa;Zakliczyn;powiat tarnowski;440;;;;
1029;Olszowice;Świątniki Górne;powiat krakowski;861;;;;
1030;Olszówka;Mszana Dolna;powiat limanowski;1609;;;;
1031;Olszyny;Babice;powiat chrzanowski;815;;;;
1032;Olszyny;Rzepiennik Strzyżewski;powiat tarnowski;2146;;;;
1033;Olszyny;Wojnicz;powiat tarnowski;913;;;;
1034;Ołpiny;Szerzyny;powiat tarnowski;2219;;;;
1035;Opatkowice;Proszowice;powiat proszowicki;863;;;;
1036;Orawka;Jabłonka;powiat nowotarski;1054;;;;
1037;Orłów;Słomniki;powiat krakowski;169;;;;
1038;Osieczany;Myślenice;powiat myślenicki;2130;;;;
1039;Osiek;Osiek;powiat oświęcimski;6836;;;;
1040;Osiek;Olkusz;powiat olkuski;1961;;;;
1041;Osielec;Jordanów;powiat suski;3039;;;;
1042;Ostrężnica;Krzeszowice;powiat krakowski;1039;;;;
1043;Ostrowsko;Nowy Targ;powiat nowotarski;1317;;;;
1044;Ostrów Królewski;Rzezawa;powiat bocheński;338;;;;
1045;Ostrów Szlachecki;Bochnia;powiat bocheński;420;;;;
1046;Ostrów;Proszowice;powiat proszowicki;669;;;;
1047;Ostrów;Wierzchosławice;powiat tarnowski;473;;;;
1048;Ostrusza;Ciężkowice;powiat tarnowski;579;;;;
1049;Otfinów;Żabno;powiat tarnowski;751;;;;
1050;Owczary;Zielonki;powiat krakowski;1090;;;;
1051;Owczary;Sękowa;powiat gorlicki;242;;;;
1052;Owieczka;Łukowica;powiat limanowski;352;;;;
1053;Paczółtowice;Krzeszowice;powiat krakowski;774;;;;
1054;Pagorzyna;Lipinki;powiat gorlicki;751;;;;
1055;Palcza;Budzów;powiat suski;1294;;;;
1056;Palczowice;Zator;powiat oświęcimski;472;;;;
1057;Paleśnica;Zakliczyn;powiat tarnowski;428;;;;
1058;Pałecznica;Pałecznica;powiat proszowicki;517;;;;
1059;Pałuszyce;Wietrzychowice;powiat tarnowski;55;;;;
1060;Pamięcice;Pałecznica;powiat proszowicki;236;;;;
1061;Parkoszowice;Miechów;powiat miechowski;180;;;;
1062;Pasieka Otfinowska;Żabno;powiat tarnowski;414;;;;
1063;Pasierbiec;Limanowa;powiat limanowski;532;;;;
1064;Paszkówka;Brzeźnica;powiat wadowicki;1047;;;;
1065;Paszyn;Chełmiec;powiat nowosądecki;2386;;;;
1066;Pawęzów;Lisia Góra;powiat tarnowski;1115;;;;
1067;Pawlikowice;Wieliczka;powiat wielicki;1597;;;;
1068;Pawłów;Bolesław;powiat dąbrowski;206;;;;
1069;Pcim;Pcim;powiat myślenicki;5578;;;;
1070;Perła;Dębno;powiat brzeski;450;;;;
1071;Pewelka;Stryszawa;powiat suski;301;;;;
1072;Pękowice;Zielonki;powiat krakowski;664;;;;
1073;Piaski-Drużków;Czchów;powiat brzeski;473;;;;
1074;Piątkowa;Chełmiec;powiat nowosądecki;1563;;;;
1075;Pieczonogi;Pałecznica;powiat proszowicki;214;;;;
1076;Piekary;Liszki;powiat krakowski;1762;;;;
1077;Piekary;Proszowice;powiat proszowicki;245;;;;
1078;Piekielnik;Czarny Dunajec;powiat nowotarski;2381;;;;
1079;Piekiełko;Tymbark;powiat limanowski;713;;;;
1080;Pielgrzymowice;Michałowice;powiat krakowski;695;;;;
1081;Pieniążkowice;Czarny Dunajec;powiat nowotarski;881;;;;
1082;Pierszyce;Żabno;powiat tarnowski;274;;;;
1083;Pierzchów;Gdów;powiat wielicki;631;;;;
1084;Pietrzejowice;Kocmyrzów-Luborzyca;powiat krakowski;524;;;;
1085;Pilcza Żelichowska;Olesno;powiat dąbrowski;306;;;;
1086;Piła Kościelecka;Trzebinia;powiat chrzanowski;819;;;;
1087;Piorunka;Krynica-Zdrój;powiat nowosądecki;412;;;;
1088;Piotrkowice Małe;Koniusza;powiat proszowicki;492;;;;
1089;Piotrkowice Wielkie;Koniusza;powiat proszowicki;366;;;;
1090;Piotrkowice;Tuchów;powiat tarnowski;963;;;;
1091;Piotrowice;Przeciszów;powiat oświęcimski;2263;;;;
1092;Piotrowice;Koszyce;powiat proszowicki;207;;;;
1093;Pisary;Zabierzów;powiat krakowski;875;;;;
1094;Pisarzowa;Limanowa;powiat limanowski;2072;;;;
1095;Pleśna;Pleśna;powiat tarnowski;2090;;;;
1096;Pławna;Ciężkowice;powiat tarnowski;489;;;;
1097;Pławowice;Nowe Brzesko;powiat proszowicki;220;;;;
1098;Pławy;Oświęcim;powiat oświęcimski;381;;;;
1099;Płaza;Chrzanów;powiat chrzanowski;3329;;;;
1100;Płoki;Trzebinia;powiat chrzanowski;909;;;;
1101;Pobiednik Mały;Igołomia-Wawrzeńczyce;powiat krakowski;366;;;;
1102;Pobiednik Wielki;Igołomia-Wawrzeńczyce;powiat krakowski;504;;;;
1103;Podborze;Olesno;powiat dąbrowski;542;;;;
1104;Podchybie;Lanckorona;powiat wadowicki;125;;;;
1105;Podchybie;Trzyciąż;powiat olkuski;182;;;;
1106;Podczerwone;Czarny Dunajec;powiat nowotarski;919;;;;
1107;Podegrodzie;Podegrodzie;powiat nowosądecki;2030;;;;
1108;Podlesice Drugie;Wolbrom;powiat olkuski;115;;;;
1109;Podlesice;Charsznica;powiat miechowski;381;;;;
1110;Podlesie Dębowe;Żabno;powiat tarnowski;207;;;;
1111;Podlesie;Olkusz;powiat olkuski;359;;;;
1112;Podleśna Wola;Miechów;powiat miechowski;358;;;;
1113;Podlipie;Bolesław;powiat olkuski;1043;;;;
1114;Podlipie;Bolesław;powiat dąbrowski;342;;;;
1115;Podłęże;Alwernia;powiat chrzanowski;217;;;;
1116;Podłęże;Niepołomice;powiat wielicki;2244;;;;
1117;Podłopień;Tymbark;powiat limanowski;1653;;;;
1118;Podmiejska Wola;Miechów;powiat miechowski;101;;;;
1119;Podobin;Niedźwiedź;powiat limanowski;1299;;;;
1120;Podolany;Kalwaria Zebrzydowska;powiat wadowicki;395;;;;
1121;Podolany;Gdów;powiat wielicki;239;;;;
1122;Podole-Górowa;Gródek nad Dunajcem;powiat nowosądecki;718;;;;
1123;Podolsze;Zator;powiat oświęcimski;1399;;;;
1124;Podrzecze;Podegrodzie;powiat nowosądecki;698;;;;
1125;Podsarnie;Raba Wyżna;powiat nowotarski;811;;;;
1126;Podstolice;Wieliczka;powiat wielicki;1084;;;;
1127;Podszkle;Czarny Dunajec;powiat nowotarski;872;;;;
1128;Podwilk;Jabłonka;powiat nowotarski;2493;;;;
1129;Pogorzany;Jodłownik;powiat limanowski;782;;;;
1130;Pogorzyce;Chrzanów;powiat chrzanowski;1630;;;;
1131;Pogórska Wola;Skrzyszów;powiat tarnowski;3188;;;;
1132;Pogwizdów;Charsznica;powiat miechowski;226;;;;
1133;Pogwizdów;Bochnia;powiat bocheński;923;;;;
1134;Pojałowice;Miechów;powiat miechowski;297;;;;
1135;Pojawie;Szczurowa;powiat brzeski;413;;;;
1136;Polanka Hallera;Skawina;powiat krakowski;456;;;;
1137;Polanka Wielka;Polanka Wielka;powiat oświęcimski;4314;;;;
1138;Polanka;Myślenice;powiat myślenicki;1230;;;;
1139;Polanowice;Słomniki;powiat krakowski;792;;;;
1140;Polany;Krynica-Zdrój;powiat nowosądecki;598;;;;
1141;Polekarcice;Koniusza;powiat proszowicki;359;;;;
1142;Polichty;Gromnik;powiat tarnowski;274;;;;
1143;Polna;Grybów;powiat nowosądecki;1059;;;;
1144;Połom Duży;Nowy Wiśnicz;powiat bocheński;630;;;;
1145;Połom Mały;Iwkowa;powiat brzeski;346;;;;
1146;Ponice;Rabka-Zdrój;powiat nowotarski;1210;;;;
1147;Ponikiew;Wadowice;powiat wadowicki;1185;;;;
1148;Popardowa;Nawojowa;powiat nowosądecki;505;;;;
1149;Popędzyna;Szczurowa;powiat brzeski;39;;;;
1150;Popowice;Stary Sącz;powiat nowosądecki;676;;;;
1151;Poradów;Miechów;powiat miechowski;217;;;;
1152;Porąbka Iwkowska;Iwkowa;powiat brzeski;494;;;;
1153;Porąbka Uszewska;Dębno;powiat brzeski;1254;;;;
1154;Porąbka;Trzyciąż;powiat olkuski;268;;;;
1155;Porąbka;Dobra;powiat limanowski;541;;;;
1156;Poręba Dzierżna;Wolbrom;powiat olkuski;446;;;;
1157;Poręba Górna;Wolbrom;powiat olkuski;473;;;;
1158;Poręba Laskowska;Skała;powiat krakowski;174;;;;
1159;Poręba Radlna;Tarnów;powiat tarnowski;723;;;;
1160;Poręba Spytkowska;Brzesko;powiat brzeski;2113;;;;
1161;Poręba Wielka;Oświęcim;powiat oświęcimski;2409;;;;
1162;Poręba Wielka;Niedźwiedź;powiat limanowski;2426;;;;
1163;Poręba Żegoty;Alwernia;powiat chrzanowski;1258;;;;
1164;Poręba;Myślenice;powiat myślenicki;1165;;;;
1165;Poronin;Poronin;powiat tatrzański;4466;;;;
1166;Posadowa Mogilska;Korzenna;powiat nowosądecki;764;;;;
1167;Posądza;Koniusza;powiat proszowicki;556;;;;
1168;Posiłów;Proszowice;powiat proszowicki;129;;;;
1169;Poskwitów;Iwanowice;powiat krakowski;699;;;;
1170;Powroźnik;Muszyna;powiat nowosądecki;1744;;;;
1171;Poznachowice Dolne;Wiśniowa;powiat myślenicki;494;;;;
1172;Poznachowice Górne;Raciechowice;powiat myślenicki;454;;;;
1173;Pozowice;Skawina;powiat krakowski;726;;;;
1174;Półrzeczki;Dobra;powiat limanowski;610;;;;
1175;Półwieś;Spytkowice;powiat wadowicki;535;;;;
1176;Prandocin-Iły;Słomniki;powiat krakowski;496;;;;
1177;Prandocin-Wysiołek;Słomniki;powiat krakowski;572;;;;
1178;Prandocin;Słomniki;powiat krakowski;725;;;;
1179;Prądnik Korzkiewski;Wielka Wieś;powiat krakowski;297;;;;
1180;Proszówki;Bochnia;powiat bocheński;2102;;;;
1181;Prusy;Kocmyrzów-Luborzyca;powiat krakowski;860;;;;
1182;Przebieczany;Biskupice;powiat wielicki;1428;;;;
1183;Przecieszyn;Brzeszcze;powiat oświęcimski;1094;;;;
1184;Przeciszów;Przeciszów;powiat oświęcimski;3744;;;;
1185;Przeginia Duchowna;Czernichów;powiat krakowski;1350;;;;
1186;Przeginia Narodowa;Czernichów;powiat krakowski;695;;;;
1187;Przeginia;Jerzmanowice-Przeginia;powiat krakowski;2492;;;;
1188;Przemęczanki;Radziemice;powiat proszowicki;166;;;;
1189;Przemęczany;Radziemice;powiat proszowicki;268;;;;
1190;Przemyków;Koszyce;powiat proszowicki;401;;;;
1191;Przenosza;Dobra;powiat limanowski;511;;;;
1192;Przesławice;Miechów;powiat miechowski;260;;;;
1193;Przesławice;Koniusza;powiat proszowicki;401;;;;
1194;Przestańsko;Iwanowice;powiat krakowski;199;;;;
1195;Przezwody;Proszowice;powiat proszowicki;299;;;;
1196;Przyborów;Borzęcin;powiat brzeski;1864;;;;
1197;Przybradz;Wieprz;powiat wadowicki;1060;;;;
1198;Przybysławice;Kozłów;powiat miechowski;490;;;;
1199;Przybysławice;Gołcza;powiat miechowski;343;;;;
1200;Przybysławice;Nowe Brzesko;powiat proszowicki;175;;;;
1201;Przybysławice;Skała;powiat krakowski;284;;;;
1202;Przybysławice;Zielonki;powiat krakowski;795;;;;
1203;Przybysławice;Radłów;powiat tarnowski;496;;;;
1204;Przydonica;Gródek nad Dunajcem;powiat nowosądecki;1384;;;;
1205;Przysieka;Kozłów;powiat miechowski;535;;;;
1206;Przysietnica;Stary Sącz;powiat nowosądecki;2092;;;;
1207;Przyszowa;Łukowica;powiat limanowski;2506;;;;
1208;Przytkowice;Kalwaria Zebrzydowska;powiat wadowicki;2790;;;;
1209;Psary;Trzebinia;powiat chrzanowski;1330;;;;
1210;Pstroszyce Drugie;Miechów;powiat miechowski;288;;;;
1211;Pstroszyce Pierwsze;Miechów;powiat miechowski;244;;;;
1212;Ptaszkowa;Grybów;powiat nowosądecki;3295;;;;
1213;Pyzówka;Nowy Targ;powiat nowotarski;986;;;;
1214;Raba Niżna;Mszana Dolna;powiat limanowski;1224;;;;
1215;Raba Wyżna;Raba Wyżna;powiat nowotarski;4371;;;;
1216;Rabsztyn;Olkusz;powiat olkuski;214;;;;
1217;Rachwałowice;Koszyce;powiat proszowicki;223;;;;
1218;Raciborowice;Michałowice;powiat krakowski;1234;;;;
1219;Raciborsko;Wieliczka;powiat wielicki;1365;;;;
1220;Raciechowice;Raciechowice;powiat myślenicki;902;;;;
1221;Racławice;Racławice;powiat miechowski;485;;;;
1222;Racławice;Jerzmanowice-Przeginia;powiat krakowski;1499;;;;
1223;Racławice;Biecz;powiat gorlicki;736;;;;
1224;Radgoszcz;Radgoszcz;powiat dąbrowski;3779;;;;
1225;Radlna;Tarnów;powiat tarnowski;743;;;;
1226;Radocyna;Sękowa;powiat gorlicki;3;;;;
1227;Radocza;Tomice;powiat wadowicki;1896;;;;
1228;Radwan;Szczucin;powiat dąbrowski;621;;;;
1229;Radwanowice;Zabierzów;powiat krakowski;665;;;;
1230;Radziemice;Radziemice;powiat proszowicki;407;;;;
1231;Radziszów;Skawina;powiat krakowski;3619;;;;
1232;Rajbrot;Lipnica Murowana;powiat bocheński;2271;;;;
1233;Rajsko;Oświęcim;powiat oświęcimski;1575;;;;
1234;Rajsko;Szczurowa;powiat brzeski;207;;;;
1235;Raszówek;Słaboszów;powiat miechowski;73;;;;
1236;Ratajów;Słomniki;powiat krakowski;674;;;;
1237;Ratułów;Czarny Dunajec;powiat nowotarski;2369;;;;
1238;Rawałowice;Kocmyrzów-Luborzyca;powiat krakowski;385;;;;
1239;Rąbkowa;Łososina Dolna;powiat nowosądecki;650;;;;
1240;Rączna;Liszki;powiat krakowski;2277;;;;
1241;Rdzawa;Trzciana;powiat bocheński;249;;;;
1242;Rdzawka;Rabka-Zdrój;powiat nowotarski;1558;;;;
1243;Rdziostów;Chełmiec;powiat nowosądecki;560;;;;
1244;Regietów;Uście Gorlickie;powiat gorlicki;108;;;;
1245;Regulice;Alwernia;powiat chrzanowski;1909;;;;
1246;Rędziny Zbigalskie;Słaboszów;powiat miechowski;58;;;;
1247;Rędziny-Borek;Słaboszów;powiat miechowski;74;;;;
1248;Roczyny;Andrychów;powiat wadowicki;4493;;;;
1249;Rodaki;Klucze;powiat olkuski;912;;;;
1250;Rogi;Podegrodzie;powiat nowosądecki;374;;;;
1251;Rogoźnik;Nowy Targ;powiat nowotarski;984;;;;
1252;Rogów;Kozłów;powiat miechowski;127;;;;
1253;Rokiciny Podhalańskie;Raba Wyżna;powiat nowotarski;1738;;;;
1254;Roków;Wadowice;powiat wadowicki;316;;;;
1255;Ropa;Ropa;powiat gorlicki;4353;;;;
1256;Ropica Górna;Sękowa;powiat gorlicki;544;;;;
1257;Ropica Polska;Gorlice;powiat gorlicki;2090;;;;
1258;Ropki;Uście Gorlickie;powiat gorlicki;45;;;;
1259;Rozdziele;Lipinki;powiat gorlicki;244;;;;
1260;Rozdziele;Żegocina;powiat bocheński;865;;;;
1261;Rozkochów;Babice;powiat chrzanowski;775;;;;
1262;Roztoka Ryterska;Rytro;powiat nowosądecki;363;;;;
1263;Roztoka Wielka;Łabowa;powiat nowosądecki;438;;;;
1264;Roztoka-Brzeziny;Gródek nad Dunajcem;powiat nowosądecki;615;;;;
1265;Roztoka;Łukowica;powiat limanowski;849;;;;
1266;Roztoka;Zakliczyn;powiat tarnowski;218;;;;
1267;Rożnowa;Wieliczka;powiat wielicki;424;;;;
1268;Rożnowice;Biecz;powiat gorlicki;1312;;;;
1269;Rożnów;Gródek nad Dunajcem;powiat nowosądecki;1864;;;;
1270;Ruda Kameralna;Zakliczyn;powiat tarnowski;281;;;;
1271;Rudawa;Zabierzów;powiat krakowski;2097;;;;
1272;Rudka;Wierzchosławice;powiat tarnowski;715;;;;
1273;Rudka;Wojnicz;powiat tarnowski;179;;;;
1274;Rudnik;Dobczyce;powiat myślenicki;397;;;;
1275;Rudnik;Sułkowice;powiat myślenicki;3662;;;;
1276;Rudno Dolne;Nowe Brzesko;powiat proszowicki;381;;;;
1277;Rudno Górne;Igołomia-Wawrzeńczyce;powiat krakowski;343;;;;
1278;Rudno;Krzeszowice;powiat krakowski;743;;;;
1279;Rudy-Rysie;Szczurowa;powiat brzeski;703;;;;
1280;Rudze;Zator;powiat oświęcimski;486;;;;
1281;Rupniów;Limanowa;powiat limanowski;1678;;;;
1282;Rusocice;Czernichów;powiat krakowski;1225;;;;
1283;Rybna;Czernichów;powiat krakowski;2998;;;;
1284;Rychwałd;Pleśna;powiat tarnowski;605;;;;
1285;Ryczów;Spytkowice;powiat wadowicki;2607;;;;
1286;Ryczówek;Klucze;powiat olkuski;1279;;;;
1287;Rylowa;Szczurowa;powiat brzeski;278;;;;
1288;Rytro;Rytro;powiat nowosądecki;2258;;;;
1289;Rząchowa;Szczurowa;powiat brzeski;81;;;;
1290;Rząska;Zabierzów;powiat krakowski;2669;;;;
1291;Rzemiędzice;Słaboszów;powiat miechowski;169;;;;
1292;Rzepiennik Biskupi;Rzepiennik Strzyżewski;powiat tarnowski;1392;;;;
1293;Rzepiennik Marciszewski;Gromnik;powiat tarnowski;660;;;;
1294;Rzepiennik Strzyżewski;Rzepiennik Strzyżewski;powiat tarnowski;1255;;;;
1295;Rzepiennik Suchy;Rzepiennik Strzyżewski;powiat tarnowski;624;;;;
1296;Rzepiska;Bukowina Tatrzańska;powiat tatrzański;761;;;;
1297;Rzeplin;Skała;powiat krakowski;605;;;;
1298;Rzeszotary;Świątniki Górne;powiat krakowski;3212;;;;
1299;Rzezawa;Rzezawa;powiat bocheński;2889;;;;
1300;Rzeżuśnia;Gołcza;powiat miechowski;348;;;;
1301;Rzędowice;Książ Wielki;powiat miechowski;260;;;;
1302;Rzędowice;Koniusza;powiat proszowicki;180;;;;
1303;Rzozów;Skawina;powiat krakowski;1703;;;;
1304;Rzuchowa;Pleśna;powiat tarnowski;1931;;;;
1305;Rzyki;Andrychów;powiat wadowicki;3124;;;;
1306;Sadek;Jodłownik;powiat limanowski;511;;;;
1307;Sadowie;Kocmyrzów-Luborzyca;powiat krakowski;266;;;;
1308;Samocice;Bolesław;powiat dąbrowski;622;;;;
1309;Sanka;Krzeszowice;powiat krakowski;1348;;;;
1310;Sanoka;Radłów;powiat tarnowski;224;;;;
1311;Sawa;Raciechowice;powiat myślenicki;209;;;;
1312;Sąspów;Jerzmanowice-Przeginia;powiat krakowski;1327;;;;
1313;Sechna;Laskowa;powiat limanowski;564;;;;
1314;Sędziszowa;Bobowa;powiat gorlicki;547;;;;
1315;Sękowa;Sękowa;powiat gorlicki;1578;;;;
1316;Siary;Sękowa;powiat gorlicki;782;;;;
1317;Sidzina;Bystra-Sidzina;powiat suski;3514;;;;
1318;Sieborowice;Michałowice;powiat krakowski;426;;;;
1319;Sieciechowice;Iwanowice;powiat krakowski;1143;;;;
1320;Sieciechowice;Wierzchosławice;powiat tarnowski;198;;;;
1321;Siedlce;Korzenna;powiat nowosądecki;932;;;;
1322;Siedlec;Krzeszowice;powiat krakowski;754;;;;
1323;Siedlec;Bochnia;powiat bocheński;981;;;;
1324;Siedlec;Radłów;powiat tarnowski;317;;;;
1325;Siedliska;Koszyce;powiat proszowicki;188;;;;
1326;Siedliska;Miechów;powiat miechowski;139;;;;
1327;Siedliska;Koniusza;powiat proszowicki;273;;;;
1328;Siedliska;Bobowa;powiat gorlicki;1540;;;;
1329;Siedliska;Tuchów;powiat tarnowski;2270;;;;
1330;Siedliszowice;Żabno;powiat tarnowski;442;;;;
1331;Siekierczyna;Limanowa;powiat limanowski;1958;;;;
1332;Siekierczyna;Ciężkowice;powiat tarnowski;645;;;;
