lp;Wieś;Gmina;Powiat;Populacja;Status;P;IleNiepustych;4356
884;Gajewo;Czarnków;powiat czarnkowsko-trzcianecki;413;;;;
885;Gajewo;Dolsk;powiat śremski;1;;;;
886;Gajówka;Przykona;powiat turecki;1;;;;
887;Galczyce;Wierzbinek;powiat koniński;89;;;;
888;Galczyczki;Wierzbinek;powiat koniński;1;;;;
889;Galew;Dobrzyca;powiat pleszewski;471;;;;
890;Galew;Brudzew;powiat turecki;398;;;;
891;Galiszewo;Skulsk;powiat koniński;1;;;;
892;Gałązki Małe;Nowe Skalmierzyce;powiat ostrowski;118;;;;
893;Gałązki Wielkie;Nowe Skalmierzyce;powiat ostrowski;165;;;;
894;Gałązki;Koźmin Wielkopolski;powiat krotoszyński;191;;;;
895;Gałczynek;Orchowo;powiat słupecki;20;;;;
896;Gałęzewice;Kołaczkowo;powiat wrzesiński;159;;;;
897;Gałowo;Szamotuły;powiat szamotulski;1089;;;;
898;Ganina;Gniezno;powiat gnieźnieński;162;;;;
899;Garbatka;Rogoźno;powiat obornicki;299;;;;
900;Garby;Krzykosy;powiat średzki;219;;;;
901;Garby;Swarzędz;powiat poznański;907;;;;
902;Garki;Odolanów;powiat ostrowski;767;;;;
903;Garzew;Żelazków;powiat kaliski;152;;;;
904;Garzyn;Krzemieniewo;powiat leszczyński;996;;;;
905;Gawrony;Skulsk;powiat koniński;143;;;;
906;Gawrony;Dolsk;powiat śremski;1;;;;
907;Gądki;Kórnik;powiat poznański;508;;;;
908;Gąsawy;Szamotuły;powiat szamotulski;398;;;;
909;Gąsin;Przykona;powiat turecki;234;;;;
910;Gąsiorowo;Nekla;powiat wrzesiński;57;;;;
911;Gąsiorów;Kościelec;powiat kolski;269;;;;
912;Gąsiory;Chodów;powiat kolski;1;;;;
913;Genowefa;Kleczew;powiat koniński;1;;;;
914;Genowefa;Krzymów;powiat koniński;296;;;;
915;Gębarzewo;Czerniejewo;powiat gnieźnieński;227;;;;
916;Gębice;Pępowo;powiat gostyński;366;;;;
917;Gębice;Czarnków;powiat czarnkowsko-trzcianecki;948;;;;
918;Gębiczyn;Czarnków;powiat czarnkowsko-trzcianecki;121;;;;
919;Giecz;Dominowo;powiat średzki;167;;;;
920;Gieczynek;Wieleń;powiat czarnkowsko-trzcianecki;121;;;;
921;Gierłachowo;Bojanowo;powiat rawicki;85;;;;
922;Gierłachowo;Krzywiń;powiat kościański;219;;;;
923;Gierłatowo;Nekla;powiat wrzesiński;145;;;;
924;Giewartów-Holendry;Ostrowite;powiat słupecki;139;;;;
925;Giewartów;Ostrowite;powiat słupecki;453;;;;
926;Gizałki;Gizałki;powiat pleszewski;886;;;;
927;Giżyce;Grabów nad Prosną;powiat ostrzeszowski;367;;;;
928;Giżyn;Bojanowo;powiat rawicki;239;;;;
929;Glesno;Wyrzysk;powiat pilski;618;;;;
930;Glinka Duchowna;Kostrzyn;powiat poznański;445;;;;
931;Glinka Szlachecka;Kostrzyn;powiat poznański;1;;;;
932;Glinki Mokre;Okonek;powiat złotowski;76;;;;
933;Glinki Suche;Okonek;powiat złotowski;121;;;;
934;Glinno;Nowy Tomyśl;powiat nowotomyski;3144;;;;
935;Glinno;Skoki;powiat wągrowiecki;219;;;;
936;Gliny;Rychwał;powiat koniński;233;;;;
937;Glińsko;Śmigiel;powiat kościański;150;;;;
938;Gliśnica;Odolanów;powiat ostrowski;760;;;;
939;Głażewo;Międzychód;powiat międzychodzki;369;;;;
940;Głębockie Drugie;Ślesin;powiat koniński;1;;;;
941;Głębockie Pierwsze;Ślesin;powiat koniński;345;;;;
942;Głębocko;Murowana Goślina;powiat poznański;262;;;;
943;Głęboczek;Murowana Goślina;powiat poznański;72;;;;
944;Głębokie;Olszówka;powiat kolski;350;;;;
945;Głębokie;Kiszkowo;powiat gnieźnieński;1;;;;
946;Głodno;Krzymów;powiat koniński;263;;;;
947;Głodno;Rakoniewice;powiat grodziski;307;;;;
948;Głodowo;Golina;powiat koniński;293;;;;
949;Głoginin;Borek Wielkopolski;powiat gostyński;1;;;;
950;Głogowa;Raszków;powiat ostrowski;329;;;;
951;Głogowa;Kłodawa;powiat kolski;194;;;;
952;Głogowa;Władysławów;powiat turecki;184;;;;
953;Głomsk;Zakrzewo;powiat złotowski;433;;;;
954;Głowy;Brudzew;powiat turecki;25;;;;
955;Głóski;Nowe Skalmierzyce;powiat ostrowski;219;;;;
956;Główczyn;Szczytniki;powiat kaliski;189;;;;
957;Główiew;Stare Miasto;powiat koniński;645;;;;
958;Główna;Pobiedziska;powiat poznański;341;;;;
959;Głubczyn;Krajenka;powiat złotowski;490;;;;
960;Głuchowo;Wronki;powiat szamotulski;76;;;;
961;Głuchowo;Czempiń;powiat kościański;758;;;;
962;Głuchowo;Komorniki;powiat poznański;767;;;;
963;Głuchów;Kawęczyn;powiat turecki;420;;;;
964;Głuchów;Pogorzela;powiat gostyński;399;;;;
965;Głuponie;Kuślin;powiat nowotomyski;526;;;;
966;Głuszyna;Kraszewice;powiat ostrzeszowski;313;;;;
967;Gniazdów;Nowe Skalmierzyce;powiat ostrowski;101;;;;
968;Gniewkowo;Kiszkowo;powiat gnieźnieński;64;;;;
969;Gniewowo;Śmigiel;powiat kościański;41;;;;
970;Gnin;Rakoniewice;powiat grodziski;209;;;;
971;Gnuszyn;Chrzypsko Wielkie;powiat międzychodzki;198;;;;
972;Goczałkowo;Niechanowo;powiat gnieźnieński;81;;;;
973;Goczki;Wierzbinek;powiat koniński;144;;;;
974;Godurowo;Piaski;powiat gostyński;149;;;;
975;Godziątków;Blizanów;powiat kaliski;224;;;;
976;Godziesze Małe;Godziesze Wielkie;powiat kaliski;815;;;;
977;Godziesze Wielkie;Godziesze Wielkie;powiat kaliski;695;;;;
978;Godzieszki;Godziesze Wielkie;powiat kaliski;111;;;;
979;Godziętowy;Doruchów;powiat ostrzeszowski;390;;;;
980;Godziszewo;Siedlec;powiat wolsztyński;280;;;;
981;Gogolewko;Książ Wielkopolski;powiat śremski;1;;;;
982;Gogolewo;Krobia;powiat gostyński;516;;;;
983;Gogolewo;Książ Wielkopolski;powiat śremski;125;;;;
984;Gogolina;Wilczyn;powiat koniński;143;;;;
985;Gola;Bralin;powiat kępiński;221;;;;
986;Gola;Jaraczewo;powiat jarociński;462;;;;
987;Gola;Gostyń;powiat gostyński;937;;;;
988;Gola;Rakoniewice;powiat grodziski;143;;;;
989;Golejewko;Pakosław;powiat rawicki;255;;;;
990;Golejewo;Pakosław;powiat rawicki;149;;;;
991;Golęczewo;Suchy Las;powiat poznański;1370;;;;
992;Golimowo;Czerniejewo;powiat gnieźnieński;23;;;;
993;Golina Wielka;Bojanowo;powiat rawicki;723;;;;
994;Golina-Kolonia;Golina;powiat koniński;339;;;;
995;Golina;Jarocin;powiat jarociński;2096;;;;
996;Golinka;Bojanowo;powiat rawicki;186;;;;
997;Goliszew;Żelazków;powiat kaliski;412;;;;
998;Gołanice;Święciechowa;powiat leszczyński;514;;;;
999;Gołaszewo;Mieścisko;powiat wągrowiecki;209;;;;
1000;Gołaszyn;Bojanowo;powiat rawicki;1168;;;;
1001;Gołaszyn;Oborniki;powiat obornicki;373;;;;
1002;Gołąbki;Trzemeszno;powiat gnieźnieński;89;;;;
1003;Gołębowo;Oborniki;powiat obornicki;114;;;;
1004;Gołuchów;Gołuchów;powiat pleszewski;2350;;;;
1005;Gołunin;Pobiedziska;powiat poznański;120;;;;
1006;Gołuń;Pobiedziska;powiat poznański;1;;;;
1007;Gołuski;Dopiewo;powiat poznański;807;;;;
1008;Gonice Drugie;Strzałkowo;powiat słupecki;28;;;;
1009;Gonice;Września;powiat wrzesiński;125;;;;
1010;Goniczki;Września;powiat wrzesiński;126;;;;
1011;Goniembice;Lipno;powiat leszczyński;210;;;;
1012;Goplana;Skulsk;powiat koniński;133;;;;
1013;Goraj;Lubasz;powiat czarnkowsko-trzcianecki;493;;;;
1014;Goraniec;Czerniejewo;powiat gnieźnieński;95;;;;
1015;Goranin;Ślesin;powiat koniński;62;;;;
1016;Goranin;Czerniejewo;powiat gnieźnieński;130;;;;
1017;Gorazdowo;Kołaczkowo;powiat wrzesiński;419;;;;
1018;Gorgoszewo;Kaźmierz;powiat szamotulski;1;;;;
1019;Gorszewice;Kaźmierz;powiat szamotulski;182;;;;
1020;Gortatowo;Swarzędz;powiat poznański;1261;;;;
1021;Gorzewko;Ryczywół;powiat obornicki;1;;;;
1022;Gorzewo;Ryczywół;powiat obornicki;623;;;;
1023;Gorzewo;Mieścisko;powiat wągrowiecki;115;;;;
1024;Gorzuchowo;Kłecko;powiat gnieźnieński;233;;;;
1025;Gorzuchy;Szczytniki;powiat kaliski;1;;;;
1026;Gorzupia;Krotoszyn;powiat krotoszyński;715;;;;
1027;Gorzyce Małe;Odolanów;powiat ostrowski;407;;;;
1028;Gorzyce Wielkie;Ostrów Wielkopolski;powiat ostrowski;2620;;;;
1029;Gorzyce;Czempiń;powiat kościański;255;;;;
1030;Gorzyce;Miłosław;powiat wrzesiński;215;;;;
1031;Gorzycko Stare;Międzychód;powiat międzychodzki;130;;;;
1032;Gorzyczki;Czempiń;powiat kościański;227;;;;
1033;Gorzykowo;Witkowo;powiat gnieźnieński;260;;;;
1034;Gorzyń;Międzychód;powiat międzychodzki;266;;;;
1035;Gostkowo;Miejska Górka;powiat rawicki;351;;;;
1036;Gostuń;Ostrowite;powiat słupecki;166;;;;
1037;Gostyczyna;Nowe Skalmierzyce;powiat ostrowski;264;;;;
1038;Gostynie;Ceków-Kolonia;powiat kaliski;200;;;;
1039;Gościejew;Koźmin Wielkopolski;powiat krotoszyński;304;;;;
1040;Gościejewice;Bojanowo;powiat rawicki;405;;;;
1041;Gościejewko;Ryczywół;powiat obornicki;69;;;;
1042;Gościejewo;Rogoźno;powiat obornicki;1039;;;;
1043;Gościeszyn;Wolsztyn;powiat wolsztyński;363;;;;
1044;Goślinowo;Gniezno;powiat gnieźnieński;1459;;;;
1045;Gowarzewo;Kleszczewo;powiat poznański;3327;;;;
1046;Gozdowo;Września;powiat wrzesiński;457;;;;
1047;Gozdów;Kościelec;powiat kolski;753;;;;
1048;Goździchowo;Kamieniec;powiat grodziski;99;;;;
1049;Goździków;Rzgów;powiat koniński;127;;;;
1050;Goździn;Rakoniewice;powiat grodziski;303;;;;
1051;Gółkowo;Słupca;powiat słupecki;193;;;;
1052;Góra nad Notecią;Czarnków;powiat czarnkowsko-trzcianecki;472;;;;
1053;Góra;Jaraczewo;powiat jarociński;774;;;;
1054;Góra;Pobiedziska;powiat poznański;214;;;;
1055;Góra;Sieraków;powiat międzychodzki;210;;;;
1056;Góra;Śrem;powiat śremski;221;;;;
1057;Góra;Tarnowo Podgórne;powiat poznański;650;;;;
1058;Góraj;Babiak;powiat kolski;177;;;;
1059;Góreczki Wielkie;Pakosław;powiat rawicki;231;;;;
1060;Góreczki;Koźmin Wielkopolski;powiat krotoszyński;152;;;;
1061;Górka Duchowna;Lipno;powiat leszczyński;471;;;;
1062;Górka;Kobylin;powiat krotoszyński;177;;;;
1063;Górka;Brodnica;powiat śremski;244;;;;
1064;Górka;Oborniki;powiat obornicki;311;;;;
1065;Górki;Kłodawa;powiat kolski;173;;;;
1066;Górne Grądy;Pyzdry;powiat wrzesiński;130;;;;
1067;Górnica;Trzcianka;powiat czarnkowsko-trzcianecki;128;;;;
1068;Górsko;Przemęt;powiat wolsztyński;244;;;;
1069;Góry Zborowskie;Żelazków;powiat kaliski;1;;;;
1070;Góry Złotnickie;Żelazków;powiat kaliski;1;;;;
1071;Góry;Strzałkowo;powiat słupecki;1;;;;
1072;Góry;Wilczyn;powiat koniński;304;;;;
1073;Górzenko;Ostrów Wielkopolski;powiat ostrowski;183;;;;
1074;Górzna;Złotów;powiat złotowski;613;;;;
1075;Górzno;Ostrów Wielkopolski;powiat ostrowski;312;;;;
1076;Górzno;Krzemieniewo;powiat leszczyński;317;;;;
1077;Grab;Czermin;powiat pleszewski;429;;;;
1078;Grabek;Mycielin;powiat kaliski;1;;;;
1079;Grabianowo;Krobia;powiat gostyński;87;;;;
1080;Grabienice;Rzgów;powiat koniński;453;;;;
1081;Grabieniec;Turek;powiat turecki;636;;;;
1082;Grabina Mała;Dąbie;powiat kolski;1;;;;
1083;Grabina Wielka;Dąbie;powiat kolski;122;;;;
1084;Grabina;Olszówka;powiat kolski;120;;;;
1085;Grabina;Ostrowite;powiat słupecki;137;;;;
1086;Grabionna;Miasteczko Krajeńskie;powiat pilski;285;;;;
1087;Grabonóg;Piaski;powiat gostyński;495;;;;
1088;Graboszewo;Strzałkowo;powiat słupecki;212;;;;
1089;Graboszewo;Wapno;powiat wągrowiecki;36;;;;
1090;Grabowa;Rychwał;powiat koniński;181;;;;
1091;Grabowiec;Tuliszków;powiat turecki;102;;;;
1092;Grabowo Królewskie;Kołaczkowo;powiat wrzesiński;498;;;;
1093;Grabowo;Trzemeszno;powiat gnieźnieński;75;;;;
1094;Grabowo;Gołańcz;powiat wągrowiecki;169;;;;
1095;Grabów-Wójtostwo;Grabów nad Prosną;powiat ostrzeszowski;606;;;;
1096;Grabówka;Budzyń;powiat chodzieski;137;;;;
1097;Grabówno;Miasteczko Krajeńskie;powiat pilski;436;;;;
1098;Graby;Czerniejewo;powiat gnieźnieński;228;;;;
1099;Gradowice;Wielichowo;powiat grodziski;566;;;;
1100;Gralewo;Międzychód;powiat międzychodzki;118;;;;
1101;Granowiec;Sośnie;powiat ostrowski;1315;;;;
1102;Granowo;Granowo;powiat grodziski;2733;;;;
1103;Granówko;Granowo;powiat grodziski;372;;;;
1104;Grąbkowo;Jutrosin;powiat rawicki;307;;;;
1105;Grąbków;Malanów;powiat turecki;630;;;;
1106;Grąblewo;Grodzisk Wielkopolski;powiat grodziski;503;;;;
1107;Grąblin;Kramsk;powiat koniński;606;;;;
1108;Grądy;Osiek Mały;powiat kolski;36;;;;
1109;Grądy;Sompolno;powiat koniński;124;;;;
1110;Grądzeń;Zagórów;powiat słupecki;50;;;;
1111;Grębanin;Baranów;powiat kępiński;869;;;;
1112;Grębów;Rozdrażew;powiat krotoszyński;449;;;;
1113;Grobia;Sieraków;powiat międzychodzki;346;;;;
1114;Grobla;Słupca;powiat słupecki;1;;;;
1115;Grochowy;Rychwał;powiat koniński;560;;;;
1116;Grodna;Grzegorzew;powiat kolski;192;;;;
1117;Grodnica;Borek Wielkopolski;powiat gostyński;103;;;;
1118;Grodzewo;Śrem;powiat śremski;216;;;;
1119;Grodziec;Grodziec;powiat koniński;1700;;;;
1120;Grodzisk;Blizanów;powiat kaliski;1;;;;
1121;Grodzisko;Pleszew;powiat pleszewski;589;;;;
1122;Grodzisko;Osieczna;powiat leszczyński;638;;;;
1123;Grodzisko;Poniec;powiat gostyński;170;;;;
1124;Grodziszczko;Duszniki;powiat szamotulski;1;;;;
1125;Gromadno;Wyrzysk;powiat pilski;329;;;;
1126;Gronówko;Lipno;powiat leszczyński;574;;;;
1127;Grońsko;Lwówek;powiat nowotomyski;414;;;;
1128;Grotkowo;Niechanowo;powiat gnieźnieński;155;;;;
1129;Grotniki;Włoszakowice;powiat leszczyński;757;;;;
1130;Grójec Mały;Siedlec;powiat wolsztyński;165;;;;
1131;Grójec Wielki;Siedlec;powiat wolsztyński;151;;;;
1132;Grójec;Środa Wielkopolska;powiat średzki;1;;;;
1133;Grubsko;Nowy Tomyśl;powiat nowotomyski;74;;;;
1134;Grudna;Miedzichowo;powiat nowotomyski;198;;;;
1135;Grudna;Rogoźno;powiat obornicki;156;;;;
1136;Grudzianka;Lwówek;powiat nowotomyski;1;;;;
1137;Grudzielec Nowy;Raszków;powiat ostrowski;233;;;;
1138;Grudzielec;Raszków;powiat ostrowski;516;;;;
1139;Gruntowice;Damasławek;powiat wągrowiecki;92;;;;
1140;Gruszczyn;Swarzędz;powiat poznański;3369;;;;
1141;Gruszków;Doruchów;powiat ostrzeszowski;36;;;;
1142;Gryglaki;Babiak;powiat kolski;1;;;;
1143;Grylewo;Wągrowiec;powiat wągrowiecki;472;;;;
1144;Gryżyna;Kościan;powiat kościański;312;;;;
1145;Grzebienisko;Duszniki;powiat szamotulski;1026;;;;
1146;Grzegorzew;Grzegorzew;powiat kolski;1913;;;;
1147;Grzępy;Czarnków;powiat czarnkowsko-trzcianecki;107;;;;
1148;Grzybków;Słupca;powiat słupecki;1;;;;
1149;Grzybno;Brodnica;powiat śremski;316;;;;
1150;Grzybowice;Skoki;powiat wągrowiecki;1;;;;
1151;Grzybowo;Skoki;powiat wągrowiecki;138;;;;
1152;Grzybowo;Września;powiat wrzesiński;328;;;;
1153;Grzymiszew;Tuliszków;powiat turecki;1340;;;;
1154;Grzymysław;Śrem;powiat śremski;234;;;;
1155;Grzymysławice;Września;powiat wrzesiński;41;;;;
1156;Gulcz;Wieleń;powiat czarnkowsko-trzcianecki;528;;;;
1157;Gulczewko;Września;powiat wrzesiński;126;;;;
1158;Gulczewo;Września;powiat wrzesiński;134;;;;
1159;Gułtowy;Kostrzyn;powiat poznański;957;;;;
1160;Gumienice;Pogorzela;powiat gostyński;287;;;;
1161;Gurowo;Niechanowo;powiat gnieźnieński;65;;;;
1162;Gurówko;Niechanowo;powiat gnieźnieński;200;;;;
1163;Gustawów;Dobrzyca;powiat pleszewski;64;;;;
1164;Gutowo Małe;Września;powiat wrzesiński;829;;;;
1165;Gutowo Wielkie;Września;powiat wrzesiński;393;;;;
1166;Gutów;Ostrów Wielkopolski;powiat ostrowski;318;;;;
1167;Gwiazdowo;Kostrzyn;powiat poznański;330;;;;
1168;Hamrzysko;Wieleń;powiat czarnkowsko-trzcianecki;146;;;;
1169;Helenowo;Ślesin;powiat koniński;1;;;;
1170;Helenowo;Wierzbinek;powiat koniński;165;;;;
1171;Helenów Drugi;Kramsk;powiat koniński;515;;;;
1172;Helenów Drugi;Krzymów;powiat koniński;1;;;;
1173;Helenów Pierwszy;Kramsk;powiat koniński;254;;;;
1174;Helenów;Żelazków;powiat kaliski;63;;;;
1175;Heliodorowo;Szamocin;powiat chodzieski;295;;;;
1176;Henrykowo;Święciechowa;powiat leszczyński;456;;;;
1177;Henryków;Rozdrażew;powiat krotoszyński;80;;;;
1178;Herburtowo;Wieleń;powiat czarnkowsko-trzcianecki;177;;;;
1179;Hersztupowo;Krzemieniewo;powiat leszczyński;281;;;;
1180;Hetmanów;Przygodzice;powiat ostrowski;90;;;;
1181;Hilarów;Jarocin;powiat jarociński;216;;;;
1182;Hiszpania;Krzymów;powiat koniński;11;;;;
1183;Holenderki;Przedecz;powiat kolski;68;;;;
1184;Huby-Oporowo;Wronki;powiat szamotulski;1;;;;
1185;Huciska;Murowana Goślina;powiat poznański;1;;;;
1186;Huta Łukomska;Zagórów;powiat słupecki;67;;;;
1187;Huta Szklana;Krzyż Wielkopolski;powiat czarnkowsko-trzcianecki;365;;;;
1188;Huta;Odolanów;powiat ostrowski;632;;;;
1189;Huta;Czarnków;powiat czarnkowsko-trzcianecki;551;;;;
1190;Ignacew;Krzymów;powiat koniński;180;;;;
1191;Ignacewo;Ślesin;powiat koniński;211;;;;
1192;Ignaców;Kobyla Góra;powiat ostrzeszowski;193;;;;
1193;Ilno;Żelazków;powiat kaliski;161;;;;
1194;Iłówiec Wielki;Brodnica;powiat śremski;114;;;;
1195;Imielenko;Łubowo;powiat gnieźnieński;222;;;;
1196;Imielno;Zagórów;powiat słupecki;328;;;;
1197;Imielno;Łubowo;powiat gnieźnieński;478;;;;
1198;Imiełków;Tuliszków;powiat turecki;1;;;;
1199;Imiołki;Kiszkowo;powiat gnieźnieński;40;;;;
1200;Iwanowice;Szczytniki;powiat kaliski;692;;;;
1201;Iwno;Kostrzyn;powiat poznański;659;;;;
1202;Izabelin;Brudzew;powiat turecki;194;;;;
1203;Izabelin;Kleczew;powiat koniński;33;;;;
1204;Izabelin;Kramsk;powiat koniński;329;;;;
1205;Izabelin;Krzymów;powiat koniński;5;;;;
1206;Izbice;Rawicz;powiat rawicki;400;;;;
1207;Izbiczno;Dobrzyca;powiat pleszewski;229;;;;
1208;Izdebki;Łobżenica;powiat pilski;182;;;;
1209;Izdebno;Ostrowite;powiat słupecki;178;;;;
1210;Izdebno;Sieraków;powiat międzychodzki;191;;;;
1211;Jabłkowo;Skoki;powiat wągrowiecki;315;;;;
1212;Jabłków;Kramsk;powiat koniński;205;;;;
1213;Jabłonka Stara;Miedzichowo;powiat nowotomyski;151;;;;
1214;Jabłonka;Kleczew;powiat koniński;305;;;;
1215;Jabłonna;Władysławów;powiat turecki;219;;;;
1216;Jabłonna;Rydzyna;powiat leszczyński;354;;;;
1217;Jabłonna;Rakoniewice;powiat grodziski;1006;;;;
1218;Jabłonowo;Ujście;powiat pilski;499;;;;
1219;Jabłonowo;Sieraków;powiat międzychodzki;65;;;;
1220;Jagiełłów;Chodów;powiat kolski;40;;;;
1221;Jagniewice;Skoki;powiat wągrowiecki;1;;;;
1222;Jagodno;Kostrzyn;powiat poznański;94;;;;
1223;Jagodziniec;Brzeziny;powiat kaliski;364;;;;
1224;Jaktorowo;Szamocin;powiat chodzieski;1;;;;
1225;Jakubowo;Pniewy;powiat szamotulski;96;;;;
1226;Jamnice;Brzeziny;powiat kaliski;185;;;;
1227;Janczewy;Kłodawa;powiat kolski;106;;;;
1228;Janikowo;Swarzędz;powiat poznański;483;;;;
1229;Janików;Opatówek;powiat kaliski;1;;;;
1230;Janisławice;Sośnie;powiat ostrowski;330;;;;
1231;Janiszew;Brudzew;powiat turecki;296;;;;
1232;Janiszewo;Poniec;powiat gostyński;239;;;;
1233;Jankowice;Tarnowo Podgórne;powiat poznański;532;;;;
1234;Jankowo Dolne;Gniezno;powiat gnieźnieński;1137;;;;
1235;Jankowo;Pobiedziska;powiat poznański;145;;;;
1236;Jankowy;Baranów;powiat kępiński;654;;;;
1237;Janków Drugi;Blizanów;powiat kaliski;1009;;;;
1238;Janków Pierwszy;Blizanów;powiat kaliski;1;;;;
1239;Janków Przygodzki;Przygodzice;powiat ostrowski;1640;;;;
1240;Janków Trzeci;Blizanów;powiat kaliski;1;;;;
1241;Janków Zaleśny;Raszków;powiat ostrowski;469;;;;
1242;Janków;Pleszew;powiat pleszewski;160;;;;
1243;Janków;Żelazków;powiat kaliski;274;;;;
1244;Janowice;Babiak;powiat kolski;124;;;;
1245;Janowice;Sompolno;powiat koniński;32;;;;
1246;Janowice;Stare Miasto;powiat koniński;433;;;;
1247;Janowice;Wierzbinek;powiat koniński;1;;;;
1248;Janowo-Olędry;Strzałkowo;powiat słupecki;49;;;;
1249;Janowo;Kleczew;powiat koniński;162;;;;
1250;Janowo;Strzałkowo;powiat słupecki;178;;;;
1251;Janowo;Jutrosin;powiat rawicki;163;;;;
1252;Janowo;Środa Wielkopolska;powiat średzki;204;;;;
1253;Janów;Brudzew;powiat turecki;233;;;;
1254;Janów;Grodziec;powiat koniński;1;;;;
1255;Januszewice;Granowo;powiat grodziski;88;;;;
1256;Januszewo;Kościan;powiat kościański;101;;;;
1257;Januszewo;Środa Wielkopolska;powiat średzki;115;;;;
1258;Januszówka;Dobra;powiat turecki;88;;;;
1259;Jaracz;Rogoźno;powiat obornicki;508;;;;
1260;Jaraczewo;Szydłowo;powiat pilski;433;;;;
1261;Jarantów-Kolonia;Blizanów;powiat kaliski;54;;;;
1262;Jarantów;Blizanów;powiat kaliski;468;;;;
1263;Jarogniewice;Czempiń;powiat kościański;341;;;;
1264;Jaromierz;Siedlec;powiat wolsztyński;544;;;;
1265;Jarosławki;Książ Wielkopolski;powiat śremski;126;;;;
1266;Jaroszewice Grodzieckie;Rychwał;powiat koniński;351;;;;
1267;Jaroszewice Rychwalskie;Rychwał;powiat koniński;366;;;;
1268;Jaroszewo Drugie;Mieścisko;powiat wągrowiecki;57;;;;
1269;Jaroszewo Pierwsze;Mieścisko;powiat wągrowiecki;99;;;;
1270;Jaroszyn-Kolonia;Lądek;powiat słupecki;162;;;;
1271;Jaroszyn;Lądek;powiat słupecki;284;;;;
1272;Jarotki;Ostrowite;powiat słupecki;244;;;;
1273;Jaryszewo;Obrzycko;powiat szamotulski;224;;;;
1274;Jarząbkowo;Niechanowo;powiat gnieźnieński;220;;;;
1275;Jasieniec;Przedecz;powiat kolski;60;;;;
1276;Jasień;Czempiń;powiat kościański;293;;;;
1277;Jasin;Swarzędz;powiat poznański;1967;;;;
1278;Jasionna;Wronki;powiat szamotulski;356;;;;
1279;Jaskółki;Raszków;powiat ostrowski;549;;;;
1280;Jaskółki;Kamieniec;powiat grodziski;134;;;;
1281;Jasne Pole;Krotoszyn;powiat krotoszyński;304;;;;
1282;Jastrowo;Szamotuły;powiat szamotulski;338;;;;
1283;Jastrzębniki;Blizanów;powiat kaliski;550;;;;
1284;Jastrzębniki;Opalenica;powiat nowotomyski;291;;;;
1285;Jastrzębowo;Trzemeszno;powiat gnieźnieński;214;;;;
1286;Jastrzębsko Stare;Nowy Tomyśl;powiat nowotomyski;675;;;;
1287;Jaszkowo;Brodnica;powiat śremski;296;;;;
1288;Jaszkowo;Zaniemyśl;powiat średzki;222;;;;
1289;Jaworowo;Słupca;powiat słupecki;1;;;;
1290;Jaworowo;Witkowo;powiat gnieźnieński;253;;;;
1291;Jaworówko;Mieścisko;powiat wągrowiecki;44;;;;
1292;Jawory;Borek Wielkopolski;powiat gostyński;148;;;;
1293;Jaźwiny;Kraszewice;powiat ostrzeszowski;262;;;;
1294;Jażyniec;Siedlec;powiat wolsztyński;484;;;;
1295;Jedlec;Gołuchów;powiat pleszewski;745;;;;
1296;Jelenie;Kraszewice;powiat ostrzeszowski;346;;;;
1297;Jeleńczewo;Śrem;powiat śremski;1;;;;
1298;Jelitowo;Niechanowo;powiat gnieźnieński;182;;;;
1299;Jelitów;Raszków;powiat ostrowski;125;;;;
1300;Jelonek;Suchy Las;powiat poznański;1;;;;
1301;Jerka;Krzywiń;powiat kościański;1458;;;;
1302;Jerzykowo;Pobiedziska;powiat poznański;1403;;;;
1303;Jerzyn;Pobiedziska;powiat poznański;741;;;;
1304;Jesiona;Ostrzeszów;powiat ostrzeszowski;92;;;;
1305;Jesionka;Sompolno;powiat koniński;1;;;;
1306;Jezierzyce Kościelne;Włoszakowice;powiat leszczyński;612;;;;
1307;Jezierzyce;Śmigiel;powiat kościański;100;;;;
1308;Jeziora;Jutrosin;powiat rawicki;210;;;;
1309;Jeziorki Kosztowskie;Wysoka;powiat pilski;365;;;;
1310;Jeziorki;Osieczna;powiat leszczyński;109;;;;
1311;Jeziorki;Kaczory;powiat pilski;265;;;;
1312;Jeziorki;Stęszew;powiat poznański;420;;;;
1313;Jeziorko;Przykona;powiat turecki;1;;;;
1314;Jeziory Małe;Zaniemyśl;powiat średzki;1;;;;
1315;Jeziory Wielkie;Zaniemyśl;powiat średzki;339;;;;
1316;Jeżewo;Borek Wielkopolski;powiat gostyński;330;;;;
1317;Jędrzejewo;Czarnków;powiat czarnkowsko-trzcianecki;890;;;;
1318;Jędrzejewo;Lubasz;powiat czarnkowsko-trzcianecki;305;;;;
1319;Joanka;Baranów;powiat kępiński;1;;;;
1320;Joanka;Szczytniki;powiat kaliski;138;;;;
1321;Józefina;Koźminek;powiat kaliski;278;;;;
1322;Józefina;Przykona;powiat turecki;1;;;;
1323;Józefinowo;Rogoźno;powiat obornicki;1;;;;
1324;Józefowice;Szamocin;powiat chodzieski;203;;;;
1325;Józefowo;Babiak;powiat kolski;1;;;;
1326;Józefowo;Kleczew;powiat koniński;1;;;;
1327;Józefowo;Przedecz;powiat kolski;96;;;;
1328;Józefowo;Rzgów;powiat koniński;34;;;;
1329;Józefowo;Słupca;powiat słupecki;1;;;;
1330;Józefowo;Złotów;powiat złotowski;1;;;;
1331;Józefowo;Lwówek;powiat nowotomyski;197;;;;
