lp;Wieś;Gmina;Powiat;Populacja;Status;P;IleNiepustych;1097
907;Szyszków;Lipie;powiat kłobucki;1;;;;
908;Ślemień;Ślemień;powiat żywiecki;2018;;;;
909;Ślęzany;Lelów;powiat częstochowski;458;;;;
910;Śliwaków;Kłomnice;powiat częstochowski;77;;;;
911;Świbie;Wielowieś;powiat gliwicki;1073;;;;
912;Świerczyniec;Bojszowy;powiat bieruńsko-lędziński;1;;;;
913;Świerklaniec;Świerklaniec;powiat tarnogórski;4250;;;;
914;Świerklany;Świerklany;powiat rybnicki;8318;;;;
915;Święta Anna;Dąbrowa Zielona;powiat częstochowski;169;;;;
916;Świętoszowice;Zbrosławice;powiat tarnogórski;560;;;;
917;Świętoszówka;Jasienica;powiat bielski;629;;;;
918;Świniowice;Tworóg;powiat tarnogórski;387;;;;
919;Świnna;Świnna;powiat żywiecki;2005;;;;
920;Taciszów;Rudziniec;powiat gliwicki;561;;;;
921;Tanina;Herby;powiat lubliniecki;1;;;;
922;Tąpkowice;Ożarowice;powiat tarnogórski;1088;;;;
923;Teklinów;Kruszyna;powiat częstochowski;329;;;;
924;Teodorów;Janów;powiat częstochowski;83;;;;
925;Teodorów;Koniecpol;powiat częstochowski;41;;;;
926;Teresów;Koniecpol;powiat częstochowski;73;;;;
927;Tęgobórz;Szczekociny;powiat zawierciański;208;;;;
928;Tomiszowice;Niegowa;powiat myszkowski;312;;;;
929;Toporowice;Mierzęcice;powiat będziński;952;;;;
930;Trachy;Sośnicowice;powiat gliwicki;794;;;;
931;Tresna;Czernichów;powiat żywiecki;672;;;;
932;Troniny;Lipie;powiat kłobucki;1;;;;
933;Truskolasy;Wręczyca Wielka;powiat kłobucki;1968;;;;
934;Trząska-Zawodzie;Kłomnice;powiat częstochowski;1;;;;
935;Trzciniec;Kroczyce;powiat zawierciański;10;;;;
936;Trzebinia;Świnna;powiat żywiecki;1738;;;;
937;Trzebniów;Niegowa;powiat myszkowski;322;;;;
938;Trzebyczka;Łazy;powiat zawierciański;91;;;;
939;Tuliszów;Siewierz;powiat będziński;260;;;;
940;Turów;Olsztyn;powiat częstochowski;600;;;;
941;Turza Śląska;Gorzyce;powiat wodzisławski;3645;;;;
942;Turza;Łazy;powiat zawierciański;275;;;;
943;Turze;Kuźnia Raciborska;powiat raciborski;733;;;;
944;Turzyn;Lelów;powiat częstochowski;315;;;;
945;Twardorzeczka;Lipowa;powiat żywiecki;1484;;;;
946;Twardowice;Bobrowniki;powiat będziński;464;;;;
947;Tworków;Krzyżanowice;powiat raciborski;2564;;;;
948;Tworóg Mały;Sośnicowice;powiat gliwicki;297;;;;
949;Tworóg;Tworóg;powiat tarnogórski;2537;;;;
950;Uchylsko;Gorzyce;powiat wodzisławski;356;;;;
951;Udórz;Żarnowiec;powiat zawierciański;235;;;;
952;Ujsoły;Ujsoły;powiat żywiecki;2167;;;;
953;Ulesie;Dąbrowa Zielona;powiat częstochowski;392;;;;
954;Walaszczyki;Konopiska;powiat częstochowski;101;;;;
955;Waleńczów;Opatów;powiat kłobucki;1153;;;;
956;Wanaty;Kamienica Polska;powiat częstochowski;674;;;;
957;Wancerzów;Mstów;powiat częstochowski;819;;;;
958;Wapiennik;Lipie;powiat kłobucki;297;;;;
959;Wapiennik;Miedźno;powiat kłobucki;296;;;;
960;Warężyn;Siewierz;powiat będziński;552;;;;
961;Warszowice;Pawłowice;powiat pszczyński;2124;;;;
962;Wąsosz Dolny;Popów;powiat kłobucki;250;;;;
963;Wąsosz Górny;Popów;powiat kłobucki;407;;;;
964;Wąsosz;Koniecpol;powiat częstochowski;61;;;;
965;Wąsosz;Konopiska;powiat częstochowski;512;;;;
966;Wędzina;Ciasna;powiat lubliniecki;589;;;;
967;Węgierska Górka;Węgierska Górka;powiat żywiecki;4080;;;;
968;Węglowice;Wręczyca Wielka;powiat kłobucki;330;;;;
969;Widów;Rudziniec;powiat gliwicki;285;;;;
970;Widzów;Kruszyna;powiat częstochowski;995;;;;
971;Widzówek;Kruszyna;powiat częstochowski;140;;;;
972;Wielowieś;Wielowieś;powiat gliwicki;1803;;;;
973;Wieprz;Radziechowy-Wieprz;powiat żywiecki;3691;;;;
974;Wierbka;Pilica;powiat zawierciański;754;;;;
975;Wiercica;Przyrów;powiat częstochowski;220;;;;
976;Wierzbica;Pilica;powiat zawierciański;304;;;;
977;Wierzbie;Koszęcin;powiat lubliniecki;384;;;;
978;Wierzchowisko;Mykanów;powiat częstochowski;2034;;;;
979;Wiesiółka;Łazy;powiat zawierciański;282;;;;
980;Wieszczęta;Jasienica;powiat bielski;524;;;;
981;Wieszowa;Zbrosławice;powiat tarnogórski;2387;;;;
982;Więcki;Popów;powiat kłobucki;408;;;;
983;Wikłów;Kruszyna;powiat częstochowski;154;;;;
984;Wilamowice;Skoczów;powiat cieszyński;574;;;;
985;Wilcza Góra;Przystajń;powiat kłobucki;86;;;;
986;Wilcza;Pilchowice;powiat gliwicki;2137;;;;
987;Wilgoszcza;Irządze;powiat zawierciański;132;;;;
988;Wilkowice;Wilkowice;powiat bielski;6889;;;;
989;Wilkowice;Zbrosławice;powiat tarnogórski;454;;;;
990;Wilkowiczki;Toszek;powiat gliwicki;253;;;;
991;Wilkowiecko;Opatów;powiat kłobucki;1075;;;;
992;Wilków;Irządze;powiat zawierciański;245;;;;
993;Winowno;Koziegłowy;powiat myszkowski;444;;;;
994;Wisła Mała;Pszczyna;powiat pszczyński;1347;;;;
995;Wisła Wielka;Pszczyna;powiat pszczyński;2313;;;;
996;Wiślica;Skoczów;powiat cieszyński;780;;;;
997;Wiśnicze;Wielowieś;powiat gliwicki;308;;;;
998;Witkowice;Kłomnice;powiat częstochowski;672;;;;
999;Witów;Irządze;powiat zawierciański;396;;;;
1000;Władysławów;Miedźno;powiat kłobucki;349;;;;
1001;Własna;Starcza;powiat częstochowski;369;;;;
1002;Włodowice;Włodowice;powiat zawierciański;1118;;;;
1003;Wojkowice Kościelne;Siewierz;powiat będziński;1377;;;;
1004;Wojnowice;Krzanowice;powiat raciborski;848;;;;
1005;Wojska;Tworóg;powiat tarnogórski;741;;;;
1006;Wojsławice;Koziegłowy;powiat myszkowski;390;;;;
1007;Wola Hankowska;Mykanów;powiat częstochowski;364;;;;
1008;Wola Kiedrzyńska;Mykanów;powiat częstochowski;444;;;;
1009;Wola Libertowska;Żarnowiec;powiat zawierciański;489;;;;
1010;Wola Mokrzeska;Przyrów;powiat częstochowski;356;;;;
1011;Wola;Miedźna;powiat pszczyński;7738;;;;
1012;Woźniki;Irządze;powiat zawierciański;105;;;;
1013;Wólka Ołudzka;Szczekociny;powiat zawierciański;130;;;;
1014;Wólka Starzyńska;Szczekociny;powiat zawierciański;115;;;;
1015;Wólka;Koniecpol;powiat częstochowski;47;;;;
1016;Wręczyca Mała;Wręczyca Wielka;powiat kłobucki;624;;;;
1017;Wręczyca Wielka;Wręczyca Wielka;powiat kłobucki;2928;;;;
1018;Wrzosowa;Poczesna;powiat częstochowski;1988;;;;
1019;Wrzosy;Popów;powiat kłobucki;1;;;;
1020;Wrzosy;Przystajń;powiat kłobucki;135;;;;
1021;Wydra;Wręczyca Wielka;powiat kłobucki;218;;;;
1022;Wygiełzów;Irządze;powiat zawierciański;140;;;;
1023;Wygoda;Konopiska;powiat częstochowski;541;;;;
1024;Wymysłów;Bobrowniki;powiat będziński;747;;;;
1025;Wyrazów;Blachownia;powiat częstochowski;547;;;;
1026;Wyry;Wyry;powiat mikołowski;4230;;;;
1027;Wysoka Lelowska;Żarki;powiat myszkowski;604;;;;
1028;Wysoka;Łazy;powiat zawierciański;1195;;;;
1029;Zabełków;Krzyżanowice;powiat raciborski;873;;;;
1030;Zabijak;Koziegłowy;powiat myszkowski;203;;;;
1031;Zabłocie;Strumień;powiat cieszyński;1497;;;;
1032;Zaborze;Chybie;powiat cieszyński;1119;;;;
1033;Zaborze;Żarki;powiat myszkowski;160;;;;
1034;Zabrodzie;Żarnowiec;powiat zawierciański;134;;;;
1035;Zabrzeg;Czechowice-Dziedzice;powiat bielski;3404;;;;
1036;Zacharzowice;Wielowieś;powiat gliwicki;280;;;;
1037;Zagacie;Koniecpol;powiat częstochowski;81;;;;
1038;Zagórze;Janów;powiat częstochowski;217;;;;
1039;Zagórze;Niegowa;powiat myszkowski;83;;;;
1040;Zajączki Drugie;Krzepice;powiat kłobucki;952;;;;
1041;Zajączki Pierwsze;Krzepice;powiat kłobucki;733;;;;
1042;Zalesice;Przyrów;powiat częstochowski;346;;;;
1043;Zaleszczyny;Dąbrowa Zielona;powiat częstochowski;1;;;;
1044;Załęże;Koniecpol;powiat częstochowski;113;;;;
1045;Zamarski;Hażlach;powiat cieszyński;1555;;;;
1046;Zamłynie;Wręczyca Wielka;powiat kłobucki;313;;;;
1047;Zarębice;Przyrów;powiat częstochowski;336;;;;
1048;Zaróg;Koniecpol;powiat częstochowski;74;;;;
1049;Zarzecze;Chybie;powiat cieszyński;269;;;;
1050;Zarzecze;Łodygowice;powiat żywiecki;1367;;;;
1051;Zarzecze;Pilica;powiat zawierciański;189;;;;
1052;Zasole Bielańskie;Wilamowice;powiat bielski;972;;;;
1053;Zawada Książęca;Nędza;powiat raciborski;703;;;;
1054;Zawada Pilicka;Irządze;powiat zawierciański;375;;;;
1055;Zawada;Kamienica Polska;powiat częstochowski;608;;;;
1056;Zawada;Kłomnice;powiat częstochowski;874;;;;
1057;Zawada;Mstów;powiat częstochowski;673;;;;
1058;Zawada;Żarki;powiat myszkowski;259;;;;
1059;Zawada;Mierzęcice;powiat będziński;200;;;;
1060;Zawada;Zbrosławice;powiat tarnogórski;331;;;;
1061;Zawadka;Irządze;powiat zawierciański;115;;;;
1062;Zawady;Popów;powiat kłobucki;1024;;;;
1063;Zawisna;Kamienica Polska;powiat częstochowski;544;;;;
1064;Zawodzie;Poczesna;powiat częstochowski;1154;;;;
1065;Zberezka;Kłomnice;powiat częstochowski;95;;;;
1066;Zborowskie;Ciasna;powiat lubliniecki;1041;;;;
1067;Zbory;Popów;powiat kłobucki;199;;;;
1068;Zbrojewsko;Lipie;powiat kłobucki;221;;;;
1069;Zbrosławice;Zbrosławice;powiat tarnogórski;3045;;;;
1070;Zbytków;Strumień;powiat cieszyński;1497;;;;
1071;Zdów;Włodowice;powiat zawierciański;488;;;;
1072;Zdrowa;Kłomnice;powiat częstochowski;590;;;;
1073;Zebrzydowice;Zebrzydowice;powiat cieszyński;5345;;;;
1074;Zendek;Ożarowice;powiat tarnogórski;1206;;;;
1075;Ziemięcice;Zbrosławice;powiat tarnogórski;992;;;;
1076;Zimnowoda;Lipie;powiat kłobucki;485;;;;
1077;Złatna;Ujsoły;powiat żywiecki;776;;;;
1078;Złochowice;Opatów;powiat kłobucki;1229;;;;
1079;Złoty Potok;Janów;powiat częstochowski;999;;;;
1080;Złożeniec;Pilica;powiat zawierciański;317;;;;
1081;Zrębice;Olsztyn;powiat częstochowski;1118;;;;
1082;Zumpy;Boronów;powiat lubliniecki;1;;;;
1083;Zwardoń;Rajcza;powiat żywiecki;802;;;;
1084;Zwierzyniec Drugi;Opatów;powiat kłobucki;195;;;;
1085;Zwierzyniec Pierwszy;Opatów;powiat kłobucki;430;;;;
1086;Zwierzyniec Trzeci;Panki;powiat kłobucki;315;;;;
1087;Zwonowice;Lyski;powiat rybnicki;1553;;;;
1088;Żabnica;Węgierska Górka;powiat żywiecki;3122;;;;
1089;Żarki-Letnisko;Poraj;powiat myszkowski;2682;;;;
1090;Żarnowiec;Żarnowiec;powiat zawierciański;641;;;;
1091;Żelazko;Ogrodzieniec;powiat zawierciański;224;;;;
1092;Żelisławice;Siewierz;powiat będziński;1209;;;;
1093;Żerdzina;Panki;powiat kłobucki;151;;;;
1094;Żerdziny;Pietrowice Wielkie;powiat raciborski;405;;;;
1095;Żernica;Pilchowice;powiat gliwicki;3119;;;;
1096;Żuraw;Janów;powiat częstochowski;458;;;;
1097;Żytna;Lyski;powiat rybnicki;586;;;;
